base_model,task,module,layer,module_type,rank,lora_frobenius_norm,hns_frobenius_norm,gamma_hns_matched,lora_nuclear_norm,lora_spectral_hhi,ideal_flat_gamma,gamma_to_ideal_flat_ratio,lora_top1_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,adapter_global_gamma,gamma_minus_global
Qwen3-8B,magicoder,base_model.model.model.layers.18.mlp.up_proj,18,up_proj,16,0.3570956389891506,0.1939660962922805,0.5431768834851933,0.7757494114339352,0.21189767100361268,0.5430963912286144,1.0001482098903232,0.4316378409815542,0.8792509369489061,0.9424552058131048,8.836960124166819,0.5216498252446977,0.02152705824049561
Qwen3-8B,magicoder,base_model.model.model.layers.18.self_attn.k_proj,18,k_proj,16,0.059588217144624256,0.04602834406609286,0.7724403627378085,0.18409431050531566,0.10477074932372406,0.7723603731024016,1.000103565172674,0.20786096894185674,0.4123878342794673,0.8279091366750171,12.30044741990764,0.5216498252446977,0.25079053749311075
Qwen3-8B,magicoder,base_model.model.model.layers.18.self_attn.o_proj,18,o_proj,16,0.13854918760306392,0.09088195988245432,0.6559544769242986,0.36349961441010237,0.14527806883146083,0.6559035471422422,1.000077648279657,0.334157008531736,0.7686012572236083,0.8732599448030705,10.985748439531164,0.5216498252446977,0.13430465167960093
Qwen3-8B,magicoder,base_model.model.model.layers.18.self_attn.q_proj,18,q_proj,16,0.14585443447389032,0.09075655676322053,0.622240640749713,0.36299380008131266,0.1614510451123229,0.6221850596978127,1.0000893320259527,0.34370066062814675,0.7316777914570969,0.9216316912776119,9.986810014475745,0.5216498252446977,0.10059081550501525
Qwen3-8B,magicoder,base_model.model.model.layers.18.self_attn.v_proj,18,v_proj,16,0.07388118027368837,0.04710082390221797,0.6375212703388848,0.1883772558066994,0.15381925996468215,0.6374331565524104,1.0001382321982606,0.31636020388356173,0.6506583026353695,0.9188562575829428,9.895398098838625,0.5216498252446977,0.11587144509418712
Qwen3-8B,magicoder,base_model.model.model.layers.19.mlp.down_proj,19,down_proj,16,0.1678670150628833,0.10352732748435997,0.6167222753414567,0.4140648674219847,0.16435918157859528,0.616656088253662,1.0001073322538372,0.35075508959014967,0.7485382422311609,0.92801775912129,9.912080606554786,0.5216498252446977,0.09507245009675902
Qwen3-8B,magicoder,base_model.model.model.layers.19.mlp.gate_proj,19,gate_proj,16,0.6532829146347062,0.2676644874259786,0.4097221608430515,1.070470405742526,0.3724373860022373,0.40965039103352985,1.0001751977078324,0.5998172594540829,0.9660167272703534,0.9839934252832392,5.620272089484704,0.5216498252446977,-0.1119276644016462
Qwen3-8B,magicoder,base_model.model.model.layers.19.mlp.up_proj,19,up_proj,16,0.42917489376665996,0.22341034731579199,0.5205578205076902,0.8935437761247158,0.23069434475672196,0.5205009595753116,1.0001092427042304,0.4555059304862534,0.8993963546308467,0.9526507280857988,8.344006052964847,0.5216498252446977,-0.0010920047370075459
Qwen3-8B,magicoder,base_model.model.model.layers.19.self_attn.k_proj,19,k_proj,16,0.05442318481216024,0.0409209879319517,0.751903588023911,0.16366603132337332,0.11057343535220138,0.7518212683080796,1.0001094937311585,0.24506114639171353,0.543122905420567,0.8307923970170191,12.147055451112974,0.5216498252446977,0.23025376277921328
Qwen3-8B,magicoder,base_model.model.model.layers.19.self_attn.o_proj,19,o_proj,16,0.14115346145645055,0.09428790230468614,0.6679815098532059,0.3771149655804038,0.1400991596873596,0.6679166094994302,1.0000971683483426,0.3207009819180661,0.7341166073567201,0.8799668431771481,11.077325479663829,0.5216498252446977,0.1463316846085082
Qwen3-8B,magicoder,base_model.model.model.layers.19.self_attn.q_proj,19,q_proj,16,0.14396420041439797,0.09223581948956638,0.6406858039989628,0.368910769931972,0.15228823408522907,0.6406293524189868,1.0000881189407929,0.33271085825766783,0.7268881661639199,0.9049780438645706,10.321351444638697,0.5216498252446977,0.11903597875426508
Qwen3-8B,magicoder,base_model.model.model.layers.19.self_attn.v_proj,19,v_proj,16,0.06726635983373984,0.03986449683345454,0.5926364520391229,0.1594456504099071,0.17797971192230974,0.5925906010225763,1.0000773738504583,0.3780125160844074,0.8028637689830569,0.9260145164292114,9.475246606789401,0.5216498252446977,0.07098662679442513
Qwen3-8B,magicoder,base_model.model.model.layers.2.mlp.down_proj,2,down_proj,16,0.19662726885595114,0.11167927798272224,0.5679745166197591,0.4466754528693855,0.19377748771222758,0.5679215495748702,1.0000932647210314,0.40015082500214694,0.8263120997196985,0.9456112515942514,8.993094412532768,0.5216498252446977,0.046324691375061344
Qwen3-8B,magicoder,base_model.model.model.layers.2.mlp.gate_proj,2,gate_proj,16,0.20379299630558004,0.09406693069353203,0.4615807824547717,0.3761892234906554,0.29347141670105353,0.4614844846367704,1.000208669676245,0.5208248814275672,0.9243099725461804,0.9731396392147365,6.652697903006771,0.5216498252446977,-0.06006904278992603
Qwen3-8B,magicoder,base_model.model.model.layers.2.mlp.up_proj,2,up_proj,16,0.24319038785790442,0.10552265118771839,0.43390962988790094,0.4220126869622618,0.3320792932304398,0.4338295303110858,1.000184633758697,0.5550763902127783,0.9278199672565612,0.9861534580079867,5.7812224974131485,0.5216498252446977,-0.08774019535679678
Qwen3-8B,magicoder,base_model.model.model.layers.2.self_attn.k_proj,2,k_proj,16,0.06235169857863606,0.05206809730067151,0.8350710323473356,0.20825351681560278,0.08964207268828017,0.8349953632496466,1.0000906221771035,0.16115330106284673,0.2897120254432481,0.7470209710829168,13.380407740987081,0.5216498252446977,0.3134212071026379
Qwen3-8B,magicoder,base_model.model.model.layers.2.self_attn.o_proj,2,o_proj,16,0.19367085136141224,0.10130538826212267,0.5230802030868088,0.4051857707090676,0.22846525005231544,0.5230340134573788,1.0000883109477425,0.4490956916604548,0.8827904472203049,0.9553454839781002,8.230828641086124,0.5216498252446977,0.0014303778421110858
Qwen3-8B,magicoder,base_model.model.model.layers.2.self_attn.q_proj,2,q_proj,16,0.13622997438385648,0.09410904504787737,0.690810120705928,0.3764128126204014,0.13098348890853545,0.6907672381259125,1.0000620796378992,0.26732772813669725,0.5455963558936093,0.8754854308069883,11.1159671669497,0.5216498252446977,0.16916029546123024
Qwen3-8B,magicoder,base_model.model.model.layers.2.self_attn.v_proj,2,v_proj,16,0.13690380177263073,0.05723083482943492,0.4180368557221198,0.22890363819897175,0.35770550690419933,0.41800087951380266,1.0000860673029182,0.5840873962974149,0.9537401016441781,0.9848668743469786,5.652886342293981,0.5216498252446977,-0.10361296952257792
Qwen3-8B,magicoder,base_model.model.model.layers.20.mlp.down_proj,20,down_proj,16,0.15464815634365825,0.09450650367399357,0.611106565434778,0.37797488179057837,0.1674031454503399,0.6110239053717601,1.0001352812259736,0.36532328592567515,0.7972437010099299,0.91857723125388,10.06413313167635,0.5216498252446977,0.08945674019008032
Qwen3-8B,magicoder,base_model.model.model.layers.20.mlp.gate_proj,20,gate_proj,16,0.5390435805181814,0.24945360440078598,0.4627707543812818,0.9977306257933378,0.2918912996133451,0.4627318930476,1.0000839823972925,0.5235301119661802,0.9389926267017455,0.9705382118241963,6.990456391797899,0.5216498252446977,-0.05887907086341593
Qwen3-8B,magicoder,base_model.model.model.layers.20.mlp.up_proj,20,up_proj,16,0.4134236875463058,0.21037489097344553,0.5088602741222522,0.8414124976843596,0.24141975003994653,0.5088076246176125,1.000103476249357,0.46885546948359486,0.910552890674059,0.9545681661922356,8.126308010981251,0.5216498252446977,-0.012789551122445508
Qwen3-8B,magicoder,base_model.model.model.layers.20.self_attn.k_proj,20,k_proj,16,0.06056065463702538,0.04819660754511928,0.7958402668199196,0.1927716275677085,0.09869494148608797,0.7957791602613076,1.0000767883373471,0.20921549941704298,0.4434991757150258,0.7934917418461229,12.826812341420458,0.5216498252446977,0.2741904415752219
Qwen3-8B,magicoder,base_model.model.model.layers.20.self_attn.o_proj,20,o_proj,16,0.14104280336348224,0.10854647590498315,0.769599535151378,0.4341210722923279,0.10555532048662218,0.7694846208734804,1.0001493392782395,0.23247641913884873,0.5120091077026406,0.8156148964778088,12.478329273022029,0.5216498252446977,0.2479497099066803
Qwen3-8B,magicoder,base_model.model.model.layers.20.self_attn.q_proj,20,q_proj,16,0.15179128551906354,0.08947314708203052,0.589448510012082,0.3578616767190397,0.17991330978969827,0.5893975986422746,1.0000863786515668,0.3858986258930179,0.8277194702281352,0.9207032744896773,9.640570919219613,0.5216498252446977,0.06779868476738427
Qwen3-8B,magicoder,base_model.model.model.layers.20.self_attn.v_proj,20,v_proj,16,0.06391768820710925,0.041289546473137956,0.6459799725445252,0.16513793892227113,0.14981261958162218,0.6459007809668548,1.0001226064126318,0.3198553777966354,0.6829028354963673,0.9130560346254489,10.101033934726381,0.5216498252446977,0.1243301472998275
Qwen3-8B,magicoder,base_model.model.model.layers.21.mlp.down_proj,21,down_proj,16,0.1539025809521348,0.0918691993785697,0.5969308559363401,0.3674316154792905,0.175444097431641,0.5968574620486146,1.0001229671946692,0.38382875148070145,0.8397233798112631,0.9127602409223725,10.021198800729257,0.5216498252446977,0.07528103069164238
Qwen3-8B,magicoder,base_model.model.model.layers.21.mlp.gate_proj,21,gate_proj,16,0.5496044995630478,0.2564319045086974,0.4665753368332474,1.0256169270724058,0.28716413565265436,0.46652498655296776,1.00010792622417,0.5186913873398102,0.9368884268539757,0.9693785958466973,7.091539273223443,0.5216498252446977,-0.055074488411450295
Qwen3-8B,magicoder,base_model.model.model.layers.21.mlp.up_proj,21,up_proj,16,0.41638447949989443,0.21807440821597113,0.5237332776617732,0.8721922244876623,0.2279106631502037,0.5236699897743687,1.0001208545241094,0.451616193825823,0.8948997107314197,0.9498246867624403,8.400061095443023,0.5216498252446977,0.0020834524170755264
Qwen3-8B,magicoder,base_model.model.model.layers.21.self_attn.k_proj,21,k_proj,16,0.05915583271126976,0.04449187634668074,0.752113093629136,0.17794837895780802,0.1105113977810972,0.7520322629314756,1.0001074830185415,0.24341419277460125,0.5361480393314274,0.8328032654236047,12.09072759379075,0.5216498252446977,0.2304632683844383
Qwen3-8B,magicoder,base_model.model.model.layers.21.self_attn.o_proj,21,o_proj,16,0.13554890449238668,0.1060928039248209,0.7826902351009393,0.4243270931765437,0.1020447108527075,0.7826088576030814,1.000103982336856,0.22107554998291143,0.4789508284343384,0.79199555437929,12.652724514630505,0.5216498252446977,0.26104040985624155
Qwen3-8B,magicoder,base_model.model.model.layers.21.self_attn.q_proj,21,q_proj,16,0.13621899057729003,0.09103613861103087,0.6683072472143844,0.36408390011638403,0.1399820553429158,0.6681959295348846,1.000166594369375,0.3181703126965695,0.7231808936755687,0.8795041923862328,11.045027911617666,0.5216498252446977,0.14665742196968667
Qwen3-8B,magicoder,base_model.model.model.layers.21.self_attn.v_proj,21,v_proj,16,0.06336668084558149,0.0391192812121792,0.6173478031382001,0.1564550455659628,0.16403736024974325,0.6172606939411451,1.0001411222161236,0.3458858233798132,0.7293277740691916,0.9306275950096727,9.656760691912494,0.5216498252446977,0.09569797789350243
Qwen3-8B,magicoder,base_model.model.model.layers.22.mlp.down_proj,22,down_proj,16,0.1784608124448153,0.10149720921279744,0.5687366757011879,0.4059301679953933,0.1932782899877146,0.5686544883921189,1.0001445294299909,0.40352227231216115,0.8424651535478709,0.9374407423709054,9.244884602791327,0.5216498252446977,0.04708685045649019
Qwen3-8B,magicoder,base_model.model.model.layers.22.mlp.gate_proj,22,gate_proj,16,0.7225808731079022,0.29445805831867516,0.40750879144112645,1.1776415593922138,0.37648413141328146,0.40744282170348767,1.0001619116453273,0.6027461867110786,0.9649887877901935,0.9852882204698391,5.509693725385862,0.5216498252446977,-0.11414103380357127
Qwen3-8B,magicoder,base_model.model.model.layers.22.mlp.up_proj,22,up_proj,16,0.5565083733277495,0.2446124424785754,0.4395485390738471,0.9783270861953497,0.3235752169615396,0.43949342592333945,1.0001254015356245,0.555654658852887,0.954189578559772,0.9753477902877442,6.456145777250369,0.5216498252446977,-0.08210128617085061
Qwen3-8B,magicoder,base_model.model.model.layers.22.self_attn.k_proj,22,k_proj,16,0.05775704199693055,0.04628205628786872,0.8013231752818702,0.1851077345199883,0.09735555895174396,0.8012344820646533,1.0001106957066905,0.20900476686170133,0.44869541134848195,0.781178902792615,12.859313191107114,0.5216498252446977,0.27967335003717253
Qwen3-8B,magicoder,base_model.model.model.layers.22.self_attn.o_proj,22,o_proj,16,0.14802145711414177,0.0947811282635322,0.640320194865025,0.37909564562141895,0.1524585405397298,0.6402714393783667,1.0000761481516427,0.3433654542178207,0.7733239130640001,0.8986315155441769,10.618218966355535,0.5216498252446977,0.11867036962032729
Qwen3-8B,magicoder,base_model.model.model.layers.22.self_attn.q_proj,22,q_proj,16,0.15671904752536756,0.1010215886814367,0.6446031307399612,0.40405979845672846,0.1504361745885855,0.6445607678787811,1.0000657236110095,0.33706737724360347,0.7552333546940799,0.8961260200609225,10.586791444652818,0.5216498252446977,0.12295330549526351
Qwen3-8B,magicoder,base_model.model.model.layers.22.self_attn.v_proj,22,v_proj,16,0.06534147173260597,0.0424804198786936,0.6501295234446869,0.16990336775779724,0.1479019328560915,0.650059461673458,1.0001077774809224,0.3211377990675689,0.6972828819641403,0.9070411053666894,10.375026082502629,0.5216498252446977,0.12847969819998917
Qwen3-8B,magicoder,base_model.model.model.layers.23.mlp.down_proj,23,down_proj,16,0.18734423343495185,0.11115769445225031,0.5933339522342201,0.44458311796188354,0.1775720976187542,0.5932703529359606,1.0001072012075856,0.37969714435181645,0.8118951308355646,0.9270091690495212,9.698796959368538,0.5216498252446977,0.07168412698952242
Qwen3-8B,magicoder,base_model.model.model.layers.23.mlp.gate_proj,23,gate_proj,16,0.6021624062190253,0.2973417753314163,0.49379000126963063,1.1892991829663515,0.25635691453365095,0.4937618035780227,1.0000571078836062,0.48553481829558326,0.919593139144214,0.9600127518920208,7.7431809354507495,0.5216498252446977,-0.02785982397506709
Qwen3-8B,magicoder,base_model.model.model.layers.23.mlp.up_proj,23,up_proj,16,0.5000736619613154,0.23878598677178878,0.4775016261309533,0.95505934022367,0.27416199440687494,0.4774593289306003,1.0000885880697896,0.505059282273333,0.9304166289069629,0.9658346148503741,7.366175045441317,0.5216498252446977,-0.0441481991137444
Qwen3-8B,magicoder,base_model.model.model.layers.23.self_attn.k_proj,23,k_proj,16,0.06385928610602609,0.05372573992279154,0.841314446165124,0.21488298987969756,0.0883169458662955,0.8412362672005352,1.0000929334214856,0.17532791146990206,0.34806317450034363,0.7359235823856264,13.455139374105727,0.5216498252446977,0.31966462092042625
Qwen3-8B,magicoder,base_model.model.model.layers.23.self_attn.o_proj,23,o_proj,16,0.16827920793173418,0.11604596863713361,0.6896037250437379,0.46413432620465755,0.13145391971498466,0.6895301147259721,1.0001067543189104,0.3028375217857883,0.6976632176522581,0.8666822771269308,11.385398802624735,0.5216498252446977,0.16795389979904018
Qwen3-8B,magicoder,base_model.model.model.layers.23.self_attn.q_proj,23,q_proj,16,0.15936878262931348,0.10884422127960383,0.6829707768601828,0.43531249091029167,0.13403068968022375,0.6828697623969654,1.0001479263964812,0.30160371926829593,0.678686379168061,0.8735288108533167,11.122502260343765,0.5216498252446977,0.1613209516154851
Qwen3-8B,magicoder,base_model.model.model.layers.23.self_attn.v_proj,23,v_proj,16,0.07451158618937842,0.046792591715447834,0.6279908146971925,0.18714467203244567,0.15852314600897582,0.6279046038450965,1.0001372992833117,0.34793637364409674,0.7636722027819831,0.9123658905755535,10.223621769436788,0.5216498252446977,0.10634098945249482
Qwen3-8B,magicoder,base_model.model.model.layers.24.mlp.down_proj,24,down_proj,16,0.1876368484637942,0.11046553064866417,0.588719814647597,0.4418021272867918,0.18037679026383766,0.5886398792453079,1.000135796783581,0.38761275099006726,0.8329433321788575,0.9249221669913791,9.704237052047342,0.5216498252446977,0.06706998940289932
Qwen3-8B,magicoder,base_model.model.model.layers.24.mlp.gate_proj,24,gate_proj,16,0.6298594132828148,0.2854197655955735,0.4531483686303446,1.141591988503933,0.3044145622974303,0.453113807791638,1.0000762740797395,0.5359930996279428,0.9437413265666066,0.9738981514017245,6.733404652625537,0.5216498252446977,-0.06850145661435314
Qwen3-8B,magicoder,base_model.model.model.layers.24.mlp.up_proj,24,up_proj,16,0.5802689385408054,0.2625875111030695,0.4525272570394597,1.0502159018069506,0.3052821893466881,0.4524694637489621,1.000127728598564,0.5362411119078972,0.9419302538270977,0.975313392271217,6.685353745094646,0.5216498252446977,-0.06912256820523804
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.k_proj,24,k_proj,16,0.07610042257197085,0.06269871940106889,0.8238944973238815,0.2507766466587782,0.092087345691374,0.823834606245484,1.0000726979395422,0.176909743920599,0.33986273856716853,0.755590322757166,13.14647262601669,0.5216498252446977,0.3022446720791838
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.o_proj,24,o_proj,16,0.200698690882258,0.10790091314833261,0.537626392449335,0.4315562816336751,0.21627892107487115,0.5375673848899843,1.0001097677444897,0.4375906843408653,0.8853641680393745,0.9437625040586025,8.709657126634442,0.5216498252446977,0.01597656720463725
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.q_proj,24,q_proj,16,0.18252798652879637,0.11851032585449607,0.6492720820968426,0.4739931272342801,0.1482910147583445,0.6492060974434474,1.0001016389920783,0.33434754587883836,0.7538439305805038,0.8926321051922621,10.706253005352503,0.5216498252446977,0.1276222568521449
Qwen3-8B,magicoder,base_model.model.model.layers.24.self_attn.v_proj,24,v_proj,16,0.073083774273291,0.04493133035291999,0.6147921450375952,0.17970679537393153,0.1653914047065862,0.6147287724287889,1.0001030903573227,0.34942776466563846,0.7382473287280966,0.9278534632996289,9.722907379736036,0.5216498252446977,0.09314231979289744
Qwen3-8B,magicoder,base_model.model.model.layers.25.mlp.down_proj,25,down_proj,16,0.18144492573464635,0.11382677448891776,0.6273351212664025,0.4552530935034156,0.158848765280581,0.6272607123899393,1.0001186251187,0.3538348903682848,0.7881655826583975,0.9073019281096597,10.410422272015813,0.5216498252446977,0.10568529602170473
Qwen3-8B,magicoder,base_model.model.model.layers.25.mlp.gate_proj,25,gate_proj,16,0.541216894405597,0.27900696701532146,0.515517844877601,1.115928377956152,0.2352177255427495,0.5154718882074737,1.000089154561439,0.4618310984313141,0.9067682420027068,0.9513878157331347,8.287291135885747,0.5216498252446977,-0.006131980367096723
Qwen3-8B,magicoder,base_model.model.model.layers.25.mlp.up_proj,25,up_proj,16,0.597344123855087,0.2672513858357215,0.44739937192477597,1.0689157620072365,0.31229298542177775,0.44736179670972653,1.000083992900882,0.5448649622219173,0.9506387940674781,0.973148139497221,6.676672732155018,0.5216498252446977,-0.07425045331992175
Qwen3-8B,magicoder,base_model.model.model.layers.25.self_attn.k_proj,25,k_proj,16,0.08452282188170625,0.05318322768217559,0.6292173699146969,0.21270907437428832,0.15789774966234324,0.6291468671975508,1.0001120608252572,0.35043580567204186,0.7777517675814013,0.901954996829754,10.333370052452151,0.5216498252446977,0.10756754466999918
Qwen3-8B,magicoder,base_model.model.model.layers.25.self_attn.o_proj,25,o_proj,16,0.1935567274886116,0.1278886642121456,0.660729626252181,0.5114738345146179,0.14320879772924014,0.6606252352358971,1.0001580185114283,0.32086104974567964,0.7188930769361453,0.891160194855106,10.853602869173868,0.5216498252446977,0.1390798010074833
Qwen3-8B,magicoder,base_model.model.model.layers.25.self_attn.q_proj,25,q_proj,16,0.1688676929186673,0.0969762477142808,0.574273539468488,0.38786086067557335,0.18955761091902343,0.5742082069872018,1.0001137783829825,0.40395123470778016,0.8608285324488875,0.921802339310467,9.551557855768417,0.5216498252446977,0.05262371422379031
Qwen3-8B,magicoder,base_model.model.model.layers.25.self_attn.v_proj,25,v_proj,16,0.07948441419034259,0.04756853266458189,0.5984636503789129,0.19025290221907198,0.17454257335052248,0.5983968811906644,1.0001115801073623,0.35700068593614825,0.7301914215675726,0.9386580779330578,9.28292779344514,0.5216498252446977,0.0768138251342152
Qwen3-8B,magicoder,base_model.model.model.layers.26.mlp.down_proj,26,down_proj,16,0.19593646075661134,0.11606899325823908,0.5923807790037499,0.4642160218209028,0.1781518214757669,0.5923042858234836,1.0001291450730596,0.3848205373446279,0.8312395839430228,0.9200133378985728,9.816707736797083,0.5216498252446977,0.07073095375905214
Qwen3-8B,magicoder,base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,16,0.477083755106328,0.2614296964282022,0.547974425098455,1.0455951672047377,0.20819108249849277,0.5479096468982187,1.0001182278877603,0.4289176846363688,0.883661192333516,0.9358860235438649,9.01635157232768,0.5216498252446977,0.026324599853757236
