base_model,task,seed,module_type,target_module,source_module,lora_frobenius_norm,raw_permuted_gamma,norm_correction,final_gamma
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.35.self_attn.o_proj,base_model.model.model.layers.32.self_attn.o_proj,0.6201622079492293,0.7677688163131733,0.9791531952306105,0.7517632896914673
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.4.self_attn.o_proj,base_model.model.model.layers.0.self_attn.o_proj,0.4753967946846329,0.7373807737970528,0.9791531952306105,0.7220087407650043
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.5.self_attn.o_proj,base_model.model.model.layers.4.self_attn.o_proj,0.5689951947906903,0.8028717071746921,0.9791531952306105,0.7861343974403548
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.6.self_attn.o_proj,base_model.model.model.layers.23.self_attn.o_proj,0.5391292891092869,0.8510811428550538,0.9791531952306105,0.8333388204270455
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.7.self_attn.o_proj,base_model.model.model.layers.17.self_attn.o_proj,0.518310032406782,0.7536024442456456,0.9791531952306105,0.7378922412167219
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.8.self_attn.o_proj,base_model.model.model.layers.16.self_attn.o_proj,0.7393077455118269,0.8155717799461919,0.9791531952306105,0.7985697142742302
Qwen3-8B,metamath,20260911,o_proj,base_model.model.model.layers.9.self_attn.o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.5782301374769121,0.7583293216159632,0.9791531952306105,0.7425205782973316
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.0.self_attn.q_proj,base_model.model.model.layers.20.self_attn.q_proj,0.6270139958923084,0.7368508164965185,0.9791531952306105,0.7214898313808503
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.1.self_attn.q_proj,base_model.model.model.layers.30.self_attn.q_proj,1.0823617236835146,0.5446660720375511,0.9791531952306105,0.533311524769274
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.10.self_attn.q_proj,base_model.model.model.layers.26.self_attn.q_proj,0.9855663740578026,0.6540164968816773,0.9791531952306105,0.640382342655225
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.11.self_attn.q_proj,base_model.model.model.layers.24.self_attn.q_proj,1.0097046109078178,0.6271707822280795,0.9791531952306105,0.6140962753739054
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.12.self_attn.q_proj,base_model.model.model.layers.9.self_attn.q_proj,0.8933745430230989,0.5303216368435713,0.9791531952306105,0.5192661252153102
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.13.self_attn.q_proj,base_model.model.model.layers.7.self_attn.q_proj,0.9530997964366504,0.6828911383007883,0.9791531952306105,0.6686550400618856
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.14.self_attn.q_proj,base_model.model.model.layers.16.self_attn.q_proj,0.8937257887248321,0.6517481888782046,0.9791531952306105,0.6381613216258575
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.15.self_attn.q_proj,base_model.model.model.layers.5.self_attn.q_proj,0.9084169239090858,0.6647909708862085,0.9791531952306105,0.6509322033036908
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.16.self_attn.q_proj,base_model.model.model.layers.28.self_attn.q_proj,0.9568732320502248,0.6460304240050956,0.9791531952306105,0.6325627538807754
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.17.self_attn.q_proj,base_model.model.model.layers.31.self_attn.q_proj,1.0939963563620236,0.8013897349855102,0.9791531952306105,0.7846833196360745
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.18.self_attn.q_proj,base_model.model.model.layers.18.self_attn.q_proj,0.9344247792832533,0.7462265436206191,0.9791531952306105,0.7306701045520237
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.19.self_attn.q_proj,base_model.model.model.layers.32.self_attn.q_proj,0.9113766302014591,0.6752733953217911,0.9791531952306105,0.6611961026835549
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.2.self_attn.q_proj,base_model.model.model.layers.35.self_attn.q_proj,0.9752629563034795,0.5028996108766439,0.9791531952306105,0.4924157608700966
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.20.self_attn.q_proj,base_model.model.model.layers.25.self_attn.q_proj,1.016173286451321,0.6881694619324732,0.9791531952306105,0.6738233275113111
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.21.self_attn.q_proj,base_model.model.model.layers.29.self_attn.q_proj,0.9331051407794385,0.7723026936493261,0.9791531952306105,0.756202650171945
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.22.self_attn.q_proj,base_model.model.model.layers.10.self_attn.q_proj,0.9792496819124447,0.47020855519894006,0.9791531952306105,0.46040620924781106
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.23.self_attn.q_proj,base_model.model.model.layers.11.self_attn.q_proj,0.9944301687370437,0.5734071709757804,0.9791531952306105,0.5614534636290804
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.24.self_attn.q_proj,base_model.model.model.layers.22.self_attn.q_proj,1.1289903017547276,0.7378556020968443,0.9791531952306105,0.7224736704119311
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.25.self_attn.q_proj,base_model.model.model.layers.2.self_attn.q_proj,1.0746935157584279,0.570308238238708,0.9791531952306105,0.5584191337377712
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.26.self_attn.q_proj,base_model.model.model.layers.3.self_attn.q_proj,1.224222553411641,0.6182574870570273,0.9791531952306105,0.6053687939271362
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.27.self_attn.q_proj,base_model.model.model.layers.34.self_attn.q_proj,1.1514137381131435,0.5245459451939666,0.9791531952306105,0.5136108382819331
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.28.self_attn.q_proj,base_model.model.model.layers.27.self_attn.q_proj,1.073324979370753,0.65681803146388,0.9791531952306105,0.6431254741929378
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.29.self_attn.q_proj,base_model.model.model.layers.4.self_attn.q_proj,1.0895467432245383,0.6176816560660238,0.9791531952306105,0.6048049671723822
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.3.self_attn.q_proj,base_model.model.model.layers.8.self_attn.q_proj,0.9156446128332703,0.586569367448536,0.9791531952306105,0.5743412703616322
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.30.self_attn.q_proj,base_model.model.model.layers.14.self_attn.q_proj,1.286732950493311,0.6189615307082039,0.9791531952306105,0.6060581605177675
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.31.self_attn.q_proj,base_model.model.model.layers.17.self_attn.q_proj,0.9310670107590174,0.6012715917919508,0.9791531952306105,0.588737000304484
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.32.self_attn.q_proj,base_model.model.model.layers.21.self_attn.q_proj,1.0325350706315024,0.7945982105848695,0.9791531952306105,0.7780333768187004
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.33.self_attn.q_proj,base_model.model.model.layers.23.self_attn.q_proj,1.0216987142458827,0.797031294623168,0.9791531952306105,0.7804157388290651
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.34.self_attn.q_proj,base_model.model.model.layers.1.self_attn.q_proj,1.016712977703743,0.4630072674947801,0.9791531952306105,0.4533550453825079
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.35.self_attn.q_proj,base_model.model.model.layers.19.self_attn.q_proj,1.1459068910298338,0.7199958061735465,0.9791531952306105,0.7049861941674674
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.4.self_attn.q_proj,base_model.model.model.layers.0.self_attn.q_proj,0.9098336516583903,0.7569808366726364,0.9791531952306105,0.7412002049563529
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.5.self_attn.q_proj,base_model.model.model.layers.6.self_attn.q_proj,0.7979184104316069,0.5529365726368507,0.9791531952306105,0.5414096118572349
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.6.self_attn.q_proj,base_model.model.model.layers.15.self_attn.q_proj,1.0603395911238502,0.6424757097989815,0.9791531952306105,0.6290821441077272
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.7.self_attn.q_proj,base_model.model.model.layers.12.self_attn.q_proj,0.7720271638243185,0.6594098972373569,0.9791531952306105,0.6456633078466465
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.8.self_attn.q_proj,base_model.model.model.layers.13.self_attn.q_proj,1.0398362335177227,0.669080770225502,0.9791531952306105,0.6551325740336582
Qwen3-8B,metamath,20260911,q_proj,base_model.model.model.layers.9.self_attn.q_proj,base_model.model.model.layers.33.self_attn.q_proj,1.1118846551497181,0.6964383217680394,0.9791531952306105,0.6819198080402199
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.0.mlp.up_proj,base_model.model.model.layers.17.mlp.up_proj,1.149347807450422,0.5756754020049394,0.9791531952306105,0.5636744092888026
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.1.mlp.up_proj,base_model.model.model.layers.33.mlp.up_proj,0.6923354455083319,0.5863439002722536,0.9791531952306105,0.5741205034555555
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.10.mlp.up_proj,base_model.model.model.layers.35.mlp.up_proj,1.0965724632822564,0.5730732014490489,0.9791531952306105,0.5611264562998716
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.11.mlp.up_proj,base_model.model.model.layers.21.mlp.up_proj,1.0784624767077775,0.808176031534092,0.9791531952306105,0.7913281435854008
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.12.mlp.up_proj,base_model.model.model.layers.12.mlp.up_proj,0.9934299935646277,0.8165099854795906,0.9791531952306105,0.7994883612200405
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.13.mlp.up_proj,base_model.model.model.layers.3.mlp.up_proj,1.0207516346408292,0.48574932239164387,0.9791531952306105,0.475623001100882
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.14.mlp.up_proj,base_model.model.model.layers.25.mlp.up_proj,1.1475235629064235,0.749081170259839,0.9791531952306105,0.7334652213470063
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.15.mlp.up_proj,base_model.model.model.layers.18.mlp.up_proj,1.1263786215498102,0.6676101821817141,0.9791531952306105,0.6536926430517154
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.16.mlp.up_proj,base_model.model.model.layers.14.mlp.up_proj,1.1866707653541646,0.7782545593191221,0.9791531952306105,0.7620304384601091
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.17.mlp.up_proj,base_model.model.model.layers.28.mlp.up_proj,1.568323729622155,0.6781449466446083,0.9791531952306105,0.6640077913365602
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.18.mlp.up_proj,base_model.model.model.layers.7.mlp.up_proj,1.4231283551849374,0.48703270798313536,0.9791531952306105,0.4768796322035039
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.19.mlp.up_proj,base_model.model.model.layers.4.mlp.up_proj,1.5600227195413605,0.52542651001725,0.9791531952306105,0.5144730461422587
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.2.mlp.up_proj,base_model.model.model.layers.13.mlp.up_proj,0.9451238506384988,0.7671519468431827,0.9791531952306105,0.7511592799788858
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.20.mlp.up_proj,base_model.model.model.layers.6.mlp.up_proj,1.5064295161426087,0.5663198653444018,0.9791531952306105,0.5545139056745402
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.21.mlp.up_proj,base_model.model.model.layers.29.mlp.up_proj,1.5251786532182552,0.7666429887132158,0.9791531952306105,0.7506609319996901
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.22.mlp.up_proj,base_model.model.model.layers.16.mlp.up_proj,1.5581237733128939,0.7065854897059891,0.9791531952306105,0.6918554399492048
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.23.mlp.up_proj,base_model.model.model.layers.23.mlp.up_proj,1.604226818033135,0.7420647123961908,0.9791531952306105,0.7265950342106142
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.24.mlp.up_proj,base_model.model.model.layers.30.mlp.up_proj,1.6365293789537676,0.5864254755338943,0.9791531952306105,0.5742003781336429
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.25.mlp.up_proj,base_model.model.model.layers.32.mlp.up_proj,1.5240506272793106,0.5852721105125579,0.9791531952306105,0.5730710570877341
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.26.mlp.up_proj,base_model.model.model.layers.26.mlp.up_proj,1.5243497942590214,0.7522100159376612,0.9791531952306105,0.7365288405898295
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.27.mlp.up_proj,base_model.model.model.layers.0.mlp.up_proj,1.508885852248281,0.8000527092790002,0.9791531952306105,0.7833741666434397
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.28.mlp.up_proj,base_model.model.model.layers.22.mlp.up_proj,1.6283948076316679,0.7554658055897425,0.9791531952306105,0.7397167574306636
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.29.mlp.up_proj,base_model.model.model.layers.20.mlp.up_proj,1.514711293922676,0.6848351621566767,0.9791531952306105,0.6705585372319833
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.3.mlp.up_proj,base_model.model.model.layers.8.mlp.up_proj,0.7324608184856205,0.7762024261165621,0.9791531952306105,0.7600210856777837
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.30.mlp.up_proj,base_model.model.model.layers.9.mlp.up_proj,1.8913509598253078,0.7634104249656062,0.9791531952306105,0.7474957568774315
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.31.mlp.up_proj,base_model.model.model.layers.19.mlp.up_proj,1.864827741537667,0.7026507296598355,0.9791531952306105,0.6880027070775478
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.32.mlp.up_proj,base_model.model.model.layers.15.mlp.up_proj,2.056891954432817,0.8063445656915661,0.9791531952306105,0.7895348579537359
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.33.mlp.up_proj,base_model.model.model.layers.31.mlp.up_proj,2.0598656429118463,0.6404920648777866,0.9791531952306105,0.6271398518449363
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.34.mlp.up_proj,base_model.model.model.layers.5.mlp.up_proj,1.8991578453088085,0.6232803058581888,0.9791531952306105,0.6102869030053578
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.35.mlp.up_proj,base_model.model.model.layers.24.mlp.up_proj,1.766737292768726,0.7428126038412262,0.9791531952306105,0.7273273345087062
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.4.mlp.up_proj,base_model.model.model.layers.34.mlp.up_proj,0.9201049843333763,0.529471383677346,0.9791531952306105,0.5184335971108459
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.5.mlp.up_proj,base_model.model.model.layers.2.mlp.up_proj,1.0089696942687971,0.3982319124778636,0.9791531952306105,0.389930049545497
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.6.mlp.up_proj,base_model.model.model.layers.10.mlp.up_proj,0.8615818562481915,0.655549975208989,0.9791531952306105,0.6418838528592291
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.7.mlp.up_proj,base_model.model.model.layers.1.mlp.up_proj,0.7786814561132002,0.5646392754410271,0.9791531952306105,0.5528683507007784
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.8.mlp.up_proj,base_model.model.model.layers.27.mlp.up_proj,1.0374936573412434,0.7008467236089831,0.9791531952306105,0.6862363087886404
Qwen3-8B,metamath,20260911,up_proj,base_model.model.model.layers.9.mlp.up_proj,base_model.model.model.layers.11.mlp.up_proj,1.0037634429201183,0.749684018946756,0.9791531952306105,0.7340555025650416
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.0.self_attn.v_proj,base_model.model.model.layers.33.self_attn.v_proj,0.2005968496745534,0.5293747288243029,0.9791531952306105,0.5183389572026542
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.1.self_attn.v_proj,base_model.model.model.layers.25.self_attn.v_proj,0.3601265505447434,0.7230321265607286,0.9791531952306105,0.7079592169763206
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.10.self_attn.v_proj,base_model.model.model.layers.18.self_attn.v_proj,0.2855031229556976,0.7472877986035585,0.9791531952306105,0.7317092357595233
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.11.self_attn.v_proj,base_model.model.model.layers.34.self_attn.v_proj,0.417983711053015,0.6403917279969125,0.9791531952306105,0.6270416066674288
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.12.self_attn.v_proj,base_model.model.model.layers.3.self_attn.v_proj,0.4923941473275832,0.45349850286879767,0.9791531952306105,0.44404450811628143
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.13.self_attn.v_proj,base_model.model.model.layers.30.self_attn.v_proj,0.29577515752605704,0.6784544384870606,0.9791531952306105,0.6643108312629951
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.14.self_attn.v_proj,base_model.model.model.layers.16.self_attn.v_proj,0.25198281563894476,0.6312484634520924,0.9791531952306105,0.6180889499735295
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.15.self_attn.v_proj,base_model.model.model.layers.22.self_attn.v_proj,0.25487948900282215,0.7731639460522991,0.9791531952306105,0.757045948214216
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.16.self_attn.v_proj,base_model.model.model.layers.27.self_attn.v_proj,0.2788185515247687,0.6449063921203334,0.9791531952306105,0.6314621544692695
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.17.self_attn.v_proj,base_model.model.model.layers.23.self_attn.v_proj,0.3588740397590091,0.7553665069329412,0.9791531952306105,0.7396195288335744
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.18.self_attn.v_proj,base_model.model.model.layers.5.self_attn.v_proj,0.3022553392898565,0.4426753952082744,0.9791531952306105,0.4334470276681552
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.19.self_attn.v_proj,base_model.model.model.layers.7.self_attn.v_proj,0.329961532175018,0.6453014947934629,0.9791531952306105,0.6318490205141084
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.2.self_attn.v_proj,base_model.model.model.layers.8.self_attn.v_proj,0.4420467946142254,0.5696619417307672,0.9791531952306105,0.5577863104469546
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.20.self_attn.v_proj,base_model.model.model.layers.1.self_attn.v_proj,0.333854892015284,0.4655375652169434,0.9791531952306105,0.4558325944820488
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.21.self_attn.v_proj,base_model.model.model.layers.21.self_attn.v_proj,0.29930263490974307,0.772934692601149,0.9791531952306105,0.7568214739650048
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.22.self_attn.v_proj,base_model.model.model.layers.9.self_attn.v_proj,0.28235316949346445,0.6175867227550802,0.9791531952306105,0.604712012917638
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.23.self_attn.v_proj,base_model.model.model.layers.26.self_attn.v_proj,0.34863491646252415,0.7104826250248473,0.9791531952306105,0.6956713324489109
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.24.self_attn.v_proj,base_model.model.model.layers.35.self_attn.v_proj,0.39549291772225065,0.5021270312489785,0.9791531952306105,0.4916592870590979
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.25.self_attn.v_proj,base_model.model.model.layers.19.self_attn.v_proj,0.33720792387363907,0.6358675164762977,0.9791531952306105,0.6226117105011197
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.26.self_attn.v_proj,base_model.model.model.layers.10.self_attn.v_proj,0.40679432914806063,0.566567716841519,0.9791531952306105,0.5547565902598851
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.27.self_attn.v_proj,base_model.model.model.layers.4.self_attn.v_proj,0.33457512784870924,0.5413381981108294,0.9791531952306105,0.5300530263805998
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.28.self_attn.v_proj,base_model.model.model.layers.24.self_attn.v_proj,0.40915734412071886,0.6640330893430372,0.9791531952306105,0.6501901211690883
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.29.self_attn.v_proj,base_model.model.model.layers.6.self_attn.v_proj,0.37071448952622654,0.7306721253844282,0.9791531952306105,0.7154399462361041
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.3.self_attn.v_proj,base_model.model.model.layers.15.self_attn.v_proj,0.548435302401745,0.7017229267555758,0.9791531952306105,0.6870942458992977
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.30.self_attn.v_proj,base_model.model.model.layers.12.self_attn.v_proj,0.33839971551167547,0.42308868629123136,0.9791531952306105,0.4142686390479806
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.31.self_attn.v_proj,base_model.model.model.layers.14.self_attn.v_proj,0.32480764584024713,0.7085212442355824,0.9791531952306105,0.6937508401820383
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.32.self_attn.v_proj,base_model.model.model.layers.28.self_attn.v_proj,0.3387596479189906,0.7442998318502572,0.9791531952306105,0.7287835585657855
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.33.self_attn.v_proj,base_model.model.model.layers.2.self_attn.v_proj,0.43248794827802484,0.45035114004000165,0.9791531952306105,0.44096275774591576
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.34.self_attn.v_proj,base_model.model.model.layers.11.self_attn.v_proj,0.27889193905754334,0.4928786478259988,0.9791531952306105,0.4826037028797695
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.35.self_attn.v_proj,base_model.model.model.layers.0.self_attn.v_proj,0.36257412375392556,0.7282568496518039,0.9791531952306105,0.7130750212851421
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.4.self_attn.v_proj,base_model.model.model.layers.13.self_attn.v_proj,0.31615495215525546,0.654894716182815,0.9791531952306105,0.6412422538900472
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.5.self_attn.v_proj,base_model.model.model.layers.29.self_attn.v_proj,0.44571852812918145,0.7367571191760544,0.9791531952306105,0.7213980873501333
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.6.self_attn.v_proj,base_model.model.model.layers.20.self_attn.v_proj,0.2585928402795157,0.7028069576436455,0.9791531952306105,0.6881556782070799
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.7.self_attn.v_proj,base_model.model.model.layers.17.self_attn.v_proj,0.24138158760051492,0.5988898688663138,0.9791531952306105,0.5864049286916925
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.8.self_attn.v_proj,base_model.model.model.layers.32.self_attn.v_proj,0.24342314759709147,0.720180102848804,0.9791531952306105,0.7051666488459161
Qwen3-8B,metamath,20260911,v_proj,base_model.model.model.layers.9.self_attn.v_proj,base_model.model.model.layers.31.self_attn.v_proj,0.264190993126748,0.7758022594021505,0.9791531952306105,0.7596292611607426
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.0.mlp.down_proj,base_model.model.model.layers.21.mlp.down_proj,1.0226041053706654,0.7570264781188394,0.9853521181832033,0.7459376437351688
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.1.mlp.down_proj,base_model.model.model.layers.5.mlp.down_proj,0.8360582597697654,0.7375357437812637,0.9853521181832033,0.7267324073706926
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.10.mlp.down_proj,base_model.model.model.layers.20.mlp.down_proj,0.8183151626087017,0.7443031237489514,0.9853521181832033,0.7334006595564041
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.11.mlp.down_proj,base_model.model.model.layers.23.mlp.down_proj,0.6874189597773279,0.7130186554482614,0.9853521181832033,0.7025744424500839
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.12.mlp.down_proj,base_model.model.model.layers.35.mlp.down_proj,0.6235533438145289,0.6676635453259063,0.9853521181832033,0.657883688620589
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.13.mlp.down_proj,base_model.model.model.layers.27.mlp.down_proj,0.5766727587847,0.8376845194182928,0.9853521181832033,0.8254142155780936
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.14.mlp.down_proj,base_model.model.model.layers.28.mlp.down_proj,0.6574738047623189,0.845814756511072,0.9853521181832033,0.8334253619187951
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.15.mlp.down_proj,base_model.model.model.layers.32.mlp.down_proj,0.6087129356489203,0.7384492839362128,0.9853521181832033,0.727632566097417
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.16.mlp.down_proj,base_model.model.model.layers.29.mlp.down_proj,0.8065079000898868,0.7880323863056639,0.9853521181832033,0.7764893810432503
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.17.mlp.down_proj,base_model.model.model.layers.12.mlp.down_proj,0.8490509903227216,0.7364494858881546,0.9853521181832033,0.7256620608548243
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.18.mlp.down_proj,base_model.model.model.layers.15.mlp.down_proj,0.8758511891946885,0.7920536270976681,0.9853521181832033,0.7804517191753764
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.19.mlp.down_proj,base_model.model.model.layers.19.mlp.down_proj,0.9651383636407616,0.7079707105434306,0.9853521181832033,0.6976004392456369
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.2.mlp.down_proj,base_model.model.model.layers.24.mlp.down_proj,0.60685326078066,0.8145342377064542,0.9853521181832033,0.8026030364567954
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.20.mlp.down_proj,base_model.model.model.layers.11.mlp.down_proj,0.9912455486481104,0.6124843442458887,0.9853521181832033,0.6035127459567368
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.21.mlp.down_proj,base_model.model.model.layers.30.mlp.down_proj,0.9810827344172044,0.7585312335664158,0.9853521181832033,0.747420357702786
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.22.mlp.down_proj,base_model.model.model.layers.4.mlp.down_proj,0.9435659946837347,0.6280205528091325,0.9853521181832033,0.618821381973065
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.23.mlp.down_proj,base_model.model.model.layers.22.mlp.down_proj,1.0722082793067431,0.7150219529093945,0.9853521181832033,0.7045483958467625
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.24.mlp.down_proj,base_model.model.model.layers.18.mlp.down_proj,0.9361223323241925,0.6731029101561196,0.9853521181832033,0.6632433782776108
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.25.mlp.down_proj,base_model.model.model.layers.6.mlp.down_proj,0.8758303378553564,0.3440113506447148,0.9853521181832033,0.3389723130368344
Qwen3-8B,metamath,20260912,down_proj,base_model.model.model.layers.26.mlp.down_proj,base_model.model.model.layers.17.mlp.down_proj,0.864814647670856,0.6563988191191674,0.9853521181832033,0.646783966792025
