base_model,task,module,layer,module_type,dose_label,dose,lora_fro,head_fro,scalar_gamma_head_matched,suppressed_directions
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.o_proj,5,o_proj,0p50,0.5,0.5689951777458191,0.4285459816455841,0.7531627416610718,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.o_proj,5,o_proj,1p00,1.0,0.5689951777458191,0.31525516510009766,0.55405592918396,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.q_proj,5,q_proj,0p00,0.0,0.797918438911438,0.797918438911438,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.q_proj,5,q_proj,0p25,0.25,0.797918438911438,0.674473762512207,0.8452916145324707,4
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.q_proj,5,q_proj,0p50,0.5,0.797918438911438,0.5580848455429077,0.6994259357452393,4
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.q_proj,5,q_proj,1p00,1.0,0.797918438911438,0.3734360337257385,0.4680127799510956,4
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,0p00,0.0,0.44571852684020996,0.44571852684020996,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,0p25,0.25,0.44571852684020996,0.3532664477825165,0.7925774455070496,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,0p50,0.5,0.44571852684020996,0.2630828320980072,0.5902443528175354,3
Qwen3-8B,metamath,base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,1p00,1.0,0.44571852684020996,0.11354801058769226,0.2547527253627777,3
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.down_proj,6,down_proj,0p00,0.0,0.7848663330078125,0.7848663330078125,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.down_proj,6,down_proj,0p25,0.25,0.7848663330078125,0.6094065308570862,0.7764462828636169,2
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.down_proj,6,down_proj,0p50,0.5,0.7848663330078125,0.43550992012023926,0.5548841953277588,2
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.down_proj,6,down_proj,1p00,1.0,0.7848663330078125,0.12266906350851059,0.15629293024539948,2
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.gate_proj,6,gate_proj,0p00,0.0,2.282975435256958,2.282975435256958,1.0,1
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.gate_proj,6,gate_proj,0p25,0.25,2.282975435256958,1.7912864685058594,0.7846280336380005,1
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.gate_proj,6,gate_proj,0p50,0.5,2.282975435256958,1.3077738285064697,0.5728374719619751,1
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.gate_proj,6,gate_proj,1p00,1.0,2.282975435256958,0.477396160364151,0.20911139249801636,1
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.up_proj,6,up_proj,0p00,0.0,0.8615818619728088,0.8615818619728088,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.up_proj,6,up_proj,0p25,0.25,0.8615818619728088,0.7064409255981445,0.8199347853660583,3
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.up_proj,6,up_proj,0p50,0.5,0.8615818619728088,0.5583430528640747,0.6480441093444824,3
Qwen3-8B,metamath,base_model.model.model.layers.6.mlp.up_proj,6,up_proj,1p00,1.0,0.8615818619728088,0.3240082859992981,0.3760620951652527,3
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.k_proj,6,k_proj,0p00,0.0,0.3999447524547577,0.3999447524547577,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.k_proj,6,k_proj,0p25,0.25,0.3999447524547577,0.35593727231025696,0.8899661302566528,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.k_proj,6,k_proj,0p50,0.5,0.3999447524547577,0.31507593393325806,0.7877986431121826,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.k_proj,6,k_proj,1p00,1.0,0.3999447524547577,0.24894499778747559,0.6224484443664551,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.o_proj,6,o_proj,0p00,0.0,0.5391292572021484,0.5391292572021484,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.o_proj,6,o_proj,0p25,0.25,0.5391292572021484,0.4847301244735718,0.8990981578826904,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.o_proj,6,o_proj,0p50,0.5,0.5391292572021484,0.4351143538951874,0.8070687055587769,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.o_proj,6,o_proj,1p00,1.0,0.5391292572021484,0.35808056592941284,0.6641831398010254,5
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.q_proj,6,q_proj,0p00,0.0,1.0603396892547607,1.0603396892547607,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.q_proj,6,q_proj,0p25,0.25,1.0603396892547607,0.8661545515060425,0.8168651461601257,3
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.q_proj,6,q_proj,0p50,0.5,1.0603396892547607,0.6809331178665161,0.6421839594841003,3
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.q_proj,6,q_proj,1p00,1.0,1.0603396892547607,0.3913942575454712,0.36912158131599426,3
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.v_proj,6,v_proj,0p00,0.0,0.2585928440093994,0.2585928440093994,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.v_proj,6,v_proj,0p25,0.25,0.2585928440093994,0.22339941561222076,0.8639041185379028,4
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.v_proj,6,v_proj,0p50,0.5,0.2585928440093994,0.19034048914909363,0.7360624670982361,4
Qwen3-8B,metamath,base_model.model.model.layers.6.self_attn.v_proj,6,v_proj,1p00,1.0,0.2585928440093994,0.13685545325279236,0.5292314291000366,4
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.down_proj,7,down_proj,0p00,0.0,0.49888721108436584,0.49888721108436584,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.down_proj,7,down_proj,0p25,0.25,0.49888721108436584,0.4088471531867981,0.8195182085037231,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.down_proj,7,down_proj,0p50,0.5,0.49888721108436584,0.3234351575374603,0.6483131647109985,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.down_proj,7,down_proj,1p00,1.0,0.49888721108436584,0.19255970418453217,0.38597843050956726,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.gate_proj,7,gate_proj,0p00,0.0,1.9829652309417725,1.9829652309417725,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.gate_proj,7,gate_proj,0p25,0.25,1.9829652309417725,1.577031135559082,0.7952893376350403,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.gate_proj,7,gate_proj,0p50,0.5,1.9829652309417725,1.1822104454040527,0.5961831212043762,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.gate_proj,7,gate_proj,1p00,1.0,1.9829652309417725,0.5347566604614258,0.26967525482177734,2
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.up_proj,7,up_proj,0p00,0.0,0.7786815166473389,0.7786815166473389,1.0,1
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.up_proj,7,up_proj,0p25,0.25,0.7786815166473389,0.6230279803276062,0.8001062870025635,1
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.up_proj,7,up_proj,0p50,0.5,0.7786815166473389,0.4725639522075653,0.6068770885467529,1
Qwen3-8B,metamath,base_model.model.model.layers.7.mlp.up_proj,7,up_proj,1p00,1.0,0.7786815166473389,0.23156766593456268,0.2973843216896057,1
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.k_proj,7,k_proj,0p00,0.0,0.3759540617465973,0.3759540617465973,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.k_proj,7,k_proj,0p25,0.25,0.3759540617465973,0.3193928301334381,0.8495528101921082,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.k_proj,7,k_proj,0p50,0.5,0.3759540617465973,0.265931099653244,0.707349956035614,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.k_proj,7,k_proj,1p00,1.0,0.3759540617465973,0.17957229912281036,0.47764426469802856,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.o_proj,7,o_proj,0p00,0.0,0.518310010433197,0.518310010433197,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.o_proj,7,o_proj,0p25,0.25,0.518310010433197,0.46112489700317383,0.8896700739860535,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.o_proj,7,o_proj,0p50,0.5,0.518310010433197,0.4081975519657135,0.7875548005104065,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.o_proj,7,o_proj,1p00,1.0,0.518310010433197,0.32341620326042175,0.6239821910858154,4
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.q_proj,7,q_proj,0p00,0.0,0.7720271944999695,0.7720271944999695,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.q_proj,7,q_proj,0p25,0.25,0.7720271944999695,0.657347559928894,0.8514564633369446,5
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.q_proj,7,q_proj,0p50,0.5,0.7720271944999695,0.5502403378486633,0.7127214670181274,5
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.q_proj,7,q_proj,1p00,1.0,0.7720271944999695,0.3844709098339081,0.4980017840862274,5
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.v_proj,7,v_proj,0p00,0.0,0.24138158559799194,0.24138158559799194,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.v_proj,7,v_proj,0p25,0.25,0.24138158559799194,0.20206418633460999,0.8371151685714722,3
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.v_proj,7,v_proj,0p50,0.5,0.24138158559799194,0.16425690054893494,0.6804864406585693,3
Qwen3-8B,metamath,base_model.model.model.layers.7.self_attn.v_proj,7,v_proj,1p00,1.0,0.24138158559799194,0.10018844157457352,0.41506248712539673,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.down_proj,8,down_proj,0p00,0.0,0.6009603142738342,0.6009603142738342,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.down_proj,8,down_proj,0p25,0.25,0.6009603142738342,0.5008790493011475,0.8334644436836243,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.down_proj,8,down_proj,0p50,0.5,0.6009603142738342,0.40590986609458923,0.6754353642463684,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.down_proj,8,down_proj,1p00,1.0,0.6009603142738342,0.2549475133419037,0.4242335259914398,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.gate_proj,8,gate_proj,0p00,0.0,1.4660285711288452,1.4660285711288452,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.gate_proj,8,gate_proj,0p25,0.25,1.4660285711288452,1.2153091430664062,0.8289805054664612,2
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.gate_proj,8,gate_proj,0p50,0.5,1.4660285711288452,0.9774594306945801,0.6667397022247314,2
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.gate_proj,8,gate_proj,1p00,1.0,1.4660285711288452,0.6037119030952454,0.41180092096328735,2
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.up_proj,8,up_proj,0p00,0.0,1.0374937057495117,1.0374937057495117,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.up_proj,8,up_proj,0p25,0.25,1.0374937057495117,0.911699652671814,0.8787519931793213,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.up_proj,8,up_proj,0p50,0.5,1.0374937057495117,0.7951887845993042,0.7664516568183899,3
Qwen3-8B,metamath,base_model.model.model.layers.8.mlp.up_proj,8,up_proj,1p00,1.0,1.0374937057495117,0.6111952066421509,0.5891073942184448,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.k_proj,8,k_proj,0p00,0.0,0.5116074085235596,0.5116074085235596,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.k_proj,8,k_proj,0p25,0.25,0.5116074085235596,0.4202767014503479,0.8214828372001648,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.k_proj,8,k_proj,0p50,0.5,0.5116074085235596,0.3327277600765228,0.6503576040267944,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.k_proj,8,k_proj,1p00,1.0,0.5116074085235596,0.19082149863243103,0.37298423051834106,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.o_proj,8,o_proj,0p00,0.0,0.739307701587677,0.739307701587677,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.o_proj,8,o_proj,0p25,0.25,0.739307701587677,0.6220337748527527,0.8413733243942261,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.o_proj,8,o_proj,0p50,0.5,0.739307701587677,0.5108124613761902,0.6909335255622864,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.o_proj,8,o_proj,1p00,1.0,0.739307701587677,0.33150550723075867,0.4483999013900757,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.q_proj,8,q_proj,0p00,0.0,1.0398362874984741,1.0398362874984741,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.q_proj,8,q_proj,0p25,0.25,1.0398362874984741,0.8564403653144836,0.8236299753189087,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.q_proj,8,q_proj,0p50,0.5,1.0398362874984741,0.6812113523483276,0.6551140546798706,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.q_proj,8,q_proj,1p00,1.0,1.0398362874984741,0.400189071893692,0.38485777378082275,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.v_proj,8,v_proj,0p00,0.0,0.24342314898967743,0.24342314898967743,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.v_proj,8,v_proj,0p25,0.25,0.24342314898967743,0.19924047589302063,0.8184943795204163,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.v_proj,8,v_proj,0p50,0.5,0.24342314898967743,0.15665574371814728,0.6435531973838806,3
Qwen3-8B,metamath,base_model.model.model.layers.8.self_attn.v_proj,8,v_proj,1p00,1.0,0.24342314898967743,0.08623495697975159,0.3542594611644745,3
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.down_proj,9,down_proj,0p00,0.0,0.726801872253418,0.726801872253418,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.down_proj,9,down_proj,0p25,0.25,0.726801872253418,0.5900776386260986,0.8118823766708374,2
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.down_proj,9,down_proj,0p50,0.5,0.726801872253418,0.4581589102745056,0.6303766369819641,2
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.down_proj,9,down_proj,1p00,1.0,0.726801872253418,0.24217252433300018,0.33320295810699463,2
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.gate_proj,9,gate_proj,0p00,0.0,1.5778892040252686,1.5778892040252686,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.gate_proj,9,gate_proj,0p25,0.25,1.5778892040252686,1.2991843223571777,0.8233685493469238,3
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.gate_proj,9,gate_proj,0p50,0.5,1.5778892040252686,1.0336915254592896,0.6551103591918945,3
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.gate_proj,9,gate_proj,1p00,1.0,1.5778892040252686,0.614225447177887,0.3892703354358673,3
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.up_proj,9,up_proj,0p00,0.0,1.0037634372711182,1.0037634372711182,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.up_proj,9,up_proj,0p25,0.25,1.0037634372711182,0.8798890709877014,0.8765900731086731,5
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.up_proj,9,up_proj,0p50,0.5,1.0037634372711182,0.7657856941223145,0.7629145383834839,5
Qwen3-8B,metamath,base_model.model.model.layers.9.mlp.up_proj,9,up_proj,1p00,1.0,1.0037634372711182,0.5895342826843262,0.5873239040374756,5
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,0p00,0.0,0.5885316133499146,0.5885316133499146,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,0p25,0.25,0.5885316133499146,0.4740867018699646,0.8055416345596313,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,0p50,0.5,0.5885316133499146,0.3636087477207184,0.6178236603736877,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,1p00,1.0,0.5885316133499146,0.18523141741752625,0.31473487615585327,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.o_proj,9,o_proj,0p00,0.0,0.5782301425933838,0.5782301425933838,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.o_proj,9,o_proj,0p25,0.25,0.5782301425933838,0.5073087215423584,0.8773474097251892,4
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.o_proj,9,o_proj,0p50,0.5,0.5782301425933838,0.44119539856910706,0.7630100250244141,4
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.o_proj,9,o_proj,1p00,1.0,0.5782301425933838,0.3347738981246948,0.578963041305542,4
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.q_proj,9,q_proj,0p00,0.0,1.111884593963623,1.111884593963623,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.q_proj,9,q_proj,0p25,0.25,1.111884593963623,0.9020901322364807,0.8113163113594055,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.q_proj,9,q_proj,0p50,0.5,1.111884593963623,0.7006092667579651,0.6301097273826599,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.q_proj,9,q_proj,1p00,1.0,1.111884593963623,0.37927451729774475,0.34110960364341736,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,0p00,0.0,0.26419100165367126,0.26419100165367126,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,0p25,0.25,0.26419100165367126,0.21930523216724396,0.8301010727882385,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,0p50,0.5,0.26419100165367126,0.17593999207019806,0.6659575700759888,3
Qwen3-8B,metamath,base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,1p00,1.0,0.26419100165367126,0.10179228335618973,0.38529807329177856,3
