base_model	task	module	gamma_fro	gamma_energy	gamma_fit	shape_residual_fraction	suppressed_original_energy_share	relative_distance_to_equal_spectrum	peak_gain_ratio	nuclear_relative_error	participation_rank_sigma_probabilities	hns_majorized_by_lora_tolerance_1e_6	cached_energy_consistency_relative_error
Qwen3-8B	tulu	layers.33.mlp.down_proj	0.656727745932823	0.47021018097600553	0.32802711748762947	0.5133290327393084	0.9456547625312216	0.016079294587690723	0.21441399402928454	6.614919083602899e-07	6.898868066745446	True	4.327777547221626e-08
Qwen3-8B	tulu	layers.33.mlp.gate_proj	0.756453646000924	0.3988245885327095	0.3329197267406153	0.30318866392521904	0.9812730497948248	0.01683817456026979	0.25826119677405607	8.301525133980192e-09	9.152958228351698	True	7.749670865765337e-08
Qwen3-8B	tulu	layers.33.mlp.up_proj	0.8389511551721909	0.5199295092821818	0.45235987618649576	0.24302903984644908	0.951399936843476	0.014439353057363932	0.34522901749189205	1.2625968270896237e-08	11.259076418127608	True	1.7374805803868207e-08
Qwen3-8B	tulu	layers.33.self_attn.k_proj	0.8098444803290875	0.6869406116295895	0.594046987027488	0.2521694372950315	0.9404482460165784	0.01294169839402005	0.3504383722583747	2.0052475879772658e-07	10.491807567084543	True	3.446812034331249e-08
Qwen3-8B	tulu	layers.33.self_attn.o_proj	0.8120345187517438	0.4647841224705831	0.4143790628795345	0.20513561089108656	0.9646801486970985	0.007236725793296464	0.3275368089793028	6.661876694735724e-07	10.549862484071696	True	1.4437806947284458e-08
Qwen3-8B	tulu	layers.33.self_attn.q_proj	0.7737305829649651	0.49300703687945047	0.395470212108025	0.3565403516319814	0.9445817989605453	0.011199425603880639	0.2733113643397106	1.84693435878458e-07	9.577339293150573	True	3.327259286384845e-08
Qwen3-8B	tulu	layers.33.self_attn.v_proj	0.61776903416873	0.412518818269755	0.30621729355624316	0.4489742459476527	0.9807000035637703	0.014731404488007867	0.18996934441718083	1.280084735988396e-07	6.104893699866375	True	4.8990225123182214e-08
Qwen3-8B	tulu	layers.34.mlp.down_proj	0.5651575454386457	0.357963503301436	0.24771252971984875	0.5211290969183296	0.9867143913171537	0.01440335846415578	0.1654097141982284	4.2741057071360444e-07	5.109392989249429	True	3.4288318813072734e-08
Qwen3-8B	tulu	layers.34.mlp.gate_proj	0.7052709966186252	0.36966596183522604	0.2855866754524841	0.40316132869445986	0.9760515745353927	0.015496563862570844	0.2211111909038645	8.83581329547134e-07	7.956617733828698	True	4.143879722744839e-08
Qwen3-8B	tulu	layers.34.mlp.up_proj	0.7030015446868433	0.37798557252665554	0.29611093651447157	0.38629671368582763	0.9746933675939032	0.016248507174766832	0.22180972424847792	3.6297511984972886e-07	7.905296829586751	True	1.8410542954310763e-08
Qwen3-8B	tulu	layers.34.self_attn.k_proj	0.7556847613443847	0.4422057776610333	0.3708179952465982	0.2968098508734398	0.965055318760998	0.01779352241358241	0.2836452815338464	1.5712683243407355e-07	9.134055620994365	True	2.585684411834129e-08
Qwen3-8B	tulu	layers.34.self_attn.o_proj	0.7861118767536315	0.4135529161486523	0.37263061921156293	0.1881142829853898	0.9794893777874164	0.013089327016398705	0.31558712431006475	1.0601580813229816e-07	9.885853989530098	True	3.9436686894683504e-08
Qwen3-8B	tulu	layers.34.self_attn.q_proj	0.5772981336952641	0.34148690312088376	0.2319878920650592	0.5384884935440031	0.9782567447512278	0.01568400123570934	0.1608654051299097	6.994868737564275e-07	5.331051006175134	True	3.1180554617910684e-08
Qwen3-8B	tulu	layers.34.self_attn.v_proj	0.6288763313163432	0.4182906609601222	0.3311595485922416	0.37321553017257403	0.9758195246458292	0.0123252859122235	0.2134733116981183	1.4335647113838945e-09	6.326805791573986	True	2.401200367382653e-08
Qwen3-8B	tulu	layers.35.mlp.down_proj	0.6536853579614281	0.4635596767622896	0.36561292736743034	0.3779407053663675	0.9624997486706094	0.015920862668381164	0.23443435282712885	1.3271372611978194e-07	6.835141601061609	True	2.614598396714216e-08
Qwen3-8B	tulu	layers.35.mlp.gate_proj	0.6735092541131956	0.3959191445175297	0.29670354108256214	0.43839307502757396	0.968799210678017	0.015217111759287279	0.20677719337604258	1.0877661260622062e-07	7.256156396683593	True	2.096378329717098e-08
Qwen3-8B	tulu	layers.35.mlp.up_proj	0.6991832195033237	0.3490570405882857	0.2701902227114797	0.40083497553356395	0.9751759476520889	0.016611344996454818	0.22085473063293154	2.49820594211414e-07	7.819560399120722	True	1.7846861788320302e-08
Qwen3-8B	tulu	layers.35.self_attn.k_proj	0.6822320086044313	0.31384343791808755	0.26207885796300845	0.30267076963587913	0.9950406602856718	0.0171935692790089	0.22541402929459836	5.086772105755699e-07	7.444839155348734	True	4.761757168122434e-08
Qwen3-8B	tulu	layers.35.self_attn.o_proj	0.6343719328537826	0.2072741497361195	0.18746158802305324	0.18203579514694623	0.9970188471173136	0.01304328442807888	0.18285271013312757	7.048029264655753e-07	6.437739489462916	True	9.46497319484021e-08
Qwen3-8B	tulu	layers.35.self_attn.q_proj	0.6331456997818358	0.31826294925010656	0.2297744065858015	0.4787679160414843	0.976732544578405	0.013325807262655026	0.18385790229263396	2.626148452034016e-07	6.412833290780731	True	2.2681996693650507e-08
Qwen3-8B	tulu	layers.35.self_attn.v_proj	0.6090666570624556	0.3318219061729908	0.24258889681654888	0.4655196644570404	0.9795192086974139	0.016580443804782328	0.18586823426990892	8.183821442742101e-08	5.933762406615722	True	2.5857854158056853e-08
Qwen3-8B	tulu	layers.4.mlp.down_proj	0.6919503631007367	0.5669518577980447	0.40700823504989125	0.4846360603317721	0.9206785470390867	0.017660969492603335	0.2203160661391265	3.364576681708087e-07	7.658330271017333	True	3.960140583646562e-08
Qwen3-8B	tulu	layers.4.mlp.gate_proj	0.5134372773959874	0.1879641074417013	0.15155970149030187	0.34984391902716216	0.9947134811426628	0.015585554109094913	0.13910877890758785	5.043031796603259e-07	4.216856587545737	True	4.7885401848805185e-08
Qwen3-8B	tulu	layers.4.mlp.up_proj	0.695414235045331	0.4885395426295666	0.35408883679911807	0.4746786794012431	0.9504582668757249	0.01571593401958943	0.21963237765754645	6.16261466745982e-07	7.735694680319699	True	3.435195099685566e-08
Qwen3-8B	tulu	layers.4.self_attn.k_proj	0.7239468540549754	0.34638643394385116	0.276307214924713	0.3636988601736051	0.9806840263956375	0.014660272507772111	0.23340312389556783	4.6019946986497473e-07	8.383790216386512	True	5.268104788466171e-08
Qwen3-8B	tulu	layers.4.self_attn.o_proj	0.7259753395933775	0.5072805973955884	0.3910672631267429	0.405699055161713	0.9451082108915579	0.011979711276710934	0.23820003761597647	4.075843396122991e-07	8.431426028151764	True	4.246756499813691e-08
Qwen3-8B	tulu	layers.4.self_attn.q_proj	0.6424399294879456	0.3435330059238927	0.25757549909838284	0.43782418127063116	0.9847668268083297	0.012845670342521482	0.18924699336270853	2.6749494086431014e-07	6.602578861325276	True	3.1975673833542134e-08
Qwen3-8B	tulu	layers.4.self_attn.v_proj	0.6514453153268818	0.39664308981728796	0.28872485671948755	0.4701309365086508	0.9733256622652345	0.01698295353400955	0.2030168799077609	6.052835637149201e-07	6.788129359983655	True	4.367716043765717e-08
Qwen3-8B	tulu	layers.5.mlp.down_proj	0.6150985171723047	0.47564990084365705	0.3118782302255835	0.5700724249502185	0.9650112592702798	0.015750423344197698	0.1809802298718591	3.056120496669479e-07	6.052040935655144	True	3.535278576895473e-08
Qwen3-8B	tulu	layers.5.mlp.gate_proj	0.6862638892211824	0.3167080164043792	0.26594853494187143	0.29485717373468645	0.9955690807917957	0.016066508234151726	0.21354060710404205	6.078287662081294e-07	7.533375737394198	True	3.703721379855224e-08
Qwen3-8B	tulu	layers.5.mlp.up_proj	0.8077771865160991	0.5715702354936463	0.4641310201794462	0.34061056985960136	0.8929143146779783	0.015519340028367702	0.2997034536605063	2.0406072653855745e-07	10.437553500222077	True	2.434134505046764e-08
Qwen3-8B	tulu	layers.5.self_attn.k_proj	0.7113904311919163	0.47431706051849276	0.37457379411924385	0.3763552247023886	0.9585320551365495	0.014174152691873854	0.2495780311066531	8.136881068931956e-08	8.095596061637085	True	2.9260644357244486e-08
Qwen3-8B	tulu	layers.5.self_attn.o_proj	0.7422711220335326	0.5296150394237632	0.41734019364095526	0.3790454581506799	0.9220555395149673	0.013373678007685822	0.27206877339502733	8.988860833447632e-08	8.813887590311563	True	4.359347354827068e-08
Qwen3-8B	tulu	layers.5.self_attn.q_proj	0.7568775435420672	0.49815017722701144	0.4228503660402358	0.2794687132102186	0.9529692938292893	0.014393297961759043	0.27164972239536617	7.266096713198777e-07	9.163905682294756	True	3.3660623243887224e-08
Qwen3-8B	tulu	layers.5.self_attn.v_proj	0.6332159125371907	0.41971928862686414	0.29096136017062885	0.5194342887569136	0.9657263522596108	0.014685613142910043	0.1883380909703171	7.414101197422696e-07	6.414005168228711	True	3.92083986478222e-08
Qwen3-8B	tulu	layers.6.mlp.down_proj	0.3165487847624889	0.4452950876010888	0.1528447044928104	0.882183807067492	0.9847891273892028	0.06973999470106834	0.08592581357700771	1.0322695600528675e-06	1.5954491617570556	True	3.3000664139613944e-08
Qwen3-8B	tulu	layers.6.mlp.gate_proj	0.6908429584940694	0.3066651643594066	0.24454882652524096	0.3640803042354245	0.9827152465443997	0.012952488379932675	0.208429722963605	1.2053787012966666e-07	7.634944627381263	True	4.079551057418966e-08
Qwen3-8B	tulu	layers.6.mlp.up_proj	0.6002717860104407	0.3954436716244369	0.2900124497879394	0.46214646894971156	0.9669086848181887	0.013920332632961418	0.17079132819847628	7.608494013711109e-07	5.764111085308219	True	2.0601800147051753e-08
Qwen3-8B	tulu	layers.6.self_attn.k_proj	0.7254355881844131	0.4723937230699012	0.37841523397256843	0.3583045105213708	0.9708756975622108	0.012913110316790802	0.24089098590057323	9.84960024652537e-08	8.418702983451677	True	3.413770237766156e-08
Qwen3-8B	tulu	layers.6.self_attn.o_proj	0.7765279146220427	0.4869462084117318	0.404553223897019	0.3097771132786976	0.9494782452021961	0.01343459236367457	0.2875841929427926	8.65944871364377e-09	9.646188463909496	True	6.167554752829636e-08
Qwen3-8B	tulu	layers.6.self_attn.q_proj	0.6696982270545279	0.4147022216681481	0.32392890937449975	0.3898639394733513	0.9694501391203193	0.015124105342248726	0.22015202322912378	3.264953736259457e-07	7.174285348134267	True	3.71035997166988e-08
Qwen3-8B	tulu	layers.6.self_attn.v_proj	0.776760045204231	0.5610957797608837	0.45440763871567524	0.34413079142195635	0.9372340295544571	0.018061095030051388	0.2952596229792827	5.877713815660712e-08	9.650550752718502	True	4.392478635826484e-08
Qwen3-8B	tulu	layers.7.mlp.down_proj	0.5124607155373423	0.2621043407915194	0.16836823505998938	0.5873594612957118	0.9850176358853687	0.014797887345230541	0.1386460949088924	3.8276144564974857e-07	4.200932431851136	True	2.2206113283096156e-08
Qwen3-8B	tulu	layers.7.mlp.gate_proj	0.748790355892366	0.3605425738648849	0.2860343853066809	0.37060486820230676	0.9821530880116057	0.012377086733207582	0.23559668867533282	1.386745718257032e-08	8.969617417791776	True	7.314695707423327e-08
Qwen3-8B	tulu	layers.7.mlp.up_proj	0.6546293999791655	0.33821860833609163	0.24802485459000567	0.46223143650764986	0.9775663110286159	0.015431583643028697	0.2007405819170202	4.92024220699605e-07	6.8549948791948365	True	2.8627752293214024e-08
Qwen3-8B	tulu	layers.7.self_attn.k_proj	0.771106460132356	0.6517348450796091	0.5385611035034281	0.31714564130865885	0.9539342571248094	0.01775558919573787	0.29561952013007836	4.3044021791338594e-08	9.510684291837107	True	2.0535919651438988e-08
Qwen3-8B	tulu	layers.7.self_attn.o_proj	0.7186278994862825	0.49498968226634793	0.3561636760878786	0.4822656768259723	0.9310239552869782	0.015929935807566926	0.2247517970324601	2.8275786201348296e-07	8.260715459143627	True	3.200772874457204e-08
Qwen3-8B	tulu	layers.7.self_attn.q_proj	0.6962071428153473	0.47724859435722367	0.356487073806685	0.44204617639967514	0.9722929315098379	0.018800652923260643	0.22022515724500852	1.7219585890515532e-07	7.752531628137329	True	4.094131025123739e-08
Qwen3-8B	tulu	layers.7.self_attn.v_proj	0.640849526666421	0.4106887520424074	0.30660906254732867	0.44262901428362345	0.9727431390121758	0.015511738877221256	0.24608668053235047	8.53542044598754e-07	6.569417561456882	True	3.995603031469988e-08
Qwen3-8B	tulu	layers.8.mlp.down_proj	0.6235907734368923	0.4012424772902435	0.2754821232191296	0.5286179542010878	0.9620985801063097	0.017260131252411548	0.19531338750754848	2.2551955025651438e-07	6.219996485141125	True	5.26685778214009e-08
Qwen3-8B	tulu	layers.8.mlp.gate_proj	0.6813895649000308	0.30591266818783697	0.23713941742332983	0.3990856527040374	0.9813328799991781	0.008627596158144665	0.19926999972007556	1.9144408680560332e-07	7.428112026361895	True	3.797767050454191e-08
Qwen3-8B	tulu	layers.8.mlp.up_proj	0.799499329096201	0.5080024866066276	0.40428409973678314	0.3666531046045787	0.9310889912852149	0.011176198293172184	0.2775727217110319	4.10646489146238e-07	10.225917782675436	True	3.148325514108373e-08
Qwen3-8B	tulu	layers.8.self_attn.k_proj	0.6968742970399501	0.4606818932299121	0.36955086869667736	0.3565035296462832	0.9628193395119724	0.01802227450628809	0.2396313717899371	4.18091985254776e-07	7.767610318707415	True	1.99284379896008e-08
Qwen3-8B	tulu	layers.8.self_attn.o_proj	0.7518530646250767	0.5514602811452822	0.43634478086993017	0.37391817622658574	0.9223709422840418	0.014537266152390151	0.2545893273626341	5.255298876072345e-07	9.042607588989485	True	3.333892336376493e-08
Qwen3-8B	tulu	layers.8.self_attn.q_proj	0.7182370208179473	0.5245526602399819	0.41679128384832087	0.368666159749918	0.9350540003768328	0.015958812639756712	0.2572824769922537	1.914345690856578e-07	8.251725413697466	True	1.7222751740766124e-08
Qwen3-8B	tulu	layers.8.self_attn.v_proj	0.5489183063385455	0.41733560172487755	0.2727686957589674	0.5728128456971385	0.956180922110394	0.01576659063073534	0.15791962000024856	8.337711625561184e-07	4.8197744499833135	True	3.642895121693856e-08
Qwen3-8B	tulu	layers.9.mlp.down_proj	0.5724727609135333	0.34148716241734395	0.22420336089530754	0.5689422343513002	0.9804479074222398	0.011343653584435483	0.1621260345817448	1.3478484632845067e-06	5.2429121199080475	True	4.183319355996705e-08
Qwen3-8B	tulu	layers.9.mlp.gate_proj	0.675961043936481	0.33496076926318374	0.2741379486987915	0.3301918510051802	0.9872624813207517	0.014875455034231598	0.2032401969202728	7.68265705497484e-08	7.309156727991219	True	3.370890660645833e-08
Qwen3-8B	tulu	layers.9.mlp.up_proj	0.798222084549739	0.511638881681803	0.4054680948748652	0.3719614662570603	0.927079878777613	0.011922883012522359	0.2859262391137268	1.4586270369321142e-07	10.193083760948172	True	3.110453400012771e-08
Qwen3-8B	tulu	layers.9.self_attn.k_proj	0.6328064137203475	0.4206817780655435	0.30616549785278013	0.47033034317279665	0.968700369596031	0.013416668516906588	0.19222148088530827	3.116749480724934e-07	6.405945999374587	True	3.742399833407624e-08
Qwen3-8B	tulu	layers.9.self_attn.o_proj	0.7927970123105609	0.5908379608998736	0.486480740902204	0.3220549058244302	0.9098449270983446	0.015097969630287835	0.29867671296782844	4.4431224244245726e-07	10.054150227174361	True	4.0334401309233684e-08
Qwen3-8B	tulu	layers.9.self_attn.q_proj	0.8116866431493318	0.6285806337606668	0.550977612809739	0.23167332199523372	0.9271296350680991	0.011033723927227006	0.3641060637009038	1.155814803865951e-07	10.540077532332267	True	3.497361901883276e-08
Qwen3-8B	tulu	layers.9.self_attn.v_proj	0.6508477716654241	0.4623150827282323	0.34935540093711803	0.4289701660377707	0.9744698435985283	0.01492395268045962	0.21864381171932823	2.281155674355162e-07	6.77613869489184	True	3.7613654011596474e-08
Qwen3-8B	commonsense	layers.0.mlp.down_proj	0.6550794140586086	0.5520606705482674	0.3784597784005286	0.5300346443647641	0.9616789544534315	0.00018540673121383286	0.20270948158137772	4.269692555070037e-08	6.866064969868161	True	4.379161754242342e-08
Qwen3-8B	commonsense	layers.0.mlp.gate_proj	0.8084097578198058	0.6853498853887522	0.5603227138433513	0.3315764128837466	0.8815908984954877	0.00013433319393484834	0.3030930436348274	2.7958418979956434e-07	10.456415349024407	True	3.29693192114847e-08
Qwen3-8B	commonsense	layers.0.mlp.up_proj	0.7984001874375081	0.7217689547145417	0.5931305859971472	0.3246883468276822	0.8674807345001201	0.00012757016974916609	0.29209365922234876	4.7443551443038245e-07	10.199075905212588	True	3.5072379388171976e-08
Qwen3-8B	commonsense	layers.0.self_attn.k_proj	0.583918031915338	0.4974969158038274	0.34468384672283636	0.5199780722043618	0.9553420739784265	0.00021773511504268183	0.17666525323404686	1.590126370576428e-07	5.455365764247085	True	2.8983433001412756e-08
Qwen3-8B	commonsense	layers.0.self_attn.o_proj	0.7044584861773643	0.6616590814102326	0.49437919619837534	0.4417203226652431	0.9079101661649408	0.00015370588368899434	0.22623267590362509	6.642777463650162e-07	7.9401774033961505	True	4.032152770068024e-08
Qwen3-8B	commonsense	layers.0.self_attn.q_proj	0.6239727196620591	0.5147693871660447	0.35983513791387167	0.5113682126684242	0.9560608889191946	0.00013851293331375964	0.19725321856135786	4.844707963691519e-07	6.2294651226125515	True	2.998924701196665e-08
Qwen3-8B	commonsense	layers.0.self_attn.v_proj	0.7817246817772998	0.6864985945428571	0.5589520670006285	0.33706671010744127	0.8950762488781648	0.00014399700340878214	0.32327145989959544	1.5918266704773032e-07	9.777498559675763	True	3.857870050122014e-08
Qwen3-8B	commonsense	layers.1.mlp.down_proj	0.5592361816459308	0.5196328397754049	0.30344994814476983	0.658979131924393	0.9460954460113555	0.00011046444304442288	0.15291653102824768	2.679698871688174e-07	5.003924330532627	True	5.249960590689335e-08
Qwen3-8B	commonsense	layers.1.mlp.gate_proj	0.4462728486967734	0.4497452782813311	0.2806493718727633	0.6106009173809803	0.9760091978742884	0.000191391691888603	0.11690477575644123	8.619714026991687e-07	3.1865456775922114	True	6.311593251430406e-08
Qwen3-8B	commonsense	layers.1.mlp.up_proj	0.47719295559856495	0.4206954926191396	0.2556240922650492	0.6307947666344658	0.971897345149076	0.00015258012646143803	0.12890411685202202	3.434052575634894e-07	3.6434122874786286	True	2.519038754616628e-08
