cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
hns_grid_target	target_gain	functional_erank	core	180	18	-0.18603316333026246	-0.03959574973332527	0.6257919612307579	0.3826820860934133	0.2599565659039747	0.5020261641773747	0.01411116562808186	0.36411341618352455	16	2	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_top1	core	180	18	0.15893452810877845	0.01025408826931874	-0.6909408336336357	-0.3912452355630559	-0.5044345180269515	-0.27424378772686425	0.05012410324687273	-0.3820694138205837	1	17	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_erank_iqr	core	180	18	0.13437560038891394	0.05547837707363618	0.5386742070586334	0.008259325599138417	-0.16770270093812986	0.17806105677233394	-0.1014856176636161	-0.0001463231129868372	9	9	18	0.92103948025987	0.92103948025987
hns_grid_target	target_gain	functional_attn_mlp_gap	core	180	18	0.10866044080387564	0.04603250738328317	0.4286828277990058	-0.02753108533046139	-0.17649081729494012	0.12384823646997677	-0.12514488494590584	0.018293022999573125	9	8	18	0.735632183908046	0.8025078369905956
hns_grid_target	target_gain	functional_energy_ratio	core	180	18	-0.4046322415792415	-0.30650134187889394	-0.7328679645378923	-0.36087077974464243	-0.4970104216727911	-0.2170394046573712	0.008561561222201404	-0.3268234707788009	3	15	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	gamma_functional	core	180	18	-0.3973099908805412	-0.2837730030592925	-0.7311316934434896	-0.36171104436783547	-0.500569796762904	-0.21565747514114092	-0.020695544225431083	-0.3318482895906134	3	15	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	eta_functional	core	180	18	0.0621333006042765	0.18624204144634565	0.6076310315248227	0.3464921509847917	0.18665943996179118	0.49724668440187647	0.05805163561493251	0.3132259772838855	15	3	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_cov_participation	core	180	18	-0.24898522025766387	-0.09865191637208506	0.5092487290683116	0.33977918829805204	0.21974719189575967	0.4602632061100525	0.05211905902884296	0.3553553538377785	17	1	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_cov_erank	core	180	18	-0.24325646025439618	-0.10076824567656355	0.604347767878898	0.42886886024523524	0.28920445096845776	0.5615425266652335	-0.0027398168947098765	0.45913149584255314	16	2	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_cov_top1	core	180	18	0.21644496015445414	0.10081576950830766	-0.6764185824256627	-0.3686486674807731	-0.5023802355156634	-0.24099776423682037	0.05732317173947149	-0.3338689225324125	2	16	18	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_offdiag_fraction	core	180	18	0.25832048948227654	0.48172587362137287	0.719087713759899	0.361316236439336	0.23960213681991374	0.48629297570824026	0.13975863160293397	0.34109125888818626	16	2	18	0.0004997501249375312	0.0005997001499250374
hns_grid_retention	target_gain	functional_participation	core	120	12	-0.14602927834067156	-0.014579137221777127	0.538573743599512	0.3661613878952683	0.15627962480595062	0.5790935509854925	0.04478002300443828	0.34451859982529387	11	1	12	0.0004997501249375312	0.0009995002498750624
hns_grid_retention	target_gain	functional_erank	core	120	12	-0.12221158600794767	-0.01478428129429915	0.6293148730367571	0.38721695157508035	0.20877361931965685	0.566976021690665	-0.00179973299876051	0.3552014171510215	11	1	12	0.0004997501249375312	0.0009995002498750624
hns_grid_retention	target_gain	functional_top1	core	120	12	0.10406997440533461	-0.0139654920080438	-0.6818507501750504	-0.34442248507450746	-0.5302124853515121	-0.16173754584949865	0.09406678349716023	-0.2877855981912665	1	11	12	0.0004997501249375312	0.0009995002498750624
hns_grid_retention	target_gain	functional_erank_iqr	core	120	12	0.15891043697254809	0.004704405595293216	0.5477612057272374	-0.02567751668269764	-0.2557569956448044	0.20131812336521887	-0.07749857392672685	-0.033350241270506786	6	6	12	0.7916041979010495	0.8635682158920539
hns_grid_retention	target_gain	functional_attn_mlp_gap	core	120	12	0.04462493407034327	-0.028452439753351353	0.4275138460966574	0.009243906005771149	-0.1791264759357066	0.17918335874766317	-0.1567232076129639	0.12542907544873333	8	4	12	0.9400299850074962	0.9400299850074963
hns_grid_retention	target_gain	functional_energy_ratio	core	120	12	-0.36367392665338344	-0.2329196043869166	-0.7181757984243434	-0.3366278528833264	-0.5565988106362209	-0.09835967981735926	0.05903394336784556	-0.3268234707788009	3	9	12	0.0014992503748125937	0.0017991004497751122
hns_grid_retention	target_gain	gamma_functional	core	120	12	-0.36360120660769807	-0.1831091850099162	-0.7177720805743497	-0.3380009320666234	-0.5596092469259986	-0.09527960547333754	0.02825844256329576	-0.3416204112652724	3	9	12	0.0014992503748125937	0.0017991004497751122
hns_grid_retention	target_gain	eta_functional	core	120	12	0.09585005660343246	0.1784637699712977	0.6076401962567666	0.3285814305169345	0.07393913368031815	0.5585909682132638	0.039812936757565295	0.3290576668316014	9	3	12	0.0014992503748125937	0.0017991004497751122
hns_grid_retention	target_gain	functional_cov_participation	core	120	12	-0.19508205795073905	-0.11139690180863605	0.5153386827462111	0.3344057237636157	0.15485423699918105	0.521108557664611	0.023559500912835436	0.28772869797549083	11	1	12	0.0009995002498750624	0.0017134289997858213
hns_grid_retention	target_gain	functional_cov_erank	core	120	12	-0.1838910225204554	-0.09837561692607574	0.6086159963250695	0.3816642899483356	0.19638150567539028	0.57160596353211	-0.028834800345732395	0.3354243129186817	11	1	12	0.0004997501249375312	0.0009995002498750624
hns_grid_retention	target_gain	functional_cov_top1	core	120	12	0.15856017672836673	0.1156319173028279	-0.6686824675971981	-0.35957604705765134	-0.5686329265027075	-0.15566681198438026	0.09026652829322264	-0.30720228511520775	2	10	12	0.0004997501249375312	0.0009995002498750624
