checkpoint	cohort	label	feature	previous	recollected	difference
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	gamma_functional	0.4	0.4	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	eta_functional	0.0	0.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_energy_ratio	0.55	0.55	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	gamma_functional	0.55	0.55	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	eta_functional	0.0	0.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_energy_ratio	0.7	0.7	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	gamma_functional	0.7	0.7	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	eta_functional	0.0	0.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_energy_ratio	0.85	0.85	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	gamma_functional	0.85	0.85	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	eta_functional	0.0	0.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_participation	1.31491	1.31491	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_erank	1.7969	1.7969	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_top1	0.86904	0.86904	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_erank_iqr	1.695	1.69498	-2.0000000000131024e-05
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_attn_mlp_gap	0.79849	0.7985	9.99999999995449e-06
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_energy_ratio	1.0	1.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	gamma_functional	1.0	1.0	0.0
Qwen3-8B/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	eta_functional	0.0	0.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_participation	10.02517	10.02505	-0.00011999999999900979
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_erank	12.47275	12.47275	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_top1	0.19531	0.19532	9.999999999982245e-06
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_erank_iqr	2.70958	2.70951	-7.00000000000145e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_attn_mlp_gap	0.7439	0.74377	-0.00012999999999996348
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_energy_ratio	0.42299	0.42299	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	gamma_functional	0.32751	0.3275	-1.0000000000010001e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	eta_functional	0.40052	0.40052	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_energy_ratio	0.71333	0.71333	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	gamma_functional	0.70404	0.70404	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	eta_functional	0.02587	0.02587	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_energy_ratio	0.25	0.25	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	gamma_functional	0.25	0.25	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	eta_functional	0.0	0.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_energy_ratio	0.4	0.4	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	gamma_functional	0.4	0.4	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	eta_functional	0.0	0.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_energy_ratio	0.55	0.55	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	gamma_functional	0.55	0.55	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	eta_functional	0.0	0.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_energy_ratio	0.7	0.7	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	gamma_functional	0.7	0.7	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	eta_functional	0.0	0.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_energy_ratio	0.85	0.85	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	gamma_functional	0.85	0.85	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	eta_functional	0.0	0.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_participation	2.20155	2.2015	-5.000000000032756e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_erank	3.24083	3.24081	-1.9999999999686935e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_top1	0.63866	0.63866	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_erank_iqr	1.74044	1.74039	-4.999999999988347e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_attn_mlp_gap	0.98213	0.9821	-2.999999999997449e-05
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_energy_ratio	1.0	1.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	gamma_functional	1.0	1.0	0.0
Qwen3-8B/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_participation	4.77135	4.77139	4.000000000026205e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_erank	8.73484	8.73483	-9.999999999621423e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_top1	0.42645	0.42644	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_erank_iqr	5.69186	5.69172	-0.000140000000000029
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_attn_mlp_gap	3.15163	3.15156	-7.00000000000145e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	functional_energy_ratio	0.15976	0.15976	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	gamma_functional	0.13763	0.13763	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_hns	eta_functional	0.25784	0.25785	1.0000000000010001e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	functional_energy_ratio	0.50163	0.50163	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	gamma_functional	0.49023	0.49023	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_per_module	eta_functional	0.04491	0.04491	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	functional_energy_ratio	0.25	0.25	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	gamma_functional	0.25	0.25	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p25	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	functional_energy_ratio	0.4	0.4	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	gamma_functional	0.4	0.4	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p40	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	functional_energy_ratio	0.55	0.55	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	gamma_functional	0.55	0.55	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p55	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	functional_energy_ratio	0.7	0.7	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	gamma_functional	0.7	0.7	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p70	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	functional_energy_ratio	0.85	0.85	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	gamma_functional	0.85	0.85	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__global_0p85	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_participation	1.25469	1.25468	-1.0000000000065512e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_erank	1.69406	1.69405	-9.999999999843467e-06
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_top1	0.89177	0.89177	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_erank_iqr	1.31641	1.31636	-5.0000000000105516e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_attn_mlp_gap	0.87294	0.87291	-3.0000000000085514e-05
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	functional_energy_ratio	1.0	1.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	gamma_functional	1.0	1.0	0.0
Llama-3.1-8B-Instruct/magicoder/seed42	scalar_common_basis_seed42	magicoder__common_lora	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_participation	12.03401	12.03408	6.999999999912632e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_erank	13.92427	13.92431	4.000000000026205e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_top1	0.16322	0.16322	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_erank_iqr	1.75387	1.754	0.00012999999999996348
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_attn_mlp_gap	-0.27894	-0.27887	7.00000000000145e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	functional_energy_ratio	0.5438	0.5438	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	gamma_functional	0.45321	0.45321	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_hns	eta_functional	0.30543	0.30543	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	functional_energy_ratio	0.83189	0.83189	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	gamma_functional	0.82926	0.82926	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_per_module	eta_functional	0.00631	0.00631	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	functional_energy_ratio	0.25	0.25	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	gamma_functional	0.25	0.25	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p25	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	functional_energy_ratio	0.4	0.4	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	gamma_functional	0.4	0.4	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p40	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	functional_energy_ratio	0.55	0.55	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	gamma_functional	0.55	0.55	0.0
