cohort	field	value	clusters	feature	outcome	within_spearman
hns_grid_retention	train_task	tulu	4	displacement	off_gain	-0.3169068386137189
hns_grid_retention	train_task	tulu	4	displacement	forgetting_reduction	0.26131452452624276
scalar_common_basis_seed42	seed	42	6	entropy_rank	target_gain	0.18123858497615616
scalar_common_basis_seed42	seed	42	6	entropy_rank	off_gain	0.439885919382572
scalar_common_basis_seed42	seed	42	6	entropy_rank	forgetting_reduction	0.196227812235748
scalar_common_basis_seed42	seed	42	6	energy_entropy_rank	target_gain	0.18123858497615616
scalar_common_basis_seed42	seed	42	6	energy_entropy_rank	off_gain	0.439885919382572
scalar_common_basis_seed42	seed	42	6	energy_entropy_rank	forgetting_reduction	0.196227812235748
scalar_common_basis_seed42	seed	42	6	stable_rank	target_gain	0.18123858497615616
scalar_common_basis_seed42	seed	42	6	stable_rank	off_gain	0.439885919382572
scalar_common_basis_seed42	seed	42	6	stable_rank	forgetting_reduction	0.196227812235748
scalar_common_basis_seed42	seed	42	6	participation_rank	target_gain	0.18123858497615616
scalar_common_basis_seed42	seed	42	6	participation_rank	off_gain	0.439885919382572
scalar_common_basis_seed42	seed	42	6	participation_rank	forgetting_reduction	0.196227812235748
scalar_common_basis_seed42	seed	42	6	nuclear_participation_rank	target_gain	0.18123858497615616
scalar_common_basis_seed42	seed	42	6	nuclear_participation_rank	off_gain	0.439885919382572
scalar_common_basis_seed42	seed	42	6	nuclear_participation_rank	forgetting_reduction	0.196227812235748
scalar_common_basis_seed42	seed	42	6	top1_energy	target_gain	-0.18123858497615616
scalar_common_basis_seed42	seed	42	6	top1_energy	off_gain	-0.439885919382572
scalar_common_basis_seed42	seed	42	6	top1_energy	forgetting_reduction	-0.196227812235748
scalar_common_basis_seed42	seed	42	6	top4_energy	target_gain	-0.18123858497615616
scalar_common_basis_seed42	seed	42	6	top4_energy	off_gain	-0.439885919382572
scalar_common_basis_seed42	seed	42	6	top4_energy	forgetting_reduction	-0.196227812235748
scalar_common_basis_seed42	seed	42	6	log_condition	target_gain	-0.18123858497615616
scalar_common_basis_seed42	seed	42	6	log_condition	off_gain	-0.439885919382572
scalar_common_basis_seed42	seed	42	6	log_condition	forgetting_reduction	-0.196227812235748
scalar_common_basis_seed42	seed	42	6	log_fro	target_gain	-0.5272152731877888
scalar_common_basis_seed42	seed	42	6	log_fro	off_gain	-0.3055555555555555
scalar_common_basis_seed42	seed	42	6	log_fro	forgetting_reduction	-0.5817117714978023
scalar_common_basis_seed42	seed	42	6	log_nuclear	target_gain	-0.39272542516227266
scalar_common_basis_seed42	seed	42	6	log_nuclear	off_gain	-0.1137744948817596
scalar_common_basis_seed42	seed	42	6	log_nuclear	forgetting_reduction	-0.39890416947332696
scalar_common_basis_seed42	seed	42	6	log_head_rss	target_gain	-0.5714852579592826
scalar_common_basis_seed42	seed	42	6	log_head_rss	off_gain	-0.5198412698412698
scalar_common_basis_seed42	seed	42	6	log_head_rss	forgetting_reduction	-0.5838904672712023
scalar_common_basis_seed42	seed	42	6	fro_ratio	target_gain	-0.5394913701327095
scalar_common_basis_seed42	seed	42	6	fro_ratio	off_gain	-0.33333930956585706
scalar_common_basis_seed42	seed	42	6	fro_ratio	forgetting_reduction	-0.5961644730590381
scalar_common_basis_seed42	seed	42	6	nuclear_ratio	target_gain	-0.39272542516227266
scalar_common_basis_seed42	seed	42	6	nuclear_ratio	off_gain	-0.1137744948817596
scalar_common_basis_seed42	seed	42	6	nuclear_ratio	forgetting_reduction	-0.39890416947332696
scalar_common_basis_seed42	seed	42	6	head_ratio	target_gain	-0.5714852579592826
scalar_common_basis_seed42	seed	42	6	head_ratio	off_gain	-0.5198412698412698
scalar_common_basis_seed42	seed	42	6	head_ratio	forgetting_reduction	-0.5838904672712023
scalar_common_basis_seed42	seed	42	6	original_head1_retention	target_gain	-0.5714852579592826
scalar_common_basis_seed42	seed	42	6	original_head1_retention	off_gain	-0.5198412698412698
scalar_common_basis_seed42	seed	42	6	original_head1_retention	forgetting_reduction	-0.5838904672712023
scalar_common_basis_seed42	seed	42	6	original_head4_retention	target_gain	-0.5795343460995541
scalar_common_basis_seed42	seed	42	6	original_head4_retention	off_gain	-0.47619047619047616
scalar_common_basis_seed42	seed	42	6	original_head4_retention	forgetting_reduction	-0.5795330757244023
scalar_common_basis_seed42	seed	42	6	scalar_fit	target_gain	-0.5916079783099615
scalar_common_basis_seed42	seed	42	6	scalar_fit	off_gain	-0.4444444444444444
scalar_common_basis_seed42	seed	42	6	scalar_fit	forgetting_reduction	-0.6187495996456024
scalar_common_basis_seed42	seed	42	6	shape_residual	target_gain	0.11724337340559866
scalar_common_basis_seed42	seed	42	6	shape_residual	off_gain	0.2831636909014663
scalar_common_basis_seed42	seed	42	6	shape_residual	forgetting_reduction	0.19682818358689338
scalar_common_basis_seed42	seed	42	6	displacement	target_gain	0.5674607138891468
scalar_common_basis_seed42	seed	42	6	displacement	off_gain	0.5079365079365079
scalar_common_basis_seed42	seed	42	6	displacement	forgetting_reduction	0.6013200334584023
scalar_common_basis_seed42	base	Qwen3-8B	3	entropy_rank	target_gain	0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	entropy_rank	off_gain	0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	entropy_rank	forgetting_reduction	0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	energy_entropy_rank	target_gain	0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	energy_entropy_rank	off_gain	0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	energy_entropy_rank	forgetting_reduction	0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	stable_rank	target_gain	0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	stable_rank	off_gain	0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	stable_rank	forgetting_reduction	0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	participation_rank	target_gain	0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	participation_rank	off_gain	0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	participation_rank	forgetting_reduction	0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	nuclear_participation_rank	target_gain	0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	nuclear_participation_rank	off_gain	0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	nuclear_participation_rank	forgetting_reduction	0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	top1_energy	target_gain	-0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	top1_energy	off_gain	-0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	top1_energy	forgetting_reduction	-0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	top4_energy	target_gain	-0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	top4_energy	off_gain	-0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	top4_energy	forgetting_reduction	-0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	log_condition	target_gain	-0.38721191303434377
scalar_common_basis_seed42	base	Qwen3-8B	3	log_condition	off_gain	-0.46737878934398275
scalar_common_basis_seed42	base	Qwen3-8B	3	log_condition	forgetting_reduction	-0.40648783254046156
scalar_common_basis_seed42	base	Qwen3-8B	3	log_fro	target_gain	-0.7784570702436183
scalar_common_basis_seed42	base	Qwen3-8B	3	log_fro	off_gain	-0.16666666666666666
scalar_common_basis_seed42	base	Qwen3-8B	3	log_fro	forgetting_reduction	-0.5329324727043789
scalar_common_basis_seed42	base	Qwen3-8B	3	log_nuclear	target_gain	-0.48594377510040165
scalar_common_basis_seed42	base	Qwen3-8B	3	log_nuclear	off_gain	0.09181801341334984
scalar_common_basis_seed42	base	Qwen3-8B	3	log_nuclear	forgetting_reduction	-0.24101405099673842
scalar_common_basis_seed42	base	Qwen3-8B	3	log_head_rss	target_gain	-0.8862434338158116
scalar_common_basis_seed42	base	Qwen3-8B	3	log_head_rss	off_gain	-0.36507936507936506
scalar_common_basis_seed42	base	Qwen3-8B	3	log_head_rss	forgetting_reduction	-0.6649432686953718
scalar_common_basis_seed42	base	Qwen3-8B	3	fro_ratio	target_gain	-0.8092369477911647
scalar_common_basis_seed42	base	Qwen3-8B	3	fro_ratio	off_gain	-0.17565185174727796
scalar_common_basis_seed42	base	Qwen3-8B	3	fro_ratio	forgetting_reduction	-0.5508892594211163
scalar_common_basis_seed42	base	Qwen3-8B	3	nuclear_ratio	target_gain	-0.48594377510040165
scalar_common_basis_seed42	base	Qwen3-8B	3	nuclear_ratio	off_gain	0.09181801341334984
scalar_common_basis_seed42	base	Qwen3-8B	3	nuclear_ratio	forgetting_reduction	-0.24101405099673842
scalar_common_basis_seed42	base	Qwen3-8B	3	head_ratio	target_gain	-0.8862434338158116
scalar_common_basis_seed42	base	Qwen3-8B	3	head_ratio	off_gain	-0.36507936507936506
scalar_common_basis_seed42	base	Qwen3-8B	3	head_ratio	forgetting_reduction	-0.6649432686953718
scalar_common_basis_seed42	base	Qwen3-8B	3	original_head1_retention	target_gain	-0.8862434338158116
scalar_common_basis_seed42	base	Qwen3-8B	3	original_head1_retention	off_gain	-0.36507936507936506
scalar_common_basis_seed42	base	Qwen3-8B	3	original_head1_retention	forgetting_reduction	-0.6649432686953718
scalar_common_basis_seed42	base	Qwen3-8B	3	original_head4_retention	target_gain	-0.8902355213555224
scalar_common_basis_seed42	base	Qwen3-8B	3	original_head4_retention	off_gain	-0.29365079365079366
scalar_common_basis_seed42	base	Qwen3-8B	3	original_head4_retention	forgetting_reduction	-0.6062718038104861
scalar_common_basis_seed42	base	Qwen3-8B	3	scalar_fit	target_gain	-0.9022117839746551
scalar_common_basis_seed42	base	Qwen3-8B	3	scalar_fit	off_gain	-0.2777777777777778
scalar_common_basis_seed42	base	Qwen3-8B	3	scalar_fit	forgetting_reduction	-0.6062718038104861
scalar_common_basis_seed42	base	Qwen3-8B	3	shape_residual	target_gain	0.20123447664776561
scalar_common_basis_seed42	base	Qwen3-8B	3	shape_residual	off_gain	0.3429138275137023
scalar_common_basis_seed42	base	Qwen3-8B	3	shape_residual	forgetting_reduction	0.480118623158808
scalar_common_basis_seed42	base	Qwen3-8B	3	displacement	target_gain	0.8862434338158116
scalar_common_basis_seed42	base	Qwen3-8B	3	displacement	off_gain	0.36507936507936506
scalar_common_basis_seed42	base	Qwen3-8B	3	displacement	forgetting_reduction	0.6649432686953718
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	entropy_rank	target_gain	-0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	entropy_rank	off_gain	0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	entropy_rank	forgetting_reduction	0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	energy_entropy_rank	target_gain	-0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	energy_entropy_rank	off_gain	0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	energy_entropy_rank	forgetting_reduction	0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	stable_rank	target_gain	-0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	stable_rank	off_gain	0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	stable_rank	forgetting_reduction	0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	participation_rank	target_gain	-0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	participation_rank	off_gain	0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	participation_rank	forgetting_reduction	0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	nuclear_participation_rank	target_gain	-0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	nuclear_participation_rank	off_gain	0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	nuclear_participation_rank	forgetting_reduction	0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	top1_energy	target_gain	0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	top1_energy	off_gain	-0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	top1_energy	forgetting_reduction	-0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	top4_energy	target_gain	0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	top4_energy	off_gain	-0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	top4_energy	forgetting_reduction	-0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_condition	target_gain	0.02811329999894473
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_condition	off_gain	-0.41239304942116123
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_condition	forgetting_reduction	-0.02749286996141075
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_fro	target_gain	-0.27187295714684073
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_fro	off_gain	-0.4444444444444444
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_fro	forgetting_reduction	-0.626984126984127
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_nuclear	target_gain	-0.29799890295895715
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_nuclear	off_gain	-0.31936700317686906
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_nuclear	forgetting_reduction	-0.5309476427815448
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_head_rss	target_gain	-0.25158393049409145
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_head_rss	off_gain	-0.6746031746031746
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	log_head_rss	forgetting_reduction	-0.5238095238095238
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	fro_ratio	target_gain	-0.26534148893605775
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	fro_ratio	off_gain	-0.4910267673844361
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	fro_ratio	forgetting_reduction	-0.6387340063537381
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	nuclear_ratio	target_gain	-0.29799890295895715
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	nuclear_ratio	off_gain	-0.31936700317686906
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	nuclear_ratio	forgetting_reduction	-0.5309476427815448
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	head_ratio	target_gain	-0.25158393049409145
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	head_ratio	off_gain	-0.6746031746031746
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	head_ratio	forgetting_reduction	-0.5238095238095238
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	original_head1_retention	target_gain	-0.25158393049409145
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	original_head1_retention	off_gain	-0.6746031746031746
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	original_head1_retention	forgetting_reduction	-0.5238095238095238
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	original_head4_retention	target_gain	-0.263757346485741
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	original_head4_retention	off_gain	-0.6587301587301587
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	original_head4_retention	forgetting_reduction	-0.5634920634920635
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	scalar_fit	target_gain	-0.27593076247739057
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	scalar_fit	off_gain	-0.6111111111111112
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	scalar_fit	forgetting_reduction	-0.6349206349206349
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	shape_residual	target_gain	0.03187748585595436
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	shape_residual	off_gain	0.2234135542892303
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	shape_residual	forgetting_reduction	-0.031173984319427483
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	displacement	target_gain	0.2434683198329917
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	displacement	off_gain	0.6507936507936508
scalar_common_basis_seed42	base	Llama-3.1-8B-Instruct	3	displacement	forgetting_reduction	0.5555555555555556
scalar_common_basis_seed42	train_task	magicoder	2	entropy_rank	target_gain	-0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	entropy_rank	off_gain	0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	entropy_rank	forgetting_reduction	0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	energy_entropy_rank	target_gain	-0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	energy_entropy_rank	off_gain	0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	energy_entropy_rank	forgetting_reduction	0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	stable_rank	target_gain	-0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	stable_rank	off_gain	0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	stable_rank	forgetting_reduction	0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	participation_rank	target_gain	-0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	participation_rank	off_gain	0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	participation_rank	forgetting_reduction	0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	nuclear_participation_rank	target_gain	-0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	nuclear_participation_rank	off_gain	0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	nuclear_participation_rank	forgetting_reduction	0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	top1_energy	target_gain	0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	top1_energy	off_gain	-0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	top1_energy	forgetting_reduction	-0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	top4_energy	target_gain	0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	top4_energy	off_gain	-0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	top4_energy	forgetting_reduction	-0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	log_condition	target_gain	0.04212627318711346
scalar_common_basis_seed42	train_task	magicoder	2	log_condition	off_gain	-0.4948716593053935
scalar_common_basis_seed42	train_task	magicoder	2	log_condition	forgetting_reduction	-0.45498850792507234
scalar_common_basis_seed42	train_task	magicoder	2	log_fro	target_gain	-0.5107539184552492
scalar_common_basis_seed42	train_task	magicoder	2	log_fro	off_gain	-0.8214285714285714
scalar_common_basis_seed42	train_task	magicoder	2	log_fro	forgetting_reduction	-0.8119439159978825
scalar_common_basis_seed42	train_task	magicoder	2	log_nuclear	target_gain	-0.385366152853779
scalar_common_basis_seed42	train_task	magicoder	2	log_nuclear	off_gain	-0.4730623734557373
scalar_common_basis_seed42	train_task	magicoder	2	log_nuclear	forgetting_reduction	-0.4714735973570881
scalar_common_basis_seed42	train_task	magicoder	2	log_head_rss	target_gain	-0.3465830160946333
scalar_common_basis_seed42	train_task	magicoder	2	log_head_rss	off_gain	-0.9642857142857143
scalar_common_basis_seed42	train_task	magicoder	2	log_head_rss	forgetting_reduction	-0.9313474330563947
scalar_common_basis_seed42	train_task	magicoder	2	fro_ratio	target_gain	-0.49852922948544426
scalar_common_basis_seed42	train_task	magicoder	2	fro_ratio	off_gain	-0.8682790398871127
scalar_common_basis_seed42	train_task	magicoder	2	fro_ratio	forgetting_reduction	-0.8498536818602289
scalar_common_basis_seed42	train_task	magicoder	2	nuclear_ratio	target_gain	-0.385366152853779
scalar_common_basis_seed42	train_task	magicoder	2	nuclear_ratio	off_gain	-0.4730623734557373
scalar_common_basis_seed42	train_task	magicoder	2	nuclear_ratio	forgetting_reduction	-0.4714735973570881
scalar_common_basis_seed42	train_task	magicoder	2	head_ratio	target_gain	-0.3465830160946333
scalar_common_basis_seed42	train_task	magicoder	2	head_ratio	off_gain	-0.9642857142857143
scalar_common_basis_seed42	train_task	magicoder	2	head_ratio	forgetting_reduction	-0.9313474330563947
scalar_common_basis_seed42	train_task	magicoder	2	original_head1_retention	target_gain	-0.3465830160946333
scalar_common_basis_seed42	train_task	magicoder	2	original_head1_retention	off_gain	-0.9642857142857143
scalar_common_basis_seed42	train_task	magicoder	2	original_head1_retention	forgetting_reduction	-0.9313474330563947
scalar_common_basis_seed42	train_task	magicoder	2	original_head4_retention	target_gain	-0.35874382367690116
scalar_common_basis_seed42	train_task	magicoder	2	original_head4_retention	off_gain	-0.9523809523809523
scalar_common_basis_seed42	train_task	magicoder	2	original_head4_retention	forgetting_reduction	-0.9134369054976179
scalar_common_basis_seed42	train_task	magicoder	2	scalar_fit	target_gain	-0.41954786158824037
scalar_common_basis_seed42	train_task	magicoder	2	scalar_fit	off_gain	-0.9404761904761905
scalar_common_basis_seed42	train_task	magicoder	2	scalar_fit	forgetting_reduction	-0.9014965537917666
scalar_common_basis_seed42	train_task	magicoder	2	shape_residual	target_gain	0.07563061456379788
scalar_common_basis_seed42	train_task	magicoder	2	shape_residual	off_gain	0.366294315753273
scalar_common_basis_seed42	train_task	magicoder	2	shape_residual	forgetting_reduction	0.3869313561520978
scalar_common_basis_seed42	train_task	magicoder	2	displacement	target_gain	0.3465830160946333
scalar_common_basis_seed42	train_task	magicoder	2	displacement	off_gain	0.9642857142857143
scalar_common_basis_seed42	train_task	magicoder	2	displacement	forgetting_reduction	0.9313474330563947
scalar_common_basis_seed42	train_task	metamath	2	entropy_rank	target_gain	0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	entropy_rank	off_gain	0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	entropy_rank	forgetting_reduction	0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	energy_entropy_rank	target_gain	0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	energy_entropy_rank	off_gain	0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	energy_entropy_rank	forgetting_reduction	0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	stable_rank	target_gain	0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	stable_rank	off_gain	0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	stable_rank	forgetting_reduction	0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	participation_rank	target_gain	0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	participation_rank	off_gain	0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	participation_rank	forgetting_reduction	0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	nuclear_participation_rank	target_gain	0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	nuclear_participation_rank	off_gain	0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	nuclear_participation_rank	forgetting_reduction	0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	top1_energy	target_gain	-0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	top1_energy	off_gain	-0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	top1_energy	forgetting_reduction	-0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	top4_energy	target_gain	-0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	top4_energy	off_gain	-0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	top4_energy	forgetting_reduction	-0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	log_condition	target_gain	-0.4136259162955203
scalar_common_basis_seed42	train_task	metamath	2	log_condition	off_gain	-0.5773502691896257
scalar_common_basis_seed42	train_task	metamath	2	log_condition	forgetting_reduction	-0.28953814140686424
scalar_common_basis_seed42	train_task	metamath	2	log_fro	target_gain	-0.6149281128513375
scalar_common_basis_seed42	train_task	metamath	2	log_fro	off_gain	-0.4166666666666667
scalar_common_basis_seed42	train_task	metamath	2	log_fro	forgetting_reduction	-0.6626895196747424
scalar_common_basis_seed42	train_task	metamath	2	log_nuclear	target_gain	-0.4564585146387095
scalar_common_basis_seed42	train_task	metamath	2	log_nuclear	off_gain	-0.2395252523826518
scalar_common_basis_seed42	train_task	metamath	2	log_nuclear	forgetting_reduction	-0.5075097958811967
scalar_common_basis_seed42	train_task	metamath	2	log_head_rss	target_gain	-0.8835860262329899
scalar_common_basis_seed42	train_task	metamath	2	log_head_rss	off_gain	-0.7857142857142857
scalar_common_basis_seed42	train_task	metamath	2	log_head_rss	forgetting_reduction	-0.8119439159978825
scalar_common_basis_seed42	train_task	metamath	2	fro_ratio	target_gain	-0.6726757057833614
scalar_common_basis_seed42	train_task	metamath	2	fro_ratio	off_gain	-0.4730623734557373
scalar_common_basis_seed42	train_task	metamath	2	fro_ratio	forgetting_reduction	-0.68769078850174
scalar_common_basis_seed42	train_task	metamath	2	nuclear_ratio	target_gain	-0.4564585146387095
scalar_common_basis_seed42	train_task	metamath	2	nuclear_ratio	off_gain	-0.2395252523826518
scalar_common_basis_seed42	train_task	metamath	2	nuclear_ratio	forgetting_reduction	-0.5075097958811967
scalar_common_basis_seed42	train_task	metamath	2	head_ratio	target_gain	-0.8835860262329899
scalar_common_basis_seed42	train_task	metamath	2	head_ratio	off_gain	-0.7857142857142857
scalar_common_basis_seed42	train_task	metamath	2	head_ratio	forgetting_reduction	-0.8119439159978825
scalar_common_basis_seed42	train_task	metamath	2	original_head1_retention	target_gain	-0.8835860262329899
scalar_common_basis_seed42	train_task	metamath	2	original_head1_retention	off_gain	-0.7857142857142857
scalar_common_basis_seed42	train_task	metamath	2	original_head1_retention	forgetting_reduction	-0.8119439159978825
scalar_common_basis_seed42	train_task	metamath	2	original_head4_retention	target_gain	-0.8895562020859155
scalar_common_basis_seed42	train_task	metamath	2	original_head4_retention	off_gain	-0.7261904761904762
scalar_common_basis_seed42	train_task	metamath	2	original_head4_retention	forgetting_reduction	-0.7940333884391058
scalar_common_basis_seed42	train_task	metamath	2	scalar_fit	target_gain	-0.8537351469683618
scalar_common_basis_seed42	train_task	metamath	2	scalar_fit	off_gain	-0.6547619047619048
scalar_common_basis_seed42	train_task	metamath	2	scalar_fit	forgetting_reduction	-0.7940333884391058
scalar_common_basis_seed42	train_task	metamath	2	shape_residual	target_gain	0.13288551625425582
scalar_common_basis_seed42	train_task	metamath	2	shape_residual	off_gain	0.3818813079129867
scalar_common_basis_seed42	train_task	metamath	2	shape_residual	forgetting_reduction	0.24622904482406224
scalar_common_basis_seed42	train_task	metamath	2	displacement	target_gain	0.9014965537917666
scalar_common_basis_seed42	train_task	metamath	2	displacement	off_gain	0.7738095238095238
scalar_common_basis_seed42	train_task	metamath	2	displacement	forgetting_reduction	0.835824619409585
scalar_common_basis_seed42	train_task	tulu	2	entropy_rank	target_gain	0.1679842102263232
scalar_common_basis_seed42	train_task	tulu	2	entropy_rank	off_gain	0.24743582965269675
scalar_common_basis_seed42	train_task	tulu	2	entropy_rank	forgetting_reduction	-0.29160592175990213
scalar_common_basis_seed42	train_task	tulu	2	energy_entropy_rank	target_gain	0.1679842102263232
