base	train_task	method	quantity	mean	sample_sd	seed42	seed43	seed44
Llama-3.1-8B-Instruct	tulu	flat_nuclear	forgetting_gap	0.1125714018150382	0.19497938742289747	0.3377142054451146	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	target_gain	1.1090573012938971	1.029161619746768	0.0	1.293900184842876	2.033271719038815
Llama-3.1-8B-Instruct	tulu	flat_nuclear	off_gain	0.9567315579691472	1.7504495006858263	2.9629277081103496	0.1668381025019272	-0.2595711367048352
Llama-3.1-8B-Instruct	tulu	flat_nuclear	forgetting_reduction	0.8103813198812029	0.7467865898013546	1.4708204822617528	0.0	0.9603234773818556
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	shannon_eff_rank	15.998776666666666	3.2145502536439326e-05	15.99874	15.9988	15.99879
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	r2_participation	15.997566666666666	5.859465277062596e-05	15.9975	15.99761	15.99759
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	stable_rank	15.39407	0.003062564285039557	15.39118	15.39728	15.39375
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	flatness	0.99992	0.0	0.99992	0.99992	0.99992
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	gini	0.006509999999999999	9.64365076099294e-05	0.00662	0.00644	0.00647
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	decay_slope	-0.0024566666666666665	3.7859388972001924e-05	-0.0025	-0.00243	-0.00244
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	erank_energy	15.99515	0.00011532562594673185	15.99502	15.99524	15.99519
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	entropy_gap	0.00022666666666666668	5.773502691896257e-06	0.00023	0.00022	0.00023
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	hill_tail_contrast	0.012993333333333334	0.000515008090551336	0.01351	0.01248	0.01299
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	d_flat_l1	0.009183333333333333	0.0001357694123627748	0.00934	0.00911	0.0091
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	soft_rank	0.98081	9.165151389908733e-05	0.98073	0.98091	0.98079
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	head_tail	0.03028666666666667	0.00028884828774519933	0.03062	0.03011	0.03013
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	erank_iqr	0.00055	3.605551275463987e-05	0.00058	0.00056	0.00051
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	erank_depth_slope	0.0	0.0	0.0	-0.0	-0.0
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	erank_depth_slope_normalized	-1.3333333333333337e-05	0.00013428824718989124	0.00014	-0.00011	-7e-05
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	erank_attn_mlp_gap	1e-05	5e-05	6e-05	1e-05	-4e-05
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	gamma_param	0.7331366666666667	0.004712974998165573	0.73823	0.73225	0.72893
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	eta_param	0.26857333333333333	0.004650960474281973	0.26355	0.26944	0.27273
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	fro_ratio	0.8572333333333333	0.002782163426783793	0.86024	0.85671	0.85475
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	original_head1_retention	0.11319666666666667	0.0019241968021315615	0.11519	0.11305	0.11135
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	previous_mean_entropy_rank	0.99992	0.0	0.99992	0.99992	0.99992
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	base_left_overlap_k16	0.004284666666666667	5.2576927766210366e-05	0.004224	0.004313	0.004317
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	base_right_overlap_k16	0.011473333333333334	4.856267428111148e-05	0.011485	0.01142	0.011515
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	base_bilateral_overlap_k16	2.7666666666666667e-05	5.773502691896261e-07	2.7e-05	2.8e-05	2.8e-05
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	target	65.18792359827479	0.2823521685123714	65.4343807763401	65.24953789279112	64.87985212569316
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	off_score	66.71733408613447	0.9118494084972313	66.40386628922938	67.74456944868938	66.00356652048465
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	forgetting_gap	0.10625683533952686	0.18404223745954074	0.3187705060185806	0.0	0.0
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	target_gain	2.033271719038815	0.18484288354898126	2.2181146025877965	2.033271719038815	1.848428835489834
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	off_gain	1.0326292458075816	1.4250049315358948	2.6775326931868833	0.1733191241415284	0.2470359200943335
Llama-3.1-8B-Instruct	tulu	hns_f4_s1	forgetting_reduction	0.8166958863567141	0.7551959963731976	1.4897641816882867	0.0	0.9603234773818556
