base_model,task,module,layer,module_type,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Qwen3-8B,metamath,layers.32.mlp.gate_proj,32,gate_proj,0.1856371857416947,0.18673010084777966,0.18673010084777966,0.20057768891251634,0.20428228563764342,0.20840490344832902,0.21087878851568367,1.0,0.0,0.0,0.0,0.03868727180017659,0.03897269798635559,0.03897269798635559,0.04097453238700707,0.041563099891033385,0.04240527802439652,0.043243126235775614,0.0,0.0,0.0,0.0,0.10500489497130061,0.10563450863834653,0.10563450863834653,0.11346542229141804,0.1155298513132564,0.11789866642366949,0.11927401508011508,0.82421875,0.0,0.0,0.0,0.06838599927908748,0.06888849016213999,0.06888849016213999,0.07243225562416508,0.07346282453259878,0.07496206895682643,0.07642209171071664,0.0,0.0,0.0,0.0,0.035854298696737855,0.03618107607796059,0.03618107607796059,0.03814542102869177,0.03879202059114229,0.0395880092040792,0.040480929285682934,0.0,0.0,0.0,0.0,0.18622638149572288,0.18732103550272872,0.18732103550272872,0.2011597273530287,0.20480722314775804,0.20895991052583823,0.2113955074186606,1.0,0.0,0.0,0.0,-0.14694991394151813,1.0,0.20347543326834577,0.5657192535918463,0.35969436283159334,0.18995718694255423,1.0026631190932935
Qwen3-8B,metamath,layers.32.mlp.up_proj,32,up_proj,0.10321287293692614,0.10326361182553875,0.10326361182553875,0.11170288289017713,0.11394820776127831,0.120836050672026,0.12515660615243865,0.6640625,0.0,0.0,0.0,0.022881475445764774,0.022789804280945212,0.022789804280945212,0.02425531350021469,0.024574092285469456,0.02525401686373868,0.02561686144235781,0.0,0.0,0.0,0.0,0.060411885817861014,0.060446625956317106,0.060446625956317106,0.06537922914856571,0.06668929414850083,0.07072553423631603,0.07327852318207581,0.0,0.0,0.0,0.0,0.039092948401884896,0.03893231442956516,0.03893231442956516,0.04143954343480957,0.041986436673683625,0.043147019303975985,0.04377164939510979,0.0,0.0,0.0,0.0,0.0205144212250159,0.020463507996657138,0.020463507996657138,0.021839112690729738,0.022193605184937352,0.022952904381330665,0.02334802133494466,0.0,0.0,0.0,0.0,0.10373473639640565,0.10381210327139813,0.10381210327139813,0.11225428258347576,0.11440777255761189,0.12126234830170539,0.12562704992446844,0.69921875,0.0,0.0,0.0,-0.08033139749116136,1.0,0.20899406032627874,0.5853016036437647,0.3570707505253205,0.1899507990676523,1.003527901046985
Qwen3-8B,metamath,layers.32.self_attn.k_proj,32,k_proj,0.030014623531219524,0.03000773350042061,0.03000773350042061,0.03259322125456579,0.03314997585869481,0.03435142431935477,0.03507842874607123,0.0,0.0,0.0,0.0,0.012498283076804723,0.012530564301167307,0.012530564301167307,0.013052467170660834,0.013210530336910428,0.013603203906821975,0.014082682727112607,0.0,0.0,0.0,0.0,0.022140792696611414,0.02213401324713598,0.02213401324713598,0.024042316436515315,0.024450422903613208,0.025341090468488116,0.02587442306765172,0.0,0.0,0.0,0.0,0.016950498138160894,0.01699259758057809,0.01699259758057809,0.01770193082840927,0.01791574451289539,0.01845029166933952,0.019101285938438115,0.0,0.0,0.0,0.0,0.01096220003740387,0.01096619814393186,0.01096619814393186,0.011583049838260574,0.011722199394694825,0.01202926132607473,0.012413168648842066,0.0,0.0,0.0,0.0,0.030606288533543878,0.03056992141036502,0.03056992141036502,0.033152251745474794,0.03371363913982941,0.03493735702166993,0.03544521783515082,0.0,0.0,0.0,0.0,-0.017516340454414803,1.0,0.39600116083563563,0.7377013026563233,0.5371041240623025,0.3501823160007089,1.017057013324045
Qwen3-8B,metamath,layers.32.self_attn.o_proj,32,o_proj,0.032643105152995414,0.03226306255046854,0.03226306255046854,0.038259846809398396,0.04069367339490013,0.042792883176667115,0.04446997504400224,0.0,0.0,0.0,0.0,0.014340806348025485,0.014298710148578659,0.014298710148578659,0.015442275749148707,0.01571694565431496,0.016216005355830215,0.016420582939993527,0.0,0.0,0.0,0.0,0.02506577803589807,0.024776515803377603,0.024776515803377603,0.02938321641102047,0.031258183038609,0.032847546216812684,0.034139599828962176,0.0,0.0,0.0,0.0,0.018677237123720467,0.018624848053408465,0.018624848053408465,0.02011355189160936,0.020470682438819807,0.021120059502366544,0.02138738013724826,0.0,0.0,0.0,0.0,0.012591648251629995,0.012570153994188126,0.012570153994188126,0.013699350356879265,0.01395805913116875,0.014276728541454453,0.014808333550776482,0.0,0.0,0.0,0.0,0.033370044835936356,0.03302234115359137,0.03302234115359137,0.03889928403608957,0.04134437062794637,0.0433221745202439,0.04495885521545732,0.0,0.0,0.0,0.0,-0.01830229880496993,1.0,0.3789416405733563,0.7675936692838415,0.49354140068510943,0.3336238991543075,1.0123686768519813
Qwen3-8B,metamath,layers.32.self_attn.q_proj,32,q_proj,0.042562545586008936,0.04386378011714649,0.04386378011714649,0.049714575418533816,0.05043609212212952,0.05293611678258311,0.05445436815723182,0.0,0.0,0.0,0.0,0.012380493624779536,0.012459568156140093,0.012459568156140093,0.01334463678777651,0.013538699920805424,0.01386483648715826,0.013985114987383427,0.0,0.0,0.0,0.0,0.028738925132253155,0.029615792843215326,0.029615792843215326,0.03356553573399333,0.034056307948997305,0.03574598921852923,0.036768269163990605,0.0,0.0,0.0,0.0,0.018330098533030678,0.018447573619274876,0.018447573619274876,0.019758643597327867,0.020044224277756546,0.02052938928310371,0.02070768534290769,0.0,0.0,0.0,0.0,0.011018563307043296,0.011117939367349894,0.011117939367349894,0.012007483614723306,0.012180279981487544,0.0125372255071821,0.012779081046971784,0.0,0.0,0.0,0.0,0.04292870132107243,0.04423073224966782,0.04423073224966782,0.050036130320046314,0.05071298650289301,0.053225705039277656,0.05472382475538283,0.0,0.0,0.0,0.0,-0.030182051961229396,1.0,0.2619163877113107,0.6752665550694544,0.38781441728000404,0.2368368945284453,1.005470523232445
Qwen3-8B,metamath,layers.32.self_attn.v_proj,32,v_proj,0.04022466103109927,0.039982564609517185,0.039982564609517185,0.04429181594051991,0.0454007126634019,0.04698147620510089,0.04840079163677436,0.0,0.0,0.0,0.0,0.015257337515394417,0.015203397451684898,0.015203397451684898,0.016067330060677024,0.016528611935880712,0.01692126136573764,0.01777875531710442,0.0,0.0,0.0,0.0,0.028989875769692912,0.028813382648473183,0.028813382648473183,0.031925424919866066,0.032713191347481324,0.033859138536986015,0.03488004350090011,0.0,0.0,0.0,0.0,0.021186750954132486,0.02111169985048884,0.02111169985048884,0.02231495233589826,0.022948433047440233,0.023494264598744322,0.024691653565793135,0.0,0.0,0.0,0.0,0.013470448394247153,0.013412655400154006,0.013412655400154006,0.014294360818942904,0.014784401834178026,0.015265845048642238,0.01592679393639444,0.0,0.0,0.0,0.0,0.04085584748329417,0.04059508687530705,0.04059508687530705,0.044918723372322895,0.045968690893489816,0.047555430893806684,0.04902962624725383,0.0,0.0,0.0,0.0,-0.024967323515704853,1.0,0.36016878847881884,0.7206912441229305,0.5000750614173655,0.32493327757514756,1.0122166167406097
Qwen3-8B,metamath,layers.33.mlp.down_proj,33,down_proj,0.017881885889634037,0.017815842173366594,0.017815842173366594,0.019857670383770308,0.02044467054029964,0.021589818052414982,0.022481801602430292,0.0,0.0,0.0,0.0,0.006821245815913065,0.006796950353105575,0.006796950353105575,0.007173680163988316,0.0072786090423819045,0.007453664805508984,0.007480949075857928,0.0,0.0,0.0,0.0,0.011162169658506487,0.011119081652859544,0.011119081652859544,0.012390323313584133,0.012763303569009328,0.013479752448479172,0.014036468498830798,0.0,0.0,0.0,0.0,0.010928931172761863,0.010889886148541337,0.010889886148541337,0.011494841022986417,0.011661176010335707,0.011939075681021495,0.0119870116022686,0.0,0.0,0.0,0.0,0.005354321195833064,0.005354856233663831,0.005354856233663831,0.005606414754442581,0.0057410312875505794,0.0059183541446887,0.006070160570033628,0.0,0.0,0.0,0.0,0.018367661815518636,0.018313539286122622,0.018313539286122622,0.020304849083318175,0.020843748269425116,0.021988058423854533,0.022850261171243405,0.0,0.0,0.0,0.0,-0.011060640073720974,1.0,0.3452398157044791,0.6243569267584153,0.5529956599002472,0.27412709687132764,1.0184457493098236
Qwen3-8B,metamath,layers.33.mlp.gate_proj,33,gate_proj,0.1932573162276492,0.1959293609739986,0.1959293609739986,0.2091195798357784,0.21214216117236495,0.21660821517148152,0.2246634869570679,1.0,0.0,0.0,0.0,0.03250496990816007,0.033040352952720134,0.033040352952720134,0.03499383985414869,0.03538608537463242,0.03616366896731378,0.03725845039181983,0.0,0.0,0.0,0.0,0.0954072579209827,0.09672405883202605,0.09672405883202605,0.10323431175902673,0.10474655931195073,0.10692893843842897,0.1109319718983415,0.2734375,0.0,0.0,0.0,0.06584866351180228,0.06693303261707376,0.06693303261707376,0.07090256670620099,0.07169245023282264,0.07325897269835618,0.07548205762558007,0.0,0.0,0.0,0.0,0.029352861784071663,0.02999881705620157,0.02999881705620157,0.03190300532369704,0.03237780679442696,0.03307862505972731,0.034122631794223264,0.0,0.0,0.0,0.0,0.19376885225413765,0.19642183625107806,0.19642183625107806,0.2096036427346131,0.21264192321378939,0.2171147691863812,0.22517840147818535,1.0,0.0,0.0,0.0,-0.16075234631948912,1.0,0.16695428166786844,0.4936513527604523,0.33820957640207455,0.15271177519070575,1.0023385724982714
Qwen3-8B,metamath,layers.33.mlp.up_proj,33,up_proj,0.09379225421445954,0.09154932343379263,0.09154932343379263,0.10853246531163435,0.11339440002622064,0.11955087515079985,0.12456755145840914,0.23828125,0.0,0.0,0.0,0.022420909641719007,0.022391246834784086,0.022391246834784086,0.02358933035077225,0.023933344284958566,0.024693870825860942,0.02561352873704773,0.0,0.0,0.0,0.0,0.054985287943309626,0.05367531666153184,0.05367531666153184,0.06363125385217636,0.06647072729931783,0.07007287527455912,0.07301092160411361,0.0,0.0,0.0,0.0,0.03824619308416912,0.03820081257818733,0.03820081257818733,0.04024194796637379,0.04082582935941138,0.04212567383799966,0.0436968040159316,0.0,0.0,0.0,0.0,0.020075040489832528,0.019981317198203997,0.019981317198203997,0.021365928037988417,0.02191819157176855,0.022831085050367312,0.02377770718528922,0.0,0.0,0.0,0.0,0.09431536171686175,0.0920763284022551,0.0920763284022551,0.10892313169515853,0.11374334715780604,0.11989190881605984,0.12492033312356106,0.23828125,0.0,0.0,0.0,-0.07137134457274052,1.0,0.20655533298867473,0.5861343564919131,0.35236608502332506,0.19097380108316642,1.0028526237455795
Qwen3-8B,metamath,layers.33.self_attn.k_proj,33,k_proj,0.029847258591766446,0.029731293930666973,0.029731293930666973,0.03246734051708829,0.03280930258980344,0.034126946911888535,0.035554242407539134,0.0,0.0,0.0,0.0,0.01704275238696744,0.017070177233661707,0.017070177233661707,0.01796082219265284,0.01823307262635651,0.018672244294967177,0.01894573833857771,0.0,0.0,0.0,0.0,0.02248842652548006,0.02240339326571876,0.02240339326571876,0.024460747264254956,0.02471763912436318,0.025713319698706234,0.026788760485234212,0.0,0.0,0.0,0.0,0.022625022958078143,0.022662638672393903,0.022662638672393903,0.023842736450821238,0.024204114606341396,0.02478663622486162,0.025149424368914562,0.0,0.0,0.0,0.0,0.014111309798067408,0.014092082564588576,0.014092082564588576,0.015019155423116097,0.01521662706948889,0.015568020958406299,0.01606184483484046,0.0,0.0,0.0,0.0,0.0313421540548077,0.031256109518702065,0.031256109518702065,0.0338187149180051,0.034151879222031216,0.03540596726021621,0.03672513461400123,0.0,0.0,0.0,0.0,-0.012804506204799008,1.0,0.5471407783173968,0.7534608872306913,0.7263068767580523,0.4561797162401009,1.037478311541608
Qwen3-8B,metamath,layers.33.self_attn.o_proj,33,o_proj,0.03526300320625163,0.03492100710359044,0.03492100710359044,0.04022554514387526,0.041923170960742676,0.04395771002162843,0.046023928314466965,0.0,0.0,0.0,0.0,0.025030358153369868,0.024910986486240135,0.024910986486240135,0.027724594723931885,0.028649364235730976,0.029949271226344307,0.030529246529101335,0.0,0.0,0.0,0.0,0.03132418057463103,0.031019874591317075,0.031019874591317075,0.0357322914785057,0.037232504148557145,0.03904696233282384,0.040884763506824545,0.0,0.0,0.0,0.0,0.0281759294874394,0.028042463982940725,0.028042463982940725,0.031190779731288296,0.03225156913596079,0.033710001513833986,0.0343745321531967,0.0,0.0,0.0,0.0,0.022768303623253293,0.02260586119288923,0.02260586119288923,0.025319846771676945,0.026329314861103324,0.027614230171346416,0.02820459272259699,0.0,0.0,0.0,0.0,0.036772981661667634,0.03643158334295561,0.03643158334295561,0.04151480663348167,0.04319106565147482,0.04540293900059975,0.04730822533442458,0.0,0.0,0.0,0.0,-0.01023264505288176,1.0,0.6813200963291405,0.8882847244228973,0.7668734676407782,0.6281999257413418,1.032877713107899
Qwen3-8B,metamath,layers.33.self_attn.q_proj,33,q_proj,0.02979611107376902,0.029896705188888366,0.029896705188888366,0.03304409853891966,0.0340555988109172,0.03532911718368052,0.03699817028043266,0.0,0.0,0.0,0.0,0.011823053232710748,0.01192945547311584,0.01192945547311584,0.012478608373378046,0.012642856625137587,0.01289220917666675,0.013043533149247222,0.0,0.0,0.0,0.0,0.020743982574585464,0.020818020291195092,0.020818020291195092,0.02300564957776033,0.023710462041927845,0.02459347344413284,0.025765020406326115,0.0,0.0,0.0,0.0,0.016979321641122876,0.017131788166199022,0.017131788166199022,0.01791870198646433,0.018155883677636635,0.01851107416022772,0.018726970069944327,0.0,0.0,0.0,0.0,0.009885216235496309,0.009978460808635788,0.009978460808635788,0.010511599125964645,0.010663560066088556,0.010934505140810877,0.011099877896605556,0.0,0.0,0.0,0.0,0.03049944024885522,0.03055489234423845,0.03055489234423845,0.03368776901379783,0.03468303693511224,0.035914765397403986,0.03757796071992341,0.0,0.0,0.0,0.0,-0.01797305784105827,1.0,0.3649173883864274,0.6961247663299448,0.5239608469123731,0.3095040581954259,1.0165769274867131
Qwen3-8B,metamath,layers.33.self_attn.v_proj,33,v_proj,0.05746906299825212,0.057569941047075704,0.057569941047075704,0.06457253097956953,0.06773991063616226,0.07139694204155858,0.07262768383577402,0.0,0.0,0.0,0.0,0.015387128509038318,0.015435481241790516,0.015435481241790516,0.01622233594193963,0.016425681647501977,0.01679777117607705,0.01718187819166854,0.0,0.0,0.0,0.0,0.030430833737587468,0.030483635267043785,0.030483635267043785,0.03418935032486681,0.03586409506486579,0.037807121401913,0.03845209021516146,0.0,0.0,0.0,0.0,0.029062783113592474,0.029152157113619345,0.029152157113619345,0.030642734906902322,0.031021577169174395,0.031731509616092717,0.03245595177691569,0.0,0.0,0.0,0.0,0.013174288750335425,0.013247335852317247,0.013247335852317247,0.014048178103847696,0.014219697627663567,0.014564098228131317,0.014837271500919865,0.0,0.0,0.0,0.0,0.05805285079351929,0.05817002294232723,0.05817002294232723,0.06513935213710778,0.06825739297220028,0.07186945490487824,0.07312766102045842,0.0,0.0,0.0,0.0,-0.04208193448921381,1.0,0.23527297802613784,0.5295341834095123,0.4444379368183935,0.20398770327801824,1.006618110661443
Qwen3-8B,metamath,layers.34.mlp.down_proj,34,down_proj,0.01574154392103909,0.015883078938914344,0.015883078938914344,0.017648988533531883,0.017944060829086842,0.01864879644046723,0.01913707268924787,0.0,0.0,0.0,0.0,0.00356088213201619,0.0036166757992042568,0.0036166757992042568,0.0039219239922927696,0.0040437729468157605,0.004386233061873504,0.004627060041583654,0.0,0.0,0.0,0.0,0.00668077801162073,0.006741016901467186,0.006741016901467186,0.007489652483119516,0.007615869301562399,0.007915585736104515,0.008121473922762367,0.0,0.0,0.0,0.0,0.008387447737893086,0.008519180039783785,0.008519180039783785,0.00923891420910879,0.009525506367497773,0.010332293145317148,0.010899698193677237,0.0,0.0,0.0,0.0,0.0024341651333247153,0.002478770315888383,0.002478770315888383,0.002684460351136196,0.002732941932900975,0.0029148395912084327,0.002962050348701857,0.0,0.0,0.0,0.0,0.01595566881360421,0.016114399424688418,0.016114399424688418,0.01785789715067766,0.01814303287388716,0.01885940738483594,0.0193491568139309,0.0,0.0,0.0,0.0,-0.012180661789022898,1.0,0.23520193787710253,0.42445558142980067,0.5540461111418663,0.1563017538699352,1.011293540848121
Qwen3-8B,metamath,layers.34.mlp.gate_proj,34,gate_proj,0.17454225945628968,0.17629677280715336,0.17629677280715336,0.18575697037875144,0.18777493632913309,0.19256307963704802,0.19465745744054677,1.0,0.0,0.0,0.0,0.02475377890255382,0.02502163077469461,0.02502163077469461,0.02620622126897262,0.026499160467858492,0.027031065794782892,0.027345647084231577,0.0,0.0,0.0,0.0,0.07438725282094139,0.07512515464461501,0.07512515464461501,0.07917475985097602,0.08004380331539242,0.08207412842861432,0.08296756730641337,0.0,0.0,0.0,0.0,0.058054070614102525,0.05868949477080572,0.05868949477080572,0.06145437959991493,0.062153410447273086,0.06338607371545836,0.06414551036044563,0.0,0.0,0.0,0.0,0.022046381210339874,0.022360315446095548,0.022360315446095548,0.02350576875328314,0.02379632506096073,0.02420644607737655,0.0243614634271531,0.0,0.0,0.0,0.0,0.17489474756636417,0.17660457379768893,0.17660457379768893,0.18608329112557367,0.18815460408761692,0.1929232147770002,0.19493896568090152,1.0,0.0,0.0,0.0,-0.14978848055373584,1.0,0.14037512198980365,0.4262194423942093,0.3291704403301579,0.12570657949074143,1.0018702190504585
Qwen3-8B,metamath,layers.34.mlp.up_proj,34,up_proj,0.06192965732711811,0.061953938015658794,0.061953938015658794,0.06576123618287225,0.06743119491798012,0.0693651144621894,0.07298047636345135,0.0,0.0,0.0,0.0,0.011873153821179226,0.011866139211953113,0.011866139211953113,0.01248254757011951,0.012668399978600038,0.012908495080638994,0.013350028566361078,0.0,0.0,0.0,0.0,0.03279637424864728,0.03280826209821679,0.03280826209821679,0.03482248605934146,0.035717753400352194,0.036733080139909904,0.03864854914600803,0.0,0.0,0.0,0.0,0.02241820917027696,0.022405152892715108,0.022405152892715108,0.02356864839227151,0.02391776889220096,0.024375248779870233,0.025209713368977888,0.0,0.0,0.0,0.0,0.010641487384464066,0.010648017058338455,0.010648017058338455,0.011261131896970679,0.011432743117262443,0.011790059143640558,0.01219152423591395,0.0,0.0,0.0,0.0,0.062167417340623726,0.062197849693917256,0.062197849693917256,0.06599174378438366,0.06764752372239874,0.06958220556692847,0.07318160000118532,0.0,0.0,0.0,0.0,-0.05005650350593888,1.0,0.18609491501200295,0.5295612992887503,0.3514050105569575,0.1699710183577548,1.0031296871117743
Qwen3-8B,metamath,layers.34.self_attn.k_proj,34,k_proj,0.042576858755173225,0.04140178227871302,0.04140178227871302,0.04906686344160873,0.051318429192517896,0.05509468714388572,0.05659711207701113,0.0,0.0,0.0,0.0,0.014000373751895567,0.013794255053633754,0.013794255053633754,0.015341550861490971,0.015676019380421843,0.016180230958610632,0.016474888936827886,0.0,0.0,0.0,0.0,0.02894033800196746,0.028147410185119733,0.028147410185119733,0.0333535058859242,0.03487218088042401,0.03744000278584978,0.038463955605532826,0.0,0.0,0.0,0.0,0.020609251145906643,0.020304832148430006,0.020304832148430006,0.0225829640039887,0.02307442663018917,0.023819081327371778,0.02425088345068503,0.0,0.0,0.0,0.0,0.012252501635652047,0.012067679340095424,0.012067679340095424,0.013480570418966019,0.013834508265659847,0.014398350193961877,0.014809484194391683,0.0,0.0,0.0,0.0,0.04311390720465137,0.041943634913794325,0.041943634913794325,0.049567382461405865,0.05184821345045549,0.05557258684002901,0.0570871172289441,0.0,0.0,0.0,0.0,-0.028576485003277655,1.0,0.2936804217864821,0.6795574079234024,0.4323299135026519,0.26133826944799654,1.0086741520991889
Qwen3-8B,metamath,layers.34.self_attn.o_proj,34,o_proj,0.021622221976016456,0.021708845248170572,0.021708845248170572,0.02575414556679942,0.026874146790332936,0.028192432520751848,0.031335749711974274,0.0,0.0,0.0,0.0,0.010173118816149265,0.0101599646908625,0.0101599646908625,0.01120978122557969,0.011374571915621176,0.011670079313056948,0.012597811142104986,0.0,0.0,0.0,0.0,0.01821011072584635,0.01828156108159034,0.01828156108159034,0.02169010426157403,0.022636322466460964,0.023744743186943848,0.02638702882996572,0.0,0.0,0.0,0.0,0.01207831550343916,0.012061925314426594,0.012061925314426594,0.01330838528332003,0.013506750560654038,0.013853760737940377,0.014951325643849621,0.0,0.0,0.0,0.0,0.009311756750768247,0.009300157137508144,0.009300157137508144,0.01041557557782577,0.010560302077021366,0.010886590203415586,0.011864473847416816,0.0,0.0,0.0,0.0,0.022012892479181895,0.022105492610842825,0.022105492610842825,0.026065059365317486,0.027153232609747068,0.02847856466582978,0.031619713803202415,0.0,0.0,0.0,0.0,-0.011449103159867191,1.0,0.4139436816765227,0.8422381846428416,0.49139997861989804,0.38615292225678644,1.0101492535228138
