base_model,task,layer,modules,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Llama-3.1-8B-Instruct,tulu,15,7,0.0334014654073711,0.033658566277202845,0.033658566277202845,0.03944476201016013,0.04069315797507753,0.042090942275859786,0.042841450220997036,0.0,0.0,0.0,0.0,0.01475848807010076,0.014919776182364092,0.014919776182364092,0.016380035103559405,0.016564239110125258,0.016963907356577067,0.01723121310646963,0.0,0.0,0.0,0.0,0.026779230690451558,0.02695600219766167,0.02695600219766167,0.0313622406587665,0.032449335291752465,0.03351176748068942,0.034154018189995125,0.0,0.0,0.0,0.0,0.017771699205167617,0.017961311787332956,0.017961311787332956,0.019736730052406552,0.02003228061367254,0.020544231743130824,0.020745893948264083,0.0,0.0,0.0,0.0,0.013692694268240855,0.013833711116803888,0.013833711116803888,0.015392366651999456,0.015545144135587247,0.01593958670157625,0.01623508300895872,0.0,0.0,0.0,0.0,0.033851772442828346,0.03408816714181368,0.03408816714181368,0.03982488640778056,0.041101363899094495,0.04246460221220903,0.0432211167206812,0.0,0.0,0.0,0.0,-0.018642977337270338,1.0,0.40302987862322803,0.7961752735554523,0.48809151404798695,0.378693985920054,1.00887744289259
Llama-3.1-8B-Instruct,tulu,16,7,0.034482186760901756,0.03503552286577367,0.03503552286577367,0.0404430044864417,0.0420454618309041,0.04561836580649223,0.04789430784304087,0.0,0.0,0.0,0.0,0.015146700557208447,0.015288834034541489,0.015288834034541489,0.01663643422604722,0.016954635513975552,0.01758949187079549,0.018120630074975365,0.0,0.0,0.0,0.0,0.027740723076530915,0.028084307552702557,0.028084307552702557,0.032342650145025006,0.0335541040749452,0.03638004889228313,0.03819814976705941,0.0,0.0,0.0,0.0,0.018239831833144194,0.018391433808016635,0.018391433808016635,0.020204369819545556,0.020622647941039955,0.021398501491726795,0.022053370742852116,0.0,0.0,0.0,0.0,0.013955304699086228,0.014061612610786544,0.014061612610786544,0.015453664557004402,0.015746291084130615,0.016319856478568994,0.017034465680065416,0.0,0.0,0.0,0.0,0.034990835840329915,0.035541083079726046,0.035541083079726046,0.04089382839262761,0.04250690920882955,0.04604380236662838,0.04829698395509256,0.0,0.0,0.0,0.0,-0.01933548620369331,1.0,0.38557917540071596,0.7974868947871355,0.4690764588652021,0.3577475034462198,1.0093259929989777
Llama-3.1-8B-Instruct,tulu,17,7,0.040330842958898445,0.04055476648471757,0.04055476648471757,0.047002907250991766,0.04878718026590806,0.05268581579403018,0.05626797576042684,0.0,0.0,0.0,0.0,0.016902069771352144,0.017020523992167476,0.017020523992167476,0.018509146039611853,0.019090465597129153,0.020290870591267076,0.020958205877483174,0.0,0.0,0.0,0.0,0.03201920979188152,0.03207301726466764,0.03207301726466764,0.03716561414758515,0.038710449489868445,0.041585312622202456,0.04438401105773208,0.0,0.0,0.0,0.0,0.02060247756403079,0.02075258076904263,0.02075258076904263,0.022662388020600777,0.02337150038479044,0.024937941456379332,0.02582019559252389,0.0,0.0,0.0,0.0,0.015711837203442797,0.015826100090141272,0.015826100090141272,0.017392243099985008,0.017941028139751704,0.019170799158483194,0.019828973703544577,0.0,0.0,0.0,0.0,0.040809631482047304,0.04099684147334283,0.04099684147334283,0.04746768985654415,0.04919283143363844,0.05310373427498588,0.05666588354437068,0.0,0.0,0.0,0.0,-0.023428773187546305,1.0,0.3851296650808666,0.7893075583146704,0.4733331178522825,0.3638702157223773,1.0079322769260992
Llama-3.1-8B-Instruct,tulu,18,7,0.042844091285071925,0.04313526578664833,0.04313526578664833,0.05431715787140347,0.057653649193233014,0.06281584459722925,0.06419354996608301,0.0,0.0,0.0,0.0,0.017914852692191875,0.017872842134346638,0.017872842134346638,0.020433511520684674,0.02155941817671445,0.022380469325645413,0.022783063023569246,0.0,0.0,0.0,0.0,0.03348453287774261,0.03361088433294924,0.03361088433294924,0.042039278151501144,0.04469463792727755,0.04855909809662536,0.04947362956967414,0.0,0.0,0.0,0.0,0.022109685032973468,0.02213135644378427,0.02213135644378427,0.025352191653858675,0.02687462802047339,0.027805459245051716,0.02842009652589872,0.0,0.0,0.0,0.0,0.016603303394516693,0.016589565759852855,0.016589565759852855,0.019263461139753316,0.02021656138018295,0.021150300234097166,0.021647364864488535,0.0,0.0,0.0,0.0,0.04337491715392816,0.04368079743910824,0.04368079743910824,0.054738577637456584,0.05813359185107589,0.06323939772422635,0.06460000053537267,0.0,0.0,0.0,0.0,-0.02492923859288005,1.0,0.3562870079857622,0.7730390064478614,0.44265040808315725,0.33670326921036237,1.0067427753254437
Llama-3.1-8B-Instruct,tulu,19,7,0.04832219441236153,0.04839498323669862,0.04839498323669862,0.05866911482517391,0.06222187322207906,0.06886371728411515,0.07290327476401688,0.0,0.0,0.0,0.0,0.019273644273631776,0.01930658260508382,0.01930658260508382,0.02196725595765964,0.02280996316802883,0.024794316465841036,0.025541662384012186,0.0,0.0,0.0,0.0,0.03740984374239921,0.03739664447002465,0.03739664447002465,0.04512301991453184,0.04796771310625985,0.0530432443195165,0.05601559436582663,0.0,0.0,0.0,0.0,0.024127939193710358,0.024170242411712083,0.024170242411712083,0.027789480270350293,0.02867347420335649,0.03130901497887866,0.03242740071886863,0.0,0.0,0.0,0.0,0.0179033723751665,0.01793200147118286,0.01793200147118286,0.02062950641140575,0.021477456027428156,0.023340943611638545,0.024009292978026273,0.0,0.0,0.0,0.0,0.048847403101860226,0.04887613779436252,0.04887613779436252,0.05911365381151222,0.06271144448481228,0.06936637601316835,0.07342009480575207,0.0,0.0,0.0,0.0,-0.029048550138729753,1.0,0.36004905694453937,0.7702640288887226,0.4546518284760201,0.3389439973932778,1.0072993261020073
Llama-3.1-8B-Instruct,tulu,20,7,0.05075827179578607,0.05071339393490991,0.05071339393490991,0.06208838606193426,0.0660542423805763,0.07160569837648527,0.07361703800170274,0.0,0.0,0.0,0.0,0.021075655501491493,0.02131375485335643,0.02131375485335643,0.024279742865209,0.02520616277963279,0.026688931870792923,0.027802359525786705,0.0,0.0,0.0,0.0,0.040339078854040616,0.04024410336706272,0.04024410336706272,0.049248133536494446,0.05221417561876808,0.05667352132758207,0.05850688897632626,0.0,0.0,0.0,0.0,0.025906837844250758,0.026190943555961688,0.026190943555961688,0.029916979753707287,0.031088476536334963,0.033035161630085685,0.0343669960115053,0.0,0.0,0.0,0.0,0.01953251112144924,0.019733560517641316,0.019733560517641316,0.02263430811331443,0.023750808673830816,0.025245715492678195,0.02637798749006721,0.0,0.0,0.0,0.0,0.05137515505710246,0.05132995115264484,0.05132995115264484,0.06263166695725417,0.06655528145846369,0.07211882483645934,0.07414628767725027,0.0,0.0,0.0,0.0,-0.029682616294294584,1.0,0.3727207816683672,0.791466637607618,0.46134822198639663,0.3525657324078091,1.0071660003548346
Llama-3.1-8B-Instruct,tulu,21,7,0.055223373415179716,0.05526776263726277,0.05526776263726277,0.06826323838741064,0.07160200178350756,0.07622340102285172,0.07872250644347009,0.0,0.0,0.0,0.0,0.019834293470685885,0.019793827666397226,0.019793827666397226,0.022732037024914054,0.023589380022080084,0.025045213287296874,0.025953731483767627,0.0,0.0,0.0,0.0,0.041409985714157674,0.041429775015950694,0.041429775015950694,0.05089639453132594,0.05344117547950676,0.05699750931072301,0.05873946668707083,0.0,0.0,0.0,0.0,0.025315181014283757,0.02533731855201432,0.02533731855201432,0.029273021738907896,0.030419053403637486,0.03214218210147362,0.033428309974128205,0.0,0.0,0.0,0.0,0.018427500660576288,0.01840654486790957,0.01840654486790957,0.021360530384290873,0.022180168127478684,0.023631616309889466,0.024637216919685893,0.0,0.0,0.0,0.0,0.055713226170220155,0.05571938079853213,0.05571938079853213,0.0686818612955151,0.072043578312759,0.07667490643527582,0.07914967749518859,0.0,0.0,0.0,0.0,-0.03538907994449382,1.0,0.32857643389316016,0.7477691699119435,0.42168391425931545,0.31003098776456756,1.005923448788237
Llama-3.1-8B-Instruct,tulu,22,7,0.06012197279918277,0.06019390901793015,0.06019390901793015,0.07366455696621649,0.07851445539331345,0.08227003102599402,0.08633651363327295,0.0,0.0,0.0,0.0,0.02257427177464593,0.022709676163634198,0.022709676163634198,0.025893660443091562,0.027071286875220063,0.02795252173013645,0.028661725389323146,0.0,0.0,0.0,0.0,0.044896854713026846,0.04473137717656068,0.04473137717656068,0.055014955745863396,0.058146304045851874,0.0612810747598486,0.06397393454377596,0.0,0.0,0.0,0.0,0.028732472967202556,0.028935238364662056,0.028935238364662056,0.033074925538979734,0.03469575197381665,0.03596839903963436,0.03671928582441817,0.0,0.0,0.0,0.0,0.020944393666396388,0.021031194772408474,0.021031194772408474,0.0242585893347991,0.025624573002651037,0.02633601438637004,0.027199696903222822,0.0,0.0,0.0,0.0,0.06071659873574671,0.06079307900500061,0.06079307900500061,0.07417571594936719,0.07901011209052092,0.08280822027241598,0.0868164802637051,0.0,0.0,0.0,0.0,-0.03754770102453685,1.0,0.33976554258627395,0.7448772535467532,0.4371992886239437,0.32011674309505145,1.0065417411384214
Llama-3.1-8B-Instruct,tulu,23,7,0.0657581324284784,0.06697494464544368,0.06697494464544368,0.0816985532917028,0.08593436197343052,0.09264269873148967,0.09602675870433905,0.0,0.0,0.0,0.0,0.022696033441126837,0.023084490583818923,0.023084490583818923,0.026374336693611285,0.027463437396701998,0.028924204678425977,0.029735369400111338,0.0,0.0,0.0,0.0,0.04791770702566628,0.049059380758946336,0.049059380758946336,0.05929458036359737,0.06197013276935194,0.0673979350302989,0.06929572067571856,0.0,0.0,0.0,0.0,0.029793601385345474,0.030363109963361792,0.030363109963361792,0.03501956203015075,0.03632783098615798,0.038288448177066704,0.03941417976648676,0.0,0.0,0.0,0.0,0.021004182354936392,0.021354173622542653,0.021354173622542653,0.024793726251993015,0.025825294387281397,0.027255468195097096,0.028109040515956127,0.0,0.0,0.0,0.0,0.06632807038325443,0.0674928197354084,0.0674928197354084,0.08208154473801671,0.08641555705728779,0.09307997374115126,0.0965788202555918,0.0,0.0,0.0,0.0,-0.04306209898735156,1.0,0.31221245791056074,0.7275040122227142,0.4132915890980223,0.2941998513460062,1.0047200158852125
Llama-3.1-8B-Instruct,tulu,24,7,0.067720866087599,0.06903589058787613,0.06903589058787613,0.0872051500135093,0.09093036183694744,0.10108394909627523,0.10406434339604925,0.015625,0.0,0.0,0.0,0.021831580239907812,0.022067214537058004,0.022067214537058004,0.025681092873953582,0.0262205200382381,0.02788404983460615,0.02864454031813165,0.0,0.0,0.0,0.0,0.04814834118777696,0.04912359389155729,0.04912359389155729,0.061400111396887315,0.06430993461884806,0.07114946784809983,0.07313890119613164,0.0,0.0,0.0,0.0,0.02899950133940067,0.029342814873215595,0.029342814873215595,0.03447443417374585,0.03539270356062307,0.03775881183558607,0.03894031379662901,0.0,0.0,0.0,0.0,0.020198459914795214,0.020395045624999338,0.020395045624999338,0.023967030302523385,0.02477763188318026,0.026543897745257252,0.027220798556875904,0.0,0.0,0.0,0.0,0.06823642927353818,0.0695054887110397,0.0695054887110397,0.08762047854740748,0.09129926357282522,0.10144520570890551,0.10438837399022587,0.01953125,0.0,0.0,0.0,-0.04588928584769118,1.0,0.27585042020913314,0.7038651386713736,0.3735391441783057,0.2625926072592998,1.0035738276537476
Llama-3.1-8B-Instruct,tulu,25,7,0.069883860748748,0.07161006458767448,0.07161006458767448,0.0855980436297119,0.09005631245493723,0.09614052032980207,0.10339930653121779,0.00390625,0.0,0.0,0.0,0.021069715165141334,0.021384598337027248,0.021384598337027248,0.02395428946148539,0.024918325654257292,0.02613904429829781,0.026897857078156368,0.0,0.0,0.0,0.0,0.049350967824251024,0.05068138785176313,0.05068138785176313,0.060000853402154296,0.06310918132204557,0.06756482995389135,0.07203711350908752,0.0,0.0,0.0,0.0,0.028353269469641985,0.028802270673561566,0.028802270673561566,0.03262566039091211,0.03400066868246745,0.03558963461027002,0.03700156450591535,0.0,0.0,0.0,0.0,0.019560567078384737,0.019984631458222803,0.019984631458222803,0.022452321205782645,0.023457016437626675,0.024802815680471657,0.025618648180164724,0.0,0.0,0.0,0.0,0.07032875553751418,0.07196710161032333,0.07196710161032333,0.08597990431090707,0.09039355691330474,0.09650744551127327,0.10373159371788183,0.00390625,0.0,0.0,0.0,-0.04881414558360668,1.0,0.2718837406811404,0.7027716276354217,0.37018350314916887,0.25798503685425933,1.003816550817621
Llama-3.1-8B-Instruct,tulu,26,7,0.07649044059071795,0.07700381204384998,0.07700381204384998,0.0953524634350463,0.09979316870461416,0.11021189136902862,0.11507008061592525,0.05078125,0.0,0.0,0.0,0.02385484309718671,0.023793059997105848,0.023793059997105848,0.0274909919917782,0.02841281538835439,0.030626183748440308,0.03177383313103419,0.0,0.0,0.0,0.0,0.05498279880190172,0.05545419571338483,0.05545419571338483,0.06849184706396075,0.07145976093939951,0.07828951400127326,0.08257690170863785,0.0,0.0,0.0,0.0,0.031868037103551475,0.03192501811211805,0.03192501811211805,0.03690011764180129,0.038223363414121,0.04127010169225507,0.042839500278847566,0.0,0.0,0.0,0.0,0.022370793536599105,0.02226762087309237,0.02226762087309237,0.02618578245242565,0.026991088131124333,0.029460121852018527,0.030483244406456483,0.0,0.0,0.0,0.0,0.0769429573932782,0.07739800606776465,0.07739800606776465,0.09574355913974736,0.10013406576166212,0.1105891363650642,0.11541990871508562,0.05078125,0.0,0.0,0.0,-0.05263559749353124,1.0,0.27788456733668554,0.710354509198396,0.374461423169557,0.26730438509013116,1.0034229064699782
Llama-3.1-8B-Instruct,tulu,27,7,0.07164022500658764,0.0737422973813004,0.0737422973813004,0.09233656380243155,0.09629147792308314,0.10756268919126233,0.1138617386075357,0.0234375,0.0,0.0,0.0,0.023221914198508175,0.023240890527829024,0.023240890527829024,0.027115477953414558,0.027983945427152906,0.030103247353274267,0.03186567634022966,0.0,0.0,0.0,0.0,0.05226384811551187,0.05362774470578949,0.05362774470578949,0.0665897072320546,0.0696768358499284,0.07741036221372037,0.08229009366624962,0.0,0.0,0.0,0.0,0.030392562445443735,0.03054741898030873,0.03054741898030873,0.03575829468695428,0.03698540756527684,0.040096402338821675,0.04220132756619795,0.0,0.0,0.0,0.0,0.021684043637653434,0.021685810666415464,0.021685810666415464,0.025772768042300016,0.02658330343113416,0.028806693715618687,0.03040164244945699,0.0,0.0,0.0,0.0,0.0721503332207845,0.07421731231690613,0.07421731231690613,0.09273329413947233,0.09672654592440338,0.10795435441094434,0.11426433408392216,0.02734375,0.0,0.0,0.0,-0.04841831080807946,1.0,0.27986700202099124,0.7196767094217339,0.37277240500676173,0.2678130672653241,1.003641273964298
Llama-3.1-8B-Instruct,tulu,28,7,0.07080266628188715,0.07053308631709763,0.07053308631709763,0.09079796428862351,0.09400586360886554,0.1044337302271688,0.11000447246297464,0.01953125,0.0,0.0,0.0,0.022649918232403393,0.022750088294376036,0.022750088294376036,0.025712589729908232,0.02650056645458864,0.02847422406437602,0.02913107959700693,0.0,0.0,0.0,0.0,0.05001017889354763,0.05000676593523353,0.05000676593523353,0.06337723790233657,0.06539475511511728,0.07281763233138766,0.07616197790466932,0.0,0.0,0.0,0.0,0.030524285367686546,0.030616278172685748,0.030616278172685748,0.03497490162298582,0.03612918283064501,0.03883463655529682,0.03974135471790873,0.0,0.0,0.0,0.0,0.021189026522467496,0.021262608630700088,0.021262608630700088,0.024359175609766172,0.025166274786087947,0.02714953676794706,0.02780301914634369,0.0,0.0,0.0,0.0,0.07127768479702305,0.07100780167742662,0.07100780167742662,0.09118647590830922,0.09436775679413106,0.10479908709530865,0.11035196382412135,0.01953125,0.0,0.0,0.0,-0.04815274804948376,1.0,0.2726535191497771,0.6972616239311913,0.3718591346954861,0.25996904169649215,1.0034984565556082
Llama-3.1-8B-Instruct,tulu,29,7,0.07063052181146653,0.07151226549918221,0.07151226549918221,0.08760914978950768,0.0908025476884126,0.10148973590145359,0.10387961266456257,0.015625,0.0,0.0,0.0,0.024244920414116487,0.024542959659475182,0.024542959659475182,0.027551782822341477,0.028489714029962244,0.030824574974662396,0.03113705524359424,0.0,0.0,0.0,0.0,0.05386802839331217,0.054502681812455656,0.054502681812455656,0.06681599730075419,0.06933735046253368,0.07688310453319767,0.07923653893957751,0.0,0.0,0.0,0.0,0.03140166985946596,0.031803935750098614,0.031803935750098614,0.03578011196879806,0.03710468213179044,0.04008888109777652,0.04043995637979846,0.0,0.0,0.0,0.0,0.02258373877311813,0.02293432364744403,0.02293432364744403,0.025968843935008513,0.026941032620199576,0.029200483989384938,0.02974156117858623,0.0,0.0,0.0,0.0,0.07119066164096269,0.0720696215771649,0.0720696215771649,0.08812070102127695,0.09124379410811291,0.10189533235207414,0.10427956154932871,0.015625,0.0,0.0,0.0,-0.04638560139735003,1.0,0.303721107369843,0.757545616315832,0.39500429025357575,0.2877185927228993,1.003996428279352
Llama-3.1-8B-Instruct,tulu,30,7,0.06151751561311397,0.06197131269029941,0.06197131269029941,0.07657231314262744,0.07996721921179237,0.08718946278896443,0.09239848712659579,0.0,0.0,0.0,0.0,0.01901004414681155,0.019166133254779505,0.019166133254779505,0.0213977157382794,0.02172089770731807,0.023223951597153118,0.024368428894722186,0.0,0.0,0.0,0.0,0.04306598687001668,0.043314124140576504,0.043314124140576504,0.05316495582446408,0.05572881265112448,0.06068495369722169,0.06414144009378976,0.0,0.0,0.0,0.0,0.02635587177417331,0.026671968733480232,0.026671968733480232,0.02977770586179375,0.030378540327491155,0.032407140217023435,0.03405515027516809,0.0,0.0,0.0,0.0,0.017576269597394535,0.01762227140541549,0.01762227140541549,0.020117632622826336,0.020462476179468173,0.02192593224212728,0.02297646848668329,0.0,0.0,0.0,0.0,0.06195580865715544,0.062402784653400725,0.062402784653400725,0.07696376535399307,0.08027977344904014,0.08748132665435555,0.09275979599791277,0.0,0.0,0.0,0.0,-0.04250747146630243,1.0,0.266361907210794,0.6960124739397131,0.3716864306809929,0.25147456516846944,1.0033474671830191
Llama-3.1-8B-Instruct,tulu,31,7,0.03220889106732565,0.03175857183062576,0.03175857183062576,0.04041953957799725,0.04257043673963919,0.0471670115234734,0.050724590129365366,0.0,0.0,0.0,0.0,0.010946023551413574,0.010987935302116829,0.010987935302116829,0.012328047499194823,0.012701789287788435,0.013305487663715632,0.014224065519692663,0.0,0.0,0.0,0.0,0.022684314649636737,0.022456917658969594,0.022456917658969594,0.028198781219024478,0.029567213877256693,0.03250780508706911,0.034848974921608246,0.0,0.0,0.0,0.0,0.0145956881523924,0.014612624113987342,0.014612624113987342,0.016744314330106286,0.01723552256656586,0.018287395759450674,0.019715899317255973,0.0,0.0,0.0,0.0,0.01000171662875867,0.010064387328551945,0.010064387328551945,0.011400828429468868,0.011797523831024727,0.012476546307885744,0.01336885679232531,0.0,0.0,0.0,0.0,0.03252213715005596,0.03205317595209907,0.03205317595209907,0.04067127146387052,0.04279778761080077,0.047385438911074114,0.050956431328369176,0.0,0.0,0.0,0.0,-0.021262867515912075,1.0,0.2820930823038036,0.6892063761743966,0.38771580324417343,0.2645184824074893,1.0046309354895637
Llama-3.1-8B-Instruct,commonsense,0,7,0.03186209850304879,0.03242527923406208,0.03242527923406208,0.033836660867456986,0.03422401190423124,0.03496046730861082,0.035228953415293446,0.0,0.0,0.0,0.0,0.0207374357303831,0.021179976331675718,0.021179976331675718,0.0218356504104084,0.022017569345456296,0.022270091052289113,0.022415085059787117,0.0,0.0,0.0,0.0,0.024928236336149077,0.025486389979134258,0.025486389979134258,0.026371691985951042,0.026617473468187394,0.027158543258547066,0.02741790382827425,0.0,0.0,0.0,0.0,0.025336389558849738,0.025861311823912957,0.025861311823912957,0.026690375166356785,0.026902759732372918,0.027243902102491568,0.02753053096681797,0.0,0.0,0.0,0.0,0.017913589007686834,0.018326772793143334,0.018326772793143334,0.018903171403912962,0.01900866237100409,0.019290325078549966,0.019384420769222734,0.0,0.0,0.0,0.0,0.033521060325098814,0.03409606926469683,0.03409606926469683,0.03557288683835917,0.0358772546437468,0.03657472487592523,0.03684040631900007,0.0,0.0,0.0,0.0,-0.011124662772665689,1.0,0.6370078195952477,0.77683581912127,0.7792774010140692,0.5517753784085926,1.0461737983381252
Llama-3.1-8B-Instruct,commonsense,1,7,0.027130991939247277,0.027001296588513073,0.027001296588513073,0.030540330219474925,0.030853004381211954,0.031075429467143534,0.031250967475118366,0.0,0.0,0.0,0.0,0.018929387969967813,0.018952454846560364,0.018952454846560364,0.020160307593015906,0.02031190770398323,0.020403347521715742,0.020580525937934288,0.0,0.0,0.0,0.0,0.022349403525560356,0.02216411816539808,0.02216411816539808,0.025252425582103524,0.025484901072903084,0.025710597595069218,0.025916200770308755,0.0,0.0,0.0,0.0,0.02263257171061039,0.022657337443943094,0.022657337443943094,0.02408234358379884,0.024245700755120437,0.024329658062647763,0.02455662737546147,0.0,0.0,0.0,0.0,0.01624297146301687,0.01630248890029408,0.01630248890029408,0.0174403905242949,0.017560624022781683,0.01768804245653713,0.01775200864519883,0.0,0.0,0.0,0.0,0.028820832380638886,0.028655574916436593,0.028655574916436593,0.03215798574330904,0.032431623639179744,0.03268023269484078,0.032950405234488965,0.0,0.0,0.0,0.0,-0.008201603969279466,1.0,0.6565749169545179,0.8273609741179402,0.7829226652642672,0.569197039585211,1.051642189833419
Llama-3.1-8B-Instruct,commonsense,2,7,0.04393343581203721,0.04350652075755351,0.04350652075755351,0.05069977336519208,0.051374896806493944,0.05224229996433252,0.053149929247883865,0.0,0.0,0.0,0.0,0.030212745600598216,0.03046386450190658,0.03046386450190658,0.03272438853081382,0.03285868688150337,0.033210627562921397,0.03378834101674961,0.0,0.0,0.0,0.0,0.03728306997233763,0.036884036014595376,0.036884036014595376,0.04317246681877124,0.04374170059279855,0.04450413040035422,0.04532200229035906,0.0,0.0,0.0,0.0,0.03573620902456633,0.03604546530443113,0.03604546530443113,0.03863329240999459,0.03879837435711932,0.039214717828691625,0.03986210908921875,0.0,0.0,0.0,0.0,0.02596589975669627,0.026089552930349025,0.026089552930349025,0.028488790002779416,0.028690776359261108,0.0290364311138514,0.02951708437004635,0.0,0.0,0.0,0.0,0.04657428550272063,0.04624681364148019,0.04624681364148019,0.053218812203464264,0.05390287379638268,0.0545976551188928,0.05547850169805069,0.0,0.0,0.0,0.0,-0.013720690211438999,1.0,0.6357037799942833,0.851879232551756,0.7506315352782086,0.5558030778444956,1.0450852117186333
Llama-3.1-8B-Instruct,commonsense,3,7,0.057881130245254465,0.060057845465991994,0.060057845465991994,0.0642933519634542,0.06483156453285026,0.06537711631963679,0.06606528209784741,0.0,0.0,0.0,0.0,0.03536496837810321,0.036380183193919544,0.036380183193919544,0.03733611854199492,0.03758834807107589,0.03794538432637907,0.03810910857787971,0.0,0.0,0.0,0.0,0.04732161346719956,0.04901242941027607,0.04901242941027607,0.05254389560775369,0.05302751945682749,0.053447661649920125,0.05396685585309005,0.0,0.0,0.0,0.0,0.04312203042659785,0.04440575540023478,0.04440575540023478,0.045534191968617646,0.04578769592851646,0.04620947530968327,0.04634003760940024,0.0,0.0,0.0,0.0,0.030299826463906002,0.03135181038032696,0.03135181038032696,0.03224540249539294,0.03252759937046099,0.032681759145183883,0.03276919723703935,0.0,0.0,0.0,0.0,0.06070943440155336,0.0629144433951278,0.0629144433951278,0.06691421494430957,0.06751306936800815,0.06800081254108716,0.06862834783553659,0.0,0.0,0.0,0.0,-0.02251616186715125,1.0,0.5804077399324161,0.8175285888812824,0.7068142174359519,0.49989600314273164,1.0401317214516284
Llama-3.1-8B-Instruct,commonsense,4,7,0.054788901805319985,0.05533207643060009,0.05533207643060009,0.05902669740942855,0.06002309700744734,0.06148784376719956,0.06182188410912737,0.0,0.0,0.0,0.0,0.036104544811024215,0.03663945418914029,0.03663945418914029,0.03790074982689415,0.03820059321250792,0.03867845979647593,0.03896012372012487,0.0,0.0,0.0,0.0,0.0462470266933067,0.04665093609079957,0.04665093609079957,0.04994192528376666,0.05081898796344059,0.05205564038967673,0.05237183266192348,0.0,0.0,0.0,0.0,0.04280720219845137,0.04345193451584077,0.04345193451584077,0.04490583581397614,0.04526999880402598,0.04581619700827923,0.04613304992922545,0.0,0.0,0.0,0.0,0.03125770297947475,0.0316763027900559,0.0316763027900559,0.03318636651232712,0.033561787344335126,0.033968338446431386,0.03419267306092658,0.0,0.0,0.0,0.0,0.05769665177941138,0.058368985261057216,0.058368985261057216,0.06179491278399736,0.0627587027939686,0.06409210473795192,0.06460865280556036,0.0,0.0,0.0,0.0,-0.01868435699429577,1.0,0.6290423834492762,0.8466005180920915,0.745126096497137,0.5524399030000082,1.0423540786470316
Llama-3.1-8B-Instruct,commonsense,5,7,0.062173812877110046,0.0614819834073395,0.0614819834073395,0.07376625883096259,0.07475963744704545,0.07637321367804473,0.07787816221079316,0.0,0.0,0.0,0.0,0.04049379230445551,0.03972435514257647,0.03972435514257647,0.045757697976586464,0.046112666982992705,0.04652203674574271,0.04719060481382473,0.0,0.0,0.0,0.0,0.05146204920801545,0.050859195795817436,0.050859195795817436,0.06102648188435261,0.06196839618164847,0.06316195291430353,0.06447319599951659,0.0,0.0,0.0,0.0,0.048913815055165275,0.04798038375816292,0.04798038375816292,0.05531480675193577,0.05574412106920722,0.056245670196355124,0.05701150939541959,0.0,0.0,0.0,0.0,0.03454567121273963,0.033904710282639444,0.033904710282639444,0.0393726121736061,0.03964073237786656,0.04012035337458405,0.040559315003348806,0.0,0.0,0.0,0.0,0.06567884605415598,0.06485940727342557,0.06485940727342557,0.07750256904677018,0.07837218903270989,0.07986843957422865,0.08153895777171755,0.0,0.0,0.0,0.0,-0.021680020572654543,1.0,0.6091407511258959,0.8270170897949384,0.7364580785281825,0.525319695773357,1.0457650755789618
