cohort	pr_definition	model	checkpoint	method	outcome	log_energy_ratio	raw_fpr	full_moment_pr
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	original_lora	gain_siqa	2.994858950936376		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	hns_f4_s1	gain_siqa	0.01480243542666003		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a05	gain_siqa	-0.833481463862353		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a10	gain_siqa	-1.0943481807473268		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_flat	gain_siqa	-1.1114366126066715		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	original_lora	gain_siqa	2.844187299244994		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	hns_f4_s1	gain_siqa	0.07175312687996666		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a05	gain_siqa	-0.8304706509913871		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a10	gain_siqa	-1.1119311036987145		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_flat	gain_siqa	-1.1170449251947903		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	original_lora	gain_siqa	2.8838671447338755		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	hns_f4_s1	gain_siqa	0.06639512435587855		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a05	gain_siqa	-0.8383820321439499		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a10	gain_siqa	-1.1194099901815056		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_flat	gain_siqa	-1.1252604954760526		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	original_lora	gain_siqa	0.9396603029102223		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	hns_f4_s1	gain_siqa	-0.0501202035734346		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a05	gain_siqa	-0.20908234051981903		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a10	gain_siqa	-0.28997784477642324		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_flat	gain_siqa	-0.29023950689367617		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	original_lora	gain_siqa	2.15815629623268		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	hns_f4_s1	gain_siqa	0.11757844331864177		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a05	gain_siqa	-0.6452705348817865		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a10	gain_siqa	-0.9334764463485106		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_flat	gain_siqa	-0.932144644958309		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	original_lora	gain_siqa	2.1281432950540977		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	hns_f4_s1	gain_siqa	0.119295762076226		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a05	gain_siqa	-0.6353557948889782		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a10	gain_siqa	-0.9257645355282149		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_flat	gain_siqa	-0.9249102508655792		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	original_lora	gain_siqa	1.6844709710365018		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	hns_f4_s1	gain_siqa	-0.03622972928553988		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a05	gain_siqa	-0.4183853341269242		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a10	gain_siqa	-0.5789421134652528		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_flat	gain_siqa	-0.5784543355877066		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	original_lora	gain_siqa	1.6905793171512855		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	hns_f4_s1	gain_siqa	-0.032459492338120136		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a05	gain_siqa	-0.420588038194985		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a10	gain_siqa	-0.5867943389349509		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_flat	gain_siqa	-0.5858184630069887		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	original_lora	gain_siqa	1.6985463714149995		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	hns_f4_s1	gain_siqa	-0.03896285783160902		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a05	gain_siqa	-0.41977237633296854		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a10	gain_siqa	-0.5814290113227135		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_flat	gain_siqa	-0.5804564102644927		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/magicoder/seed42	scalar_e	gain_siqa	0.06487879923274588		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/metamath/seed42	scalar_e	gain_siqa	-0.13094917720267568		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	scalar_e	gain_siqa	-0.06131173274268428		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/magicoder/seed43	scalar_e	gain_siqa	0.0652684811595651		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/metamath/seed43	scalar_e	gain_siqa	-0.11708388295923847		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	scalar_e	gain_siqa	-0.05226618138301679		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/magicoder/seed44	scalar_e	gain_siqa	0.07474734036048036		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/metamath/seed44	scalar_e	gain_siqa	-0.11284119477608244		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	scalar_e	gain_siqa	-0.05247445707132838		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/magicoder/seed42	flat_e	gain_siqa	0.06487879923274588		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/metamath/seed42	flat_e	gain_siqa	-0.13094917720267568		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	flat_e	gain_siqa	-0.06131173274268428		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/magicoder/seed43	flat_e	gain_siqa	0.0652684811595651		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/metamath/seed43	flat_e	gain_siqa	-0.11708388295923847		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	flat_e	gain_siqa	-0.05226618138301679		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/magicoder/seed44	flat_e	gain_siqa	0.07474734036048036		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/metamath/seed44	flat_e	gain_siqa	-0.11284119477608244		
A_all_versions	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	flat_e	gain_siqa	-0.05247445707132838		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	scalar_e	gain_siqa	0.01480243542666003		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	scalar_e	gain_siqa	-0.0501202035734346		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	scalar_e	gain_siqa	-0.03622972928553988		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	scalar_e	gain_siqa	0.07175312687996666		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	scalar_e	gain_siqa	0.11757844331864177		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	scalar_e	gain_siqa	-0.032459492338120136		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	scalar_e	gain_siqa	0.06639512435587855		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	scalar_e	gain_siqa	0.119295762076226		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	scalar_e	gain_siqa	-0.03896285783160902		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	flat_e	gain_siqa	0.01480243542666003		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	flat_e	gain_siqa	-0.0501202035734346		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	flat_e	gain_siqa	-0.03622972928553988		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	flat_e	gain_siqa	0.07175312687996666		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	flat_e	gain_siqa	0.11757844331864177		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	flat_e	gain_siqa	-0.032459492338120136		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	flat_e	gain_siqa	0.06639512435587855		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	flat_e	gain_siqa	0.119295762076226		
A_all_versions	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	flat_e	gain_siqa	-0.03896285783160902		
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	original_lora	gain_siqa			-0.98340363171409
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	hns_f4_s1	gain_siqa			-0.747442107528462
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	functional_hns_a05	gain_siqa			0.15609500010003072
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	functional_hns_a10	gain_siqa			1.638376150721724
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	functional_flat	gain_siqa			1.6723105905213846
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	original_lora	gain_siqa			-0.9999051548395954
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	hns_f4_s1	gain_siqa			-0.7391266744564394
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	functional_hns_a05	gain_siqa			0.1732942656903027
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	functional_hns_a10	gain_siqa			1.6535934260105225
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	functional_flat	gain_siqa			1.6592248508682026
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	original_lora	gain_siqa			-1.0194672474453572
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	hns_f4_s1	gain_siqa			-0.7511523523144704
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	functional_hns_a05	gain_siqa			0.20703946539164408
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	functional_hns_a10	gain_siqa			1.662698680281621
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	functional_flat	gain_siqa			1.6695516880188521
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	original_lora	gain_siqa			-1.04757890306164
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	hns_f4_s1	gain_siqa			-0.32272060751959053
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	functional_hns_a05	gain_siqa			0.4071037525901591
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	functional_hns_a10	gain_siqa			1.1705298101445176
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	functional_flat	gain_siqa			1.183522311046786
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	original_lora	gain_siqa			-1.088527332610582
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	hns_f4_s1	gain_siqa			-0.24367091776478028
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	functional_hns_a05	gain_siqa			0.45614082796185895
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	functional_hns_a10	gain_siqa			1.107674671801933
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	functional_flat	gain_siqa			1.1021231268150682
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	original_lora	gain_siqa			-1.0736305902657997
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	hns_f4_s1	gain_siqa			-0.24450351618629404
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	functional_hns_a05	gain_siqa			0.46856905063142157
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	functional_hns_a10	gain_siqa			1.0942977388284052
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	functional_flat	gain_siqa			1.089120955177911
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	original_lora	gain_siqa			-1.303886945733605
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	hns_f4_s1	gain_siqa			-0.048447054678678
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	functional_hns_a05	gain_siqa			0.585548712011326
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	functional_hns_a10	gain_siqa			1.0688488634428837
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	functional_flat	gain_siqa			1.075876289434946
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	original_lora	gain_siqa			-1.2751967665649366
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	hns_f4_s1	gain_siqa			-0.03431083777512739
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	functional_hns_a05	gain_siqa			0.5953395685114631
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	functional_hns_a10	gain_siqa			1.0188357855797023
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	functional_flat	gain_siqa			1.0180399260083397
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	original_lora	gain_siqa			-1.3128318603797453
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	hns_f4_s1	gain_siqa			-0.013364011700974747
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	functional_hns_a05	gain_siqa			0.5795055588400216
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	functional_hns_a10	gain_siqa			1.0389107783384661
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	functional_flat	gain_siqa			1.0399741644500446
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	original_lora	gain_siqa			-1.276137725224447
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	hns_f4_s1	gain_siqa			-0.6142265142979665
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a05	gain_siqa			0.6649600890437187
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a10	gain_siqa			1.558628144375658
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	functional_flat	gain_siqa			1.570628606946271
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	original_lora	gain_siqa			-1.2321599220180541
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	hns_f4_s1	gain_siqa			-0.6929789989414237
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a05	gain_siqa			0.5448960176877051
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a10	gain_siqa			1.6560629379337495
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	functional_flat	gain_siqa			1.6634389229591007
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	original_lora	gain_siqa			-1.2498173178282184
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	hns_f4_s1	gain_siqa			-0.6814151602662702
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a05	gain_siqa			0.5956498762647747
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a10	gain_siqa			1.644061651846606
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	functional_flat	gain_siqa			1.653562961400559
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	original_lora	gain_siqa			-1.4402613619633238
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	hns_f4_s1	gain_siqa			0.13133402707940892
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a05	gain_siqa			0.6921678414489518
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a10	gain_siqa			0.9811100793116126
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	functional_flat	gain_siqa			0.9829493392104893
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	original_lora	gain_siqa			-0.9528664169433383
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	hns_f4_s1	gain_siqa			-0.5441220351314998
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a05	gain_siqa			0.3549322987742046
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a10	gain_siqa			1.3260008246456823
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	functional_flat	gain_siqa			1.3214963775292947
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	original_lora	gain_siqa			-0.9515339892146
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	hns_f4_s1	gain_siqa			-0.5037830794714382
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a05	gain_siqa			0.3555272342026922
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a10	gain_siqa			1.2914589091089397
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	functional_flat	gain_siqa			1.2867644882577964
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	original_lora	gain_siqa			-1.3747805738152554
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	hns_f4_s1	gain_siqa			0.054642638384165595
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a05	gain_siqa			0.6426501303047997
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a10	gain_siqa			1.0039484832564487
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	functional_flat	gain_siqa			1.0111718813362562
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	original_lora	gain_siqa			-1.4149213563884007
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	hns_f4_s1	gain_siqa			0.03876386639078527
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a05	gain_siqa			0.6819943880666903
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a10	gain_siqa			1.0437921277276878
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	functional_flat	gain_siqa			1.03831833685295
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	original_lora	gain_siqa			-1.3498302263060327
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	hns_f4_s1	gain_siqa			-0.055340214603258164
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a05	gain_siqa			0.690004505563923
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a10	gain_siqa			1.0763889514541443
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_flat	gain_siqa			1.0727634319189099
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	scalar_e	gain_siqa			-0.98340363171409
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	scalar_e	gain_siqa			-1.0475789030616398
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	scalar_e	gain_siqa			-1.303886945733605
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	scalar_e	gain_siqa			-0.9999051548395954
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	scalar_e	gain_siqa			-1.0885273326105818
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	scalar_e	gain_siqa			-1.2751967665649364
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	scalar_e	gain_siqa			-1.019467247445357
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	scalar_e	gain_siqa			-1.0736305902657997
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	scalar_e	gain_siqa			-1.3128318603797453
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	flat_e	gain_siqa			-0.7525323703864987
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	flat_e	gain_siqa			-0.34327746013859156
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	flat_e	gain_siqa			-0.07405291874326778
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	flat_e	gain_siqa			-0.7471755584333994
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	flat_e	gain_siqa			-0.2452130435929151
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	flat_e	gain_siqa			-0.04751090919450315
A_all_versions	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	flat_e	gain_siqa			-0.7492029864869311
A_all_versions	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	flat_e	gain_siqa			-0.2602230479198431
A_all_versions	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	flat_e	gain_siqa			-0.019362769168067725
A_all_versions	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	scalar_e	gain_siqa			-1.276137725224447
