cohort	group	feature	outcome	n_checkpoints	n_defined	mean_rho	ci_low	ci_high	positive	zero	negative
C_energy_matched	task/metamath	full_moment_pr	gain_magicoder	6	6	0.4776709006307398	-0.022329099369260214	0.9776709006307399	4	0	2
C_energy_matched	task/tulu	full_moment_pr	gain_magicoder	6	6	0.18899576603592685	-0.41068360252295916	0.7276709006307399	4	0	2
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_metamath	9	9	0.16666666666666666	-0.2777777777777778	0.5555555555555556	6	1	2
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_metamath	9	9	-0.1111111111111111	-0.5	0.3333333333333333	3	0	6
C_energy_matched	task/magicoder	full_moment_pr	gain_metamath	6	6	-0.3333333333333333	-0.6666666666666666	0.08333333333333333	1	1	4
C_energy_matched	task/metamath	full_moment_pr	gain_metamath	6	6	0.4166666666666667	0.0	0.75	5	0	1
C_energy_matched	task/tulu	full_moment_pr	gain_metamath	6	6	0.0	-0.6666666666666666	0.6666666666666666	3	0	3
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_tulu	9	9	0.16666666666666666	-0.2777777777777778	0.6111111111111112	4	2	3
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_tulu	9	9	0.2222222222222222	-0.2334917306954117	0.6113835450315356	6	0	3
C_energy_matched	task/magicoder	full_moment_pr	gain_tulu	6	6	-0.06100423396407312	-0.538675134594813	0.5	2	1	3
C_energy_matched	task/metamath	full_moment_pr	gain_tulu	6	6	0.6666666666666666	0.3333333333333333	0.9166666666666666	5	1	0
C_energy_matched	task/tulu	full_moment_pr	gain_tulu	6	6	-0.022329099369260214	-0.5238542052183619	0.5163460352255528	3	0	3
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_commonsense	9	9	-0.2222222222222222	-0.6111111111111112	0.2222222222222222	3	0	6
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_commonsense	9	9	0.05555555555555555	-0.3888888888888889	0.5	6	0	3
C_energy_matched	task/magicoder	full_moment_pr	gain_commonsense	6	6	-0.3333333333333333	-0.8333333333333334	0.16666666666666666	2	0	4
C_energy_matched	task/metamath	full_moment_pr	gain_commonsense	6	6	0.3333333333333333	0.0	0.5	5	0	1
C_energy_matched	task/tulu	full_moment_pr	gain_commonsense	6	6	-0.25	-0.8333333333333334	0.3333333333333333	2	0	4
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_arc_challenge	9	8	0.1875	-0.3415063509461097	0.6830127018922194	5	0	3
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_arc_challenge	9	9	0.1924500897298753	-0.23710828846839568	0.5813389786187642	6	0	3
C_energy_matched	task/magicoder	full_moment_pr	gain_arc_challenge	6	6	-0.08333333333333333	-0.6606836025229592	0.4553418012614796	3	0	3
C_energy_matched	task/metamath	full_moment_pr	gain_arc_challenge	6	6	0.7053418012614796	0.5610042339640732	0.8720084679281462	6	0	0
C_energy_matched	task/tulu	full_moment_pr	gain_arc_challenge	6	5	-0.10000000000000002	-0.6464101615137755	0.5196152422706632	2	0	3
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_arc_easy	9	9	0.24800564528543084	-0.2777777777777778	0.7185059467135083	6	0	3
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_arc_easy	9	9	0.40377495513506234	-0.04066948930938209	0.7777777777777778	6	1	2
C_energy_matched	task/magicoder	full_moment_pr	gain_arc_easy	6	6	0.16666666666666666	-0.4166666666666667	0.6666666666666666	4	0	2
C_energy_matched	task/metamath	full_moment_pr	gain_arc_easy	6	6	0.4166666666666667	-0.20534180126147958	0.9776709006307399	4	0	2
C_energy_matched	task/tulu	full_moment_pr	gain_arc_easy	6	6	0.3943375672974065	-0.18301270189221933	0.849679368558886	4	1	1
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_boolq	9	9	-0.3888888888888889	-0.8035612008409864	0.09223633543579927	2	0	7
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_boolq	9	9	0.37400282264271545	0.05555555555555555	0.6775640234837018	7	0	2
C_energy_matched	task/magicoder	full_moment_pr	gain_boolq	6	6	0.2276709006307398	-0.3333333333333333	0.7440169358562926	4	0	2
C_energy_matched	task/metamath	full_moment_pr	gain_boolq	6	6	0.0	-0.5833333333333334	0.5833333333333334	3	0	3
C_energy_matched	task/tulu	full_moment_pr	gain_boolq	6	6	-0.25	-0.788675134594813	0.2886751345948129	2	0	4
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_hellaswag	9	9	0.04066948930938209	-0.5	0.5002724339204244	5	0	4
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_hellaswag	9	9	0.4444444444444444	0.0	0.8333333333333334	7	0	2
C_energy_matched	task/magicoder	full_moment_pr	gain_hellaswag	6	6	-0.08333333333333333	-0.6666666666666666	0.5	3	0	3
C_energy_matched	task/metamath	full_moment_pr	gain_hellaswag	6	6	0.16666666666666666	-0.4166666666666667	0.6666666666666666	4	0	2
C_energy_matched	task/tulu	full_moment_pr	gain_hellaswag	6	6	0.6443375672974064	0.16666666666666666	0.9776709006307399	5	0	1
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_openbookqa	9	8	-0.07924682452694516	-0.6082531754730549	0.4787658773652742	3	1	4
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_openbookqa	9	9	-0.1517806004204932	-0.6220084679281462	0.4146723119520975	3	0	6
C_energy_matched	task/magicoder	full_moment_pr	gain_openbookqa	6	6	0.4776709006307398	-0.12200846792814624	0.9553418012614796	4	1	1
C_energy_matched	task/metamath	full_moment_pr	gain_openbookqa	6	5	-0.7464101615137755	-0.9196152422706632	-0.5732050807568878	0	0	5
C_energy_matched	task/tulu	full_moment_pr	gain_openbookqa	6	6	-0.18899576603592685	-0.7663460352255527	0.41068360252295916	2	0	4
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_piqa	9	9	0.05555555555555555	-0.2886751345948129	0.4146723119520975	4	2	3
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_piqa	9	9	0.1924500897298753	-0.16666666666666666	0.5515668461264172	5	1	3
C_energy_matched	task/magicoder	full_moment_pr	gain_piqa	6	6	0.14433756729740646	-0.25	0.5610042339640732	3	1	2
C_energy_matched	task/metamath	full_moment_pr	gain_piqa	6	6	-0.06100423396407312	-0.5163460352255528	0.3333333333333333	3	0	3
C_energy_matched	task/tulu	full_moment_pr	gain_piqa	6	6	0.2886751345948129	-0.10566243270259355	0.6606836025229592	3	2	1
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_siqa	9	9	-0.12599717735728458	-0.5555555555555556	0.3144585576580215	3	1	5
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_siqa	9	9	-0.31844726708715987	-0.8187197010075857	0.2777777777777778	3	0	6
C_energy_matched	task/magicoder	full_moment_pr	gain_siqa	6	6	-0.8110042339640732	-0.9776709006307399	-0.6443375672974064	0	0	6
C_energy_matched	task/metamath	full_moment_pr	gain_siqa	6	6	0.4553418012614796	0.0	0.8720084679281462	4	1	1
C_energy_matched	task/tulu	full_moment_pr	gain_siqa	6	6	-0.3110042339640731	-0.8943375672974065	0.3333333333333333	2	0	4
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_winogrande	9	9	-0.24800564528543084	-0.7033474465469104	0.2777777777777778	3	0	6
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_winogrande	9	9	-0.04066948930938208	-0.4444444444444444	0.3482193995795068	5	0	4
C_energy_matched	task/magicoder	full_moment_pr	gain_winogrande	6	6	-0.3110042339640731	-0.7280795515113787	0.16666666666666666	2	0	4
C_energy_matched	task/metamath	full_moment_pr	gain_winogrande	6	6	0.3333333333333333	-0.18301270189221933	0.6235335737772397	5	0	1
C_energy_matched	task/tulu	full_moment_pr	gain_winogrande	6	6	-0.4553418012614796	-0.8720084679281462	0.16666666666666666	1	0	5
