cohort	checkpoint	feature	outcome	spearman	n_arms
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_magicoder		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_magicoder		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_magicoder		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_magicoder		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_magicoder		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_magicoder		3
C_energy_matched	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_magicoder		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_magicoder	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_magicoder	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_magicoder	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_magicoder	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_magicoder	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_magicoder	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_magicoder	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/magicoder/seed42	raw_fpr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/magicoder/seed43	raw_fpr	gain_magicoder	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	raw_fpr	gain_magicoder	-1.0	3
C_energy_matched	Qwen3-8B/metamath/seed42	raw_fpr	gain_magicoder	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed43	raw_fpr	gain_magicoder	0.8660254037844387	3
C_energy_matched	Qwen3-8B/metamath/seed44	raw_fpr	gain_magicoder	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed42	raw_fpr	gain_magicoder	0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed43	raw_fpr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed44	raw_fpr	gain_magicoder	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_magicoder	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_magicoder	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_magicoder	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_magicoder	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_magicoder	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_magicoder	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_magicoder	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_magicoder	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_magicoder	-0.5	3
C_energy_matched	Qwen3-8B/metamath/seed42	full_moment_pr	gain_magicoder	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed43	full_moment_pr	gain_magicoder	0.8660254037844387	3
C_energy_matched	Qwen3-8B/metamath/seed44	full_moment_pr	gain_magicoder	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed42	full_moment_pr	gain_magicoder	0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed43	full_moment_pr	gain_magicoder	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed44	full_moment_pr	gain_magicoder	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_metamath		3
C_energy_matched	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_metamath		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_metamath	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_metamath	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_metamath	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_metamath	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_metamath	-0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed42	raw_fpr	gain_metamath	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed43	raw_fpr	gain_metamath	0.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	raw_fpr	gain_metamath	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed42	raw_fpr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed43	raw_fpr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed44	raw_fpr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/tulu/seed42	raw_fpr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/tulu/seed43	raw_fpr	gain_metamath	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed44	raw_fpr	gain_metamath	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_metamath	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_metamath	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_metamath	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_metamath	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_metamath	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_metamath	-0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_metamath	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_metamath	0.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed42	full_moment_pr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed43	full_moment_pr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed44	full_moment_pr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/tulu/seed42	full_moment_pr	gain_metamath	0.5	3
C_energy_matched	Qwen3-8B/tulu/seed43	full_moment_pr	gain_metamath	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed44	full_moment_pr	gain_metamath	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_tulu		3
C_energy_matched	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_tulu		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_tulu	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_tulu	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_tulu	-0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_tulu	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_tulu	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_tulu	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_tulu	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_tulu	0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_tulu	0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed42	raw_fpr	gain_tulu	0.0	3
C_energy_matched	Qwen3-8B/magicoder/seed43	raw_fpr	gain_tulu	1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	raw_fpr	gain_tulu	-1.0	3
C_energy_matched	Qwen3-8B/metamath/seed42	raw_fpr	gain_tulu	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed43	raw_fpr	gain_tulu	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed44	raw_fpr	gain_tulu	0.0	3
C_energy_matched	Qwen3-8B/tulu/seed42	raw_fpr	gain_tulu	-0.5	3
C_energy_matched	Qwen3-8B/tulu/seed43	raw_fpr	gain_tulu	0.5	3
C_energy_matched	Qwen3-8B/tulu/seed44	raw_fpr	gain_tulu	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_tulu	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_tulu	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_tulu	-0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_tulu	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_tulu	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_tulu	1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_tulu	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_tulu	0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_tulu	0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_tulu	0.0	3
C_energy_matched	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_tulu	1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_tulu	-0.5	3
C_energy_matched	Qwen3-8B/metamath/seed42	full_moment_pr	gain_tulu	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed43	full_moment_pr	gain_tulu	1.0	3
C_energy_matched	Qwen3-8B/metamath/seed44	full_moment_pr	gain_tulu	0.0	3
C_energy_matched	Qwen3-8B/tulu/seed42	full_moment_pr	gain_tulu	-0.5	3
C_energy_matched	Qwen3-8B/tulu/seed43	full_moment_pr	gain_tulu	0.5	3
C_energy_matched	Qwen3-8B/tulu/seed44	full_moment_pr	gain_tulu	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_commonsense		3
C_energy_matched	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_commonsense		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_commonsense	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_commonsense	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_commonsense	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed42	raw_fpr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed43	raw_fpr	gain_commonsense	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	raw_fpr	gain_commonsense	-1.0	3
C_energy_matched	Qwen3-8B/metamath/seed42	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed43	raw_fpr	gain_commonsense	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed44	raw_fpr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/tulu/seed42	raw_fpr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/tulu/seed43	raw_fpr	gain_commonsense	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed44	raw_fpr	gain_commonsense	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_commonsense	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_commonsense	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_commonsense	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_commonsense	-1.0	3
C_energy_matched	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/metamath/seed42	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed43	full_moment_pr	gain_commonsense	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed44	full_moment_pr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/tulu/seed42	full_moment_pr	gain_commonsense	-0.5	3
C_energy_matched	Qwen3-8B/tulu/seed43	full_moment_pr	gain_commonsense	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed44	full_moment_pr	gain_commonsense	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_arc_challenge	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_arc_challenge	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_arc_challenge	-0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed42	raw_fpr	gain_arc_challenge	0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed43	raw_fpr	gain_arc_challenge	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/magicoder/seed44	raw_fpr	gain_arc_challenge	-1.0	3
C_energy_matched	Qwen3-8B/metamath/seed42	raw_fpr	gain_arc_challenge	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed43	raw_fpr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Qwen3-8B/metamath/seed44	raw_fpr	gain_arc_challenge	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed42	raw_fpr	gain_arc_challenge	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed43	raw_fpr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed44	raw_fpr	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_arc_challenge	-1.0	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_arc_challenge	0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_arc_challenge	-0.5	3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_arc_challenge	-0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_arc_challenge	0.5	3
C_energy_matched	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_arc_challenge	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_arc_challenge	-0.5	3
C_energy_matched	Qwen3-8B/metamath/seed42	full_moment_pr	gain_arc_challenge	0.5	3
C_energy_matched	Qwen3-8B/metamath/seed43	full_moment_pr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Qwen3-8B/metamath/seed44	full_moment_pr	gain_arc_challenge	1.0	3
C_energy_matched	Qwen3-8B/tulu/seed42	full_moment_pr	gain_arc_challenge	-0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed43	full_moment_pr	gain_arc_challenge	0.8660254037844387	3
C_energy_matched	Qwen3-8B/tulu/seed44	full_moment_pr	gain_arc_challenge		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_arc_easy		3
C_energy_matched	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_arc_easy		3
