base	task	seed	module	fro_matching_gain	energy_matching_gain	old_fro_scalar_energy_over_hns
Qwen3-8B	tulu	42	base_model.model.model.layers.35.self_attn.k_proj	0.6822316592063613	0.3138434232065567	4.725390174647692
Qwen3-8B	tulu	42	base_model.model.model.layers.35.self_attn.o_proj	0.6343714883976398	0.2072727970833415	9.367046902838325
Qwen3-8B	tulu	42	base_model.model.model.layers.35.self_attn.q_proj	0.6331455384409191	0.3182630911577	3.957624160303181
Qwen3-8B	tulu	42	base_model.model.model.layers.35.self_attn.v_proj	0.6090666060622084	0.33180686070373333	3.3694487423339416
Qwen3-8B	tulu	42	base_model.model.model.layers.4.mlp.down_proj	0.691950124970491	0.5669552366246112	1.489539561148948
Qwen3-8B	tulu	42	base_model.model.model.layers.4.mlp.gate_proj	0.5134370171623044	0.18796372420817736	7.461502190135161
Qwen3-8B	tulu	42	base_model.model.model.layers.4.mlp.up_proj	0.6954138029373461	0.4885358609810835	2.026253209869225
Qwen3-8B	tulu	42	base_model.model.model.layers.4.self_attn.k_proj	0.7239471884986398	0.34638569737809444	4.368113044687507
Qwen3-8B	tulu	42	base_model.model.model.layers.4.self_attn.o_proj	0.7259750392089701	0.5072841727581017	2.0480509314565265
Qwen3-8B	tulu	42	base_model.model.model.layers.4.self_attn.q_proj	0.6424401004131486	0.343532397410283	3.4972757957220835
Qwen3-8B	tulu	42	base_model.model.model.layers.4.self_attn.v_proj	0.6514449196499377	0.39664584633773325	2.697426263125871
Qwen3-8B	tulu	42	base_model.model.model.layers.5.mlp.down_proj	0.6150986979747276	0.4756503525654456	1.6722991516712447
Qwen3-8B	tulu	42	base_model.model.model.layers.5.mlp.gate_proj	0.6862634680600211	0.31670845064181286	4.695290397287435
Qwen3-8B	tulu	42	base_model.model.model.layers.5.mlp.up_proj	0.8077773597350295	0.571570857952089	1.9972995204786181
Qwen3-8B	tulu	42	base_model.model.model.layers.5.self_attn.k_proj	0.7113904952788198	0.4743180549385284	2.249452380996957
Qwen3-8B	tulu	42	base_model.model.model.layers.5.self_attn.o_proj	0.7422711914523408	0.5296072155453041	1.96434345314455
Qwen3-8B	tulu	42	base_model.model.model.layers.5.self_attn.q_proj	0.7568769853460853	0.4981505822988905	2.308497001221989
Qwen3-8B	tulu	42	base_model.model.model.layers.5.self_attn.v_proj	0.6332154484991056	0.4197205782815975	2.2760535640702706
Qwen3-8B	tulu	42	base_model.model.model.layers.6.mlp.down_proj	0.3165484555388287	0.44529452787135787	0.5053423334411038
Qwen3-8B	tulu	42	base_model.model.model.layers.6.mlp.gate_proj	0.6908430438122426	0.3066657103186606	5.074909961330138
Qwen3-8B	tulu	42	base_model.model.model.layers.6.mlp.up_proj	0.6002722404771669	0.3954467363500131	2.3042018903625467
Qwen3-8B	tulu	42	base_model.model.model.layers.6.self_attn.k_proj	0.7254355194499621	0.47239326157332123	2.3582521777196415
Qwen3-8B	tulu	42	base_model.model.model.layers.6.self_attn.o_proj	0.7765279204788438	0.48693716137127263	2.543128541153782
Qwen3-8B	tulu	42	base_model.model.model.layers.6.self_attn.q_proj	0.6696980081718806	0.41470106422858594	2.6078806666979193
Qwen3-8B	tulu	42	base_model.model.model.layers.6.self_attn.v_proj	0.7767600998540829	0.5610966076664289	1.9164545837131857
Qwen3-8B	tulu	42	base_model.model.model.layers.7.mlp.down_proj	0.5124605211409577	0.26210549413581125	3.8226855839894696
Qwen3-8B	tulu	42	base_model.model.model.layers.7.mlp.gate_proj	0.7487903390964546	0.3605443677103104	4.313234137922319
Qwen3-8B	tulu	42	base_model.model.model.layers.7.mlp.up_proj	0.6546290722970394	0.33822159552502884	3.7461736884412282
Qwen3-8B	tulu	42	base_model.model.model.layers.7.self_attn.k_proj	0.7711064852253329	0.651734350346465	1.3998692966876063
Qwen3-8B	tulu	42	base_model.model.model.layers.7.self_attn.o_proj	0.7186276998858465	0.49499557230928504	2.107682929694353
Qwen3-8B	tulu	42	base_model.model.model.layers.7.self_attn.q_proj	0.6962072596562517	0.47725405655043335	2.1280304506804484
Qwen3-8B	tulu	42	base_model.model.model.layers.7.self_attn.v_proj	0.6408489803296943	0.41068743535518865	2.434941675308621
Qwen3-8B	tulu	42	base_model.model.model.layers.8.mlp.down_proj	0.6235909084418989	0.40124932471059027	2.4152991061101177
Qwen3-8B	tulu	42	base_model.model.model.layers.8.mlp.gate_proj	0.6813894344349926	0.3059126949159169	4.9613034465014785
Qwen3-8B	tulu	42	base_model.model.model.layers.8.mlp.up_proj	0.7994996625555023	0.5079971038613329	2.4769320739078737
Qwen3-8B	tulu	42	base_model.model.model.layers.8.self_attn.k_proj	0.6968739971351239	0.46068234110716505	2.2882601062091745
Qwen3-8B	tulu	42	base_model.model.model.layers.8.self_attn.o_proj	0.7518526730666735	0.5514661988265114	1.8587787535813405
Qwen3-8B	tulu	42	base_model.model.model.layers.8.self_attn.q_proj	0.7182368830414153	0.5245575948874274	1.8747745435320506
Qwen3-8B	tulu	42	base_model.model.model.layers.8.self_attn.v_proj	0.548917853296327	0.41733716414795674	1.729978043477361
Qwen3-8B	tulu	42	base_model.model.model.layers.9.mlp.down_proj	0.5724719858240729	0.34148117206120465	2.8104440997575226
Qwen3-8B	tulu	42	base_model.model.model.layers.9.mlp.gate_proj	0.675961097571848	0.3349609844758656	4.072442454987174
Qwen3-8B	tulu	42	base_model.model.model.layers.9.mlp.up_proj	0.7982219706759182	0.5116390393764649	2.433996811649403
Qwen3-8B	tulu	42	base_model.model.model.layers.9.self_attn.k_proj	0.6328062145092225	0.4206834832564754	2.2627186091599643
Qwen3-8B	tulu	42	base_model.model.model.layers.9.self_attn.o_proj	0.7927973710895013	0.5908338512238284	1.8005022279209517
Qwen3-8B	tulu	42	base_model.model.model.layers.9.self_attn.q_proj	0.8116865497988089	0.6285827004226106	1.6674462761365023
Qwen3-8B	tulu	42	base_model.model.model.layers.9.self_attn.v_proj	0.650847923864653	0.4623157297523934	1.9818998626385103
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.mlp.down_proj	0.6623503628937116	0.2500494567676184	7.016551649295084
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.mlp.gate_proj	0.835717463626338	0.6273394480702869	1.7746542768442641
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.mlp.up_proj	0.8305388340853777	0.6084334615695984	1.8633468627903467
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.self_attn.k_proj	0.9132062595716407	0.6560714764126832	1.9374720502177998
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.self_attn.o_proj	0.7404061566338467	0.3154811551597991	5.5079906958370755
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.self_attn.q_proj	0.8262709637410793	0.6002880646706116	1.894635042774967
Qwen3-8B	magicoder	43	base_model.model.model.layers.0.self_attn.v_proj	0.7364045857804474	0.4849432557699844	2.3059565555141734
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.mlp.down_proj	0.4866514491962604	0.15194740926071526	10.257686992482244
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.mlp.gate_proj	0.5498259181215371	0.16727207059988125	10.804472050447625
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.mlp.up_proj	0.5321130444636037	0.1656779574084383	10.315216506355412
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.self_attn.k_proj	0.6345742197288287	0.3606173539883314	3.0965037050137374
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.self_attn.o_proj	0.5483578181814924	0.19019921374430074	8.312097809346367
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.self_attn.q_proj	0.5202247647744185	0.18078282677035223	8.28071236184761
Qwen3-8B	magicoder	43	base_model.model.model.layers.1.self_attn.v_proj	0.4484084762498823	0.13362225280051945	11.261339408815465
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.mlp.down_proj	0.46324743631152693	0.1504782316480591	9.477170440731923
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.mlp.gate_proj	0.6014894143889692	0.2122674593114304	8.029511671102759
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.mlp.up_proj	0.5826481817960432	0.21985448078070036	7.023315021609651
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.self_attn.k_proj	0.6619991365505811	0.2920359944418811	5.138567667116763
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.self_attn.o_proj	0.6054481275438888	0.24779368622436784	5.969987311077002
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.self_attn.q_proj	0.6146475791658138	0.20767986865900398	8.759181993982885
Qwen3-8B	magicoder	43	base_model.model.model.layers.10.self_attn.v_proj	0.5560218750052767	0.19150587769704092	8.429844045090636
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.mlp.down_proj	0.5313176451761259	0.19687605414716053	7.283207534184415
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.mlp.gate_proj	0.6946394222989517	0.3011670770414394	5.319904862650824
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.mlp.up_proj	0.6253344962026657	0.2379664829742308	6.905469157517926
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.self_attn.k_proj	0.7104375397538618	0.37325274306166445	3.622811912692754
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.self_attn.o_proj	0.6198608623968598	0.23356977155828756	7.042959002515285
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.self_attn.q_proj	0.67018408843365	0.2308392817184493	8.428859148464554
Qwen3-8B	magicoder	43	base_model.model.model.layers.11.self_attn.v_proj	0.5843297383995423	0.20967055597173226	7.766781463204814
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.mlp.down_proj	0.613728894353792	0.2506944024067423	5.9932703227733155
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.mlp.gate_proj	0.7533426434266214	0.38049696696741836	3.9199696519315044
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.mlp.up_proj	0.7081376573004758	0.3246009124673335	4.759221382523616
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.self_attn.k_proj	0.7425654542104694	0.3347356390957228	4.921138345068706
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.self_attn.o_proj	0.6350769725663591	0.23559448794161883	7.266453203516192
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.self_attn.q_proj	0.6831015344324085	0.24755229802773493	7.614415951747198
Qwen3-8B	magicoder	43	base_model.model.model.layers.12.self_attn.v_proj	0.44045270019842864	0.12747095379423992	11.939223515300423
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.mlp.down_proj	0.544491005454193	0.2062219234752826	6.971267590204585
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.mlp.gate_proj	0.7445284543782773	0.4068215285644781	3.349305371849836
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.mlp.up_proj	0.7076587486289794	0.3222037295103947	4.823770465131002
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.self_attn.k_proj	0.7207024991295259	0.3575693095885356	4.06248325782457
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.self_attn.o_proj	0.7073794331135697	0.3231065111083664	4.793066313797583
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.self_attn.q_proj	0.72533139684307	0.2861835182967101	6.423677314988287
Qwen3-8B	magicoder	43	base_model.model.model.layers.13.self_attn.v_proj	0.5724725140892762	0.19853454522009664	8.31451859718749
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.mlp.down_proj	0.5764601901613837	0.25491722404423445	5.113759275987245
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.mlp.gate_proj	0.7560767358413483	0.3686465788511071	4.206407418273903
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.mlp.up_proj	0.6774417941765626	0.27540617686804286	6.050574603401559
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.self_attn.k_proj	0.7866799438007475	0.4457986341032148	3.1140005803983217
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.self_attn.o_proj	0.7251346493300956	0.3564942533230354	4.1374451409130915
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.self_attn.q_proj	0.751223689888996	0.34967219041218356	4.615474563637344
Qwen3-8B	magicoder	43	base_model.model.model.layers.14.self_attn.v_proj	0.5970090998497422	0.2053226894558268	8.454501647809273
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.mlp.down_proj	0.6275129743242331	0.2816036672247308	4.96556655116832
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.mlp.gate_proj	0.7391987533407682	0.3101457450771133	5.680555361386122
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.mlp.up_proj	0.7254837134669958	0.32255412030195146	5.058830715230585
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.self_attn.k_proj	0.8062451734004941	0.5240967810270426	2.36652594903607
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.self_attn.o_proj	0.6778531320224002	0.2931604486157462	5.346387821974032
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.self_attn.q_proj	0.661042984183217	0.24850922879521006	7.075780587314602
Qwen3-8B	magicoder	43	base_model.model.model.layers.15.self_attn.v_proj	0.6437026110326638	0.2525158459361924	6.498202919927842
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.mlp.down_proj	0.48661820840306597	0.3803225635289646	1.6370898936275404
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.mlp.gate_proj	0.6651909033390135	0.2720282904719648	5.979494330955026
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.mlp.up_proj	0.6477469733170046	0.26146198035901214	6.137530907582142
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.self_attn.k_proj	0.7579530524783605	0.5313572154476068	2.0347518307792436
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.self_attn.o_proj	0.6826253444407786	0.2863384763267503	5.683363032341231
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.self_attn.q_proj	0.724438092530352	0.32357808158790485	5.012384346927825
Qwen3-8B	magicoder	43	base_model.model.model.layers.16.self_attn.v_proj	0.6281521297923205	0.2568770931766731	5.979693403759491
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.mlp.down_proj	0.48397700580887065	0.15625429613508507	9.593686509384645
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.mlp.gate_proj	0.5586702692112556	0.17959925942399863	9.6761376336195
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.mlp.up_proj	0.5606290494458275	0.18336393951773103	9.34809963322477
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.self_attn.k_proj	0.7508849092879893	0.6107794902084179	1.5113945863546934
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.self_attn.o_proj	0.5683887942472912	0.19109113806633665	8.847283025929663
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.self_attn.q_proj	0.6891323960459811	0.28221039177659807	5.9629247641485055
Qwen3-8B	magicoder	43	base_model.model.model.layers.17.self_attn.v_proj	0.5911772697959715	0.23057955631536872	6.573457458480989
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.mlp.down_proj	0.5254043342546719	0.18083945171483984	8.441136806296647
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.mlp.gate_proj	0.5608746382316456	0.18321128948801085	9.371889125806971
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.mlp.up_proj	0.6151013069279503	0.22036931070584173	7.7909617667937425
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.self_attn.k_proj	0.751153495270886	0.41446515882902374	3.2845912243603435
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.self_attn.o_proj	0.6499457236723222	0.2512686975606665	6.690790075897729
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.self_attn.q_proj	0.6795492510508189	0.2583916730750197	6.916475587036852
Qwen3-8B	magicoder	43	base_model.model.model.layers.18.self_attn.v_proj	0.5994700821339107	0.2198315170671307	7.436269368843998
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.mlp.down_proj	0.5956044770562039	0.20900468665394198	8.120894299712116
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.mlp.gate_proj	0.5107354778080825	0.1552859638859983	10.817518567954892
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.mlp.up_proj	0.5801026469893099	0.18695366584357898	9.628125079579783
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.self_attn.k_proj	0.7842322715641671	0.4799890760049727	2.669480253374945
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.self_attn.o_proj	0.6341288747928145	0.23512650634778565	7.273641238555786
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.self_attn.q_proj	0.6687282189559617	0.2552989131312527	6.861220365458804
Qwen3-8B	magicoder	43	base_model.model.model.layers.19.self_attn.v_proj	0.6350083882438314	0.2449925509358333	6.718203656626497
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.mlp.down_proj	0.6126496338046066	0.22799698357354167	7.2204814065587115
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.mlp.gate_proj	0.47591422004488154	0.13620732083622725	12.208335671555394
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.mlp.up_proj	0.5198687507136837	0.1496623309447933	12.065974848873244
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.self_attn.k_proj	0.864417745168439	0.6412233803158862	1.8173084624930136
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.self_attn.o_proj	0.5482058844214364	0.182929045637334	8.980945245650165
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.self_attn.q_proj	0.7347609006447297	0.3177655892067525	5.346608004005735
Qwen3-8B	magicoder	43	base_model.model.model.layers.2.self_attn.v_proj	0.4444933595589626	0.1360560614855098	10.673202877476646
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.mlp.down_proj	0.6983207879350709	0.3062894176041088	5.19811588057445
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.mlp.gate_proj	0.5962167953779139	0.20018518661779752	8.870427228020688
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.mlp.up_proj	0.6587207961789697	0.24067198046684823	7.491205064897926
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.self_attn.k_proj	0.7999055557476038	0.424700420424893	3.5474153796876036
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.self_attn.o_proj	0.7396468948887338	0.36029073748285234	4.214467239869646
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.self_attn.q_proj	0.6566446414990953	0.2285122565785385	8.257371255126866
Qwen3-8B	magicoder	43	base_model.model.model.layers.20.self_attn.v_proj	0.6659016906241442	0.2616715908807257	6.476003658576758
Qwen3-8B	magicoder	43	base_model.model.model.layers.21.mlp.down_proj	0.6531303848218568	0.29645581534277643	4.853777105589291
Qwen3-8B	magicoder	43	base_model.model.model.layers.21.mlp.gate_proj	0.5757785490563353	0.19349506320968335	8.854645606853675
