base	task	seed	method	epsilon	module	input_dim	output_dim	source_rank	retained_rank	zero_rank	scaling_before	scaling_after	parameters_before	parameters_after	parameter_ratio	energy_before	energy_after	saved_factor_relative_error	sigma_before	sigma_retained
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.5.self_attn.v_proj	4096	1024	16	3	False	2.0	2.0	81920	15360	0.1875	0.03837500790114976	0.036349234837364464	1.6921669060856705e-08	[0.09111995249986649,0.02189214527606964,0.01746988669037819,0.010880621150135994,0.0085924556478858,0.00800327304750681,0.007325818762183189,0.006399056874215603,0.00582270510494709,0.005249264650046825,0.005058928858488798,0.0044622719287872314,0.0040764715522527695,0.0035935682244598866,0.003228844376280904,0.0029388826806098223]	[0.09111995249986649,0.02189214527606964,0.01746988669037819]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.mlp.down_proj	12288	4096	16	2	False	2.0	2.0	262144	32768	0.125	0.0959593928919186	0.0949742119486109	0.0	[0.15248572826385498,0.022173309698700905,0.010579927824437618,0.009196232073009014,0.0036281447391957045,0.0033783570397645235,0.002821989357471466,0.0022391972597688437,0.0017254601698368788,0.001613910193555057,0.0013465932570397854,0.0011681083124130964,0.0011173223610967398,0.0009332613553851843,0.0008857575594447553,0.0007560807280242443]	[0.15248572826385498,0.022173309698700905]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	0.163039649695899	0.163039649695899	0.0	[0.17798559367656708,0.04185192286968231,0.032426055520772934,0.03026481531560421,0.028532592579722404,0.026906702667474747,0.02452634833753109,0.023394251242280006,0.0222297552973032,0.020906714722514153,0.019409043714404106,0.018018122762441635,0.017312821000814438,0.01627580262720585,0.015840770676732063,0.01506502740085125]	[0.17798559367656708,0.04185192286968231,0.032426055520772934,0.03026481531560421,0.028532592579722404,0.026906702667474747,0.02452634833753109,0.023394251242280006,0.0222297552973032,0.020906714722514153,0.019409043714404106,0.018018122762441635,0.017312821000814438,0.01627580262720585,0.015840770676732063,0.01506502740085125]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.mlp.up_proj	4096	12288	16	7	False	2.0	2.0	262144	114688	0.4375	0.1538224168445411	0.14942998392874626	0.0	[0.17767935991287231,0.05463459715247154,0.028833314776420593,0.027822334319353104,0.025118056684732437,0.017536604776978493,0.016084471717476845,0.014821336604654789,0.0126721803098917,0.012229112908244133,0.011245234869420528,0.010480152443051338,0.009666657075285912,0.009499682113528252,0.009189050644636154,0.007992814294993877]	[0.17767935991287231,0.05463459715247154,0.028833314776420593,0.027822334319353104,0.025118056684732437,0.017536604776978493,0.016084471717476845]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.self_attn.k_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.00782234421157832	0.003453443094435793	0.0	[0.022333186119794846,0.019094228744506836,0.012859501875936985,0.011632708832621574,0.011063936166465282,0.009715620428323746,0.009307652711868286,0.008844868279993534,0.008084115572273731,0.007903371937572956,0.007607226725667715,0.007495425641536713,0.00702653406187892,0.006646556779742241,0.006398618221282959,0.005788936745375395]	[0.022333186119794846,0.019094228744506836]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.self_attn.o_proj	4096	4096	16	10	False	2.0	2.0	131072	81920	0.625	0.059076286661152805	0.05535266796030165	0.0	[0.08995106816291809,0.05348685756325722,0.02821251191198826,0.01965463161468506,0.018751993775367737,0.01780194789171219,0.01742301508784294,0.015849769115447998,0.015541830100119114,0.015459828078746796,0.01409783773124218,0.013759402558207512,0.013118949718773365,0.012113848701119423,0.010709628462791443,0.010454002767801285]	[0.08995106816291809,0.05348685756325722,0.02821251191198826,0.01965463161468506,0.018751993775367737,0.01780194789171219,0.01742301508784294,0.015849769115447998,0.015541830100119114,0.015459828078746796]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.self_attn.q_proj	4096	4096	16	8	False	2.0	2.0	131072	65536	0.5	0.0524619846646871	0.04803306709260809	4.47749406411382e-17	[0.0864885225892067,0.05076669529080391,0.02169683203101158,0.018965542316436768,0.018291383981704712,0.017187030985951424,0.015778228640556335,0.015536386519670486,0.014951332472264767,0.013500931672751904,0.012387171387672424,0.012045218609273434,0.011051873676478863,0.010623885318636894,0.00996842049062252,0.008276613429188728]	[0.0864885225892067,0.05076669529080391,0.02169683203101158,0.018965542316436768,0.018291383981704712,0.017187030985951424,0.015778228640556335,0.015536386519670486]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.6.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.014297722751678621	0.011454108723926784	0.0	[0.050755809992551804,0.016952136531472206,0.012561887502670288,0.01060576643794775,0.009835624136030674,0.008815688081085682,0.006969159469008446,0.006526600103825331,0.006077701225876808,0.005450008902698755,0.005153153091669083,0.004794084932655096,0.004666338209062815,0.004377102944999933,0.0030431689228862524,0.0029367925599217415]	[0.050755809992551804,0.016952136531472206]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.mlp.down_proj	12288	4096	16	2	False	2.0	2.0	262144	32768	0.125	0.10127062687449502	0.09683232993435276	0.0	[0.1543291062116623,0.019763842225074768,0.014814456924796104,0.011878020130097866,0.010244185104966164,0.009372888132929802,0.008947274647653103,0.008475987240672112,0.00792568176984787,0.007732008583843708,0.007488803006708622,0.007404424715787172,0.007159700151532888,0.006656993180513382,0.006288899574428797,0.005974370986223221]	[0.1543291062116623,0.019763842225074768]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	0.17975611413263015	0.17975611413263015	0.0	[0.1742086559534073,0.06329886615276337,0.039058782160282135,0.03345733880996704,0.03194832056760788,0.0310496985912323,0.028639735653996468,0.028056273236870766,0.026987139135599136,0.025948889553546906,0.02485542558133602,0.02337585762143135,0.022085823118686676,0.02156803570687771,0.0208081416785717,0.019866062328219414]	[0.1742086559534073,0.06329886615276337,0.039058782160282135,0.03345733880996704,0.03194832056760788,0.0310496985912323,0.028639735653996468,0.028056273236870766,0.026987139135599136,0.025948889553546906,0.02485542558133602,0.02337585762143135,0.022085823118686676,0.02156803570687771,0.0208081416785717,0.019866062328219414]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.mlp.up_proj	4096	12288	16	5	False	2.0	2.0	262144	81920	0.3125	0.1693666303076388	0.1644926780609779	0.0	[0.19730761647224426,0.031741585582494736,0.025386575609445572,0.016826501116156578,0.016054170206189156,0.014858704060316086,0.013350366614758968,0.011416316032409668,0.011087480001151562,0.010459423065185547,0.009761626832187176,0.009435141459107399,0.00914839655160904,0.008482877165079117,0.00789143517613411,0.00738730700686574]	[0.19730761647224426,0.031741585582494736,0.025386575609445572,0.016826501116156578,0.016054170206189156]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.self_attn.k_proj	4096	1024	16	3	False	2.0	2.0	81920	15360	0.1875	0.009150967616754872	0.00706535165303479	0.0	[0.034294597804546356,0.018168911337852478,0.016127899289131165,0.01002488099038601,0.009500394575297832,0.00700010871514678,0.006481465417891741,0.0063059451058506966,0.006107207853347063,0.005771268159151077,0.0053953565657138824,0.0052439928986132145,0.005012555047869682,0.004262926522642374,0.003876409726217389,0.0037858597934246063]	[0.034294597804546356,0.018168911337852478,0.016127899289131165]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.self_attn.o_proj	4096	4096	16	6	False	2.0	2.0	131072	49152	0.375	0.07473526482356779	0.06955296263579161	0.0	[0.10585147142410278,0.06955421715974808,0.021098770201206207,0.01921623758971691,0.01683981716632843,0.01574535481631756,0.014631611295044422,0.013946187682449818,0.012633580714464188,0.01166512444615364,0.011159930378198624,0.01072448305785656,0.010434172116219997,0.009873473085463047,0.008864803239703178,0.008173868060112]	[0.10585147142410278,0.06955421715974808,0.021098770201206207,0.01921623758971691,0.01683981716632843,0.01574535481631756]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.self_attn.q_proj	4096	4096	16	6	False	2.0	2.0	131072	49152	0.375	0.03732437290456488	0.03243526162680363	4.478390225584486e-09	[0.07736457139253616,0.028298823162913322,0.022090477868914604,0.017963916063308716,0.016645032912492752,0.015328616835176945,0.013839427381753922,0.013162185437977314,0.012749286368489265,0.012250096537172794,0.011590700596570969,0.010731554590165615,0.009498490020632744,0.009368477389216423,0.008098906837403774,0.00719744386151433]	[0.07736457139253616,0.028298823162913322,0.022090477868914604,0.017963916063308716,0.016645032912492752,0.015328616835176945]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.7.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.019716897915429472	0.018135108599911312	0.0	[0.061630263924598694,0.027119876816868782,0.012383534573018551,0.008165685459971428,0.005822500679641962,0.005317732226103544,0.00479919696226716,0.00402094004675746,0.0038485031109303236,0.0036983222234994173,0.003457520855590701,0.0031318634282797575,0.002812529681250453,0.0025670325849205256,0.0024224810767918825,0.0018485032487660646]	[0.061630263924598694,0.027119876816868782]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.mlp.down_proj	12288	4096	16	3	False	2.0	2.0	262144	49152	0.1875	0.11147436726167427	0.1070161237515438	0.0	[0.15838126838207245,0.036874204874038696,0.017598232254385948,0.012954331934452057,0.011337690986692905,0.010373259894549847,0.009851424023509026,0.009529292583465576,0.009261072613298893,0.00921543687582016,0.008816041052341461,0.00797671265900135,0.0077658481895923615,0.007430285215377808,0.007236394565552473,0.006543334107846022]	[0.15838126838207245,0.036874204874038696,0.017598232254385948]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	0.22537046691360227	0.22537046691360227	0.0	[0.20744624733924866,0.05883403122425079,0.033154476433992386,0.030475514009594917,0.03009895235300064,0.029338302090764046,0.02842249721288681,0.02759983018040657,0.02646821178495884,0.025821764022111893,0.024118101224303246,0.023983582854270935,0.023660194128751755,0.02269674651324749,0.021909376606345177,0.020094456151127815]	[0.20744624733924866,0.05883403122425079,0.033154476433992386,0.030475514009594917,0.03009895235300064,0.029338302090764046,0.02842249721288681,0.02759983018040657,0.02646821178495884,0.025821764022111893,0.024118101224303246,0.023983582854270935,0.023660194128751755,0.02269674651324749,0.021909376606345177,0.020094456151127815]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.mlp.up_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	0.2577625470740297	0.2577625470740297	0.0	[0.2099248468875885,0.1051068902015686,0.037957821041345596,0.03436846658587456,0.028841819614171982,0.028303077444434166,0.02652132883667946,0.025812575593590736,0.024867454543709755,0.024571910500526428,0.02267519012093544,0.021141165867447853,0.020703598856925964,0.019528180360794067,0.019072433933615685,0.0185239277780056]	[0.2099248468875885,0.1051068902015686,0.037957821041345596,0.03436846658587456,0.028841819614171982,0.028303077444434166,0.02652132883667946,0.025812575593590736,0.024867454543709755,0.024571910500526428,0.02267519012093544,0.021141165867447853,0.020703598856925964,0.019528180360794067,0.019072433933615685,0.0185239277780056]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.self_attn.k_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.010559906045528807	0.007534143496617199	0.0	[0.03932737559080124,0.01835465617477894,0.013317138887941837,0.01179567351937294,0.008626756258308887,0.008038042113184929,0.007181666791439056,0.006781083066016436,0.006172636523842812,0.005821836646646261,0.005670028273016214,0.005283116362988949,0.004713345319032669,0.004382527433335781,0.004147969651967287,0.0035612469073385]	[0.03932737559080124,0.01835465617477894]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.self_attn.o_proj	4096	4096	16	7	False	2.0	2.0	131072	57344	0.4375	0.17963058492754327	0.17410533913522064	0.0	[0.1966932862997055,0.05039196461439133,0.02700515277683735,0.02322450280189514,0.020725425332784653,0.01778062991797924,0.0168637465685606,0.015001247636973858,0.014208614826202393,0.013617374002933502,0.012577936984598637,0.012142900377511978,0.01168784499168396,0.01112387515604496,0.010347563773393631,0.009792011231184006]	[0.1966932862997055,0.05039196461439133,0.02700515277683735,0.02322450280189514,0.020725425332784653,0.01778062991797924,0.0168637465685606]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.self_attn.q_proj	4096	4096	16	6	False	2.0	2.0	131072	49152	0.375	0.07539942278421807	0.06982645332042339	0.0	[0.11746056377887726,0.047307830303907394,0.02260061353445053,0.018554555252194405,0.01768193580210209,0.015933874994516373,0.014973316341638565,0.013561761938035488,0.013365278951823711,0.01252930797636509,0.011861707083880901,0.01168887596577406,0.010793808847665787,0.010307188145816326,0.009370723739266396,0.007849950343370438]	[0.11746056377887726,0.047307830303907394,0.02260061353445053,0.018554555252194405,0.01768193580210209,0.015933874994516373]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.8.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.024156535482627323	0.02277776028912548	0.0	[0.07273261249065399,0.0201098769903183,0.011737802065908909,0.007918225601315498,0.005762095563113689,0.005388109944760799,0.0042473990470170975,0.0038190437480807304,0.003334767185151577,0.003225569147616625,0.0028366188053041697,0.0023958184756338596,0.002212145831435919,0.0019213671330362558,0.0017782083014026284,0.0015172178391367197]	[0.07273261249065399,0.0201098769903183]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.9.mlp.down_proj	12288	4096	16	3	False	2.0	2.0	262144	49152	0.1875	0.1501898724909462	0.14547931700694391	0.0	[0.18537713587284088,0.042021848261356354,0.015469680540263653,0.012582505121827126,0.011773268692195415,0.011407925747334957,0.010853146202862263,0.009599090553820133,0.009460017085075378,0.00901750661432743,0.008691880851984024,0.00818814430385828,0.008052613586187363,0.007672134321182966,0.007514637429267168,0.006859856657683849]	[0.18537713587284088,0.042021848261356354,0.015469680540263653]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.9.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	0.31340696744160623	0.31340696744160623	0.0	[0.2518143653869629,0.07142999023199081,0.04041225090622902,0.03291180357336998,0.03063506819307804,0.027565620839595795,0.027226129546761513,0.02643055096268654,0.025269685313105583,0.024681752547621727,0.02438063733279705,0.022826457396149635,0.022080784663558006,0.020782962441444397,0.01924235001206398,0.018207436427474022]	[0.2518143653869629,0.07142999023199081,0.04041225090622902,0.03291180357336998,0.03063506819307804,0.027565620839595795,0.027226129546761513,0.02643055096268654,0.025269685313105583,0.024681752547621727,0.02438063733279705,0.022826457396149635,0.022080784663558006,0.020782962441444397,0.01924235001206398,0.018207436427474022]
Qwen3-8B	magicoder	42	para_e99	0.99	base_model.model.model.layers.9.mlp.up_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	0.2626697250868609	0.2626697250868609	0.0	[0.21645338833332062,0.09532682597637177,0.041485413908958435,0.03424244001507759,0.031903430819511414,0.02965131215751171,0.028111888095736504,0.026753967627882957,0.02390372008085251,0.023140721023082733,0.021613670513033867,0.02083810791373253,0.02072506584227085,0.01849188841879368,0.01825150102376938,0.017850428819656372]	[0.21645338833332062,0.09532682597637177,0.041485413908958435,0.03424244001507759,0.031903430819511414,0.02965131215751171,0.028111888095736504,0.026753967627882957,0.02390372008085251,0.023140721023082733,0.021613670513033867,0.02083810791373253,0.02072506584227085,0.01849188841879368,0.01825150102376938,0.017850428819656372]
